Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
O Papel (Brazil),0.102 ,Q4,10,0,367,https://www.scimagojr.com/journalsearch.php?q=15191&tip=sid&clean=0,Sin informacion,No
Celulosa Y Papel,0.101 ,Q4,2,10,38,https://www.scimagojr.com/journalsearch.php?q=68395&tip=sid&clean=0,Sin informacion,No
Chemical Engineer,0.101 ,Q4,10,0,283,https://www.scimagojr.com/journalsearch.php?q=16382&tip=sid&clean=0,Sin informacion,No
CoatingsTech,0.101 ,Q4,10,9,49,https://www.paint.org/coatings-tech/september-2019/,Sin informacion,No
International Paperworld IPW,0.101 ,Q4,7,24,36,http://www.ipwonline.de,Sin informacion,No
"Kinoshi Kenkyu Kaishi/Annals of the High Performance Paper Society, Japan",0.101 ,Q4,2,0,20,https://www.scimagojr.com/journalsearch.php?q=15180&tip=sid&clean=0,Sin informacion,No
Textiles Trends,0.101 ,Q4,4,0,16,https://www.scimagojr.com/journalsearch.php?q=17170&tip=sid&clean=0,Sin informacion,No
Trace Elements and Electrolytes (discontinued),0.101 ,Q4,21,0,30,http://www.dustri.com/nc/journals-in-english/mag/trace-elements-and-electrolytes.html,Sin informacion,No
Adhaesion Kleben und Dichten,0.100 ,Q4,6,0,74,https://www.scimagojr.com/journalsearch.php?q=88311&tip=sid&clean=0,Sin informacion,No
Asian Dyer,0.100 ,Q4,5,28,104,https://www.asiandyer.com/index.htm,0972-9488,C
Chemical Processing,0.100 ,Q4,6,131,217,https://www.chemicalprocessing.com/?nav=,Sin informacion,No
Chemistry and Industry (London),0.100 ,Q4,28,76,300,https://www.scimagojr.com/journalsearch.php?q=23408&tip=sid&clean=0,Sin informacion,No
Cleanroom Technology,0.100 ,Q4,2,82,98,https://www.scimagojr.com/journalsearch.php?q=28595&tip=sid&clean=0,Sin informacion,No
Coating International,0.100 ,Q4,4,25,66,https://www.scimagojr.com/journalsearch.php?q=27830&tip=sid&clean=0,Sin informacion,No
Education in Chemistry,0.100 ,Q4,6,120,213,http://www.rsc.org/Education/EiC/index.asp,0013-1350,C
International Paper Board Industry,0.100 ,Q4,2,24,164,https://www.scimagojr.com/journalsearch.php?q=15749&tip=sid&clean=0,Sin informacion,No
Paint and Coatings Industry,0.100 ,Q4,7,0,250,http://www.pcimag.com/,0884-3848,C
Steel Times International,0.100 ,Q4,8,59,121,https://www.steeltimesint.com/,Sin informacion,No
Sulzer Technical Review,0.100 ,Q4,6,5,70,https://www.scimagojr.com/journalsearch.php?q=14525&tip=sid&clean=0,Sin informacion,No
Technical Textiles International,0.100 ,Q4,11,31,77,https://www.scimagojr.com/journalsearch.php?q=16584&tip=sid&clean=0,Sin informacion,No
