Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Applied neuropsychology. Adult,0.561,Q3,47,163,195,https://www.tandfonline.com/toc/hapn21/current,Sin informacion,No
International Journal of Listening,0.5529999999999999,Q3,21,29,43,https://www.scimagojr.com/journalsearch.php?q=5800207918&tip=sid&clean=0,1090-4018/1932-586X,A1
Learning and Motivation,0.552,Q3,42,23,81,http://www.elsevier.com/wps/find/journaldescription.cws_home/622909/description#description,0023-9690/1095-9122,A2
Journal of Police and Criminal Psychology,0.539,Q3,22,75,101,https://www.scimagojr.com/journalsearch.php?q=12100155619&tip=sid&clean=0,0882-0783/1936-6469,A1
Timing and Time Perception,0.528,Q3,13,16,52,https://brill.com/view/journals/time/time-overview.xml,2213-445X/2213-4468,B
Journal of Early Childhood Research,0.512,Q3,27,35,89,http://ecr.sagepub.com/,1476-718X,A2
Music Therapy Perspectives,0.512,Q3,9,22,70,https://www.scimagojr.com/journalsearch.php?q=21100211114&tip=sid&clean=0,0734-6875/2053-7387,A1
Psyecology,0.512,Q3,10,13,43,https://www.scimagojr.com/journalsearch.php?q=21100197358&tip=sid&clean=0,1989-9386/2171-1976,A2
International Journal of Aging and Human Development,0.504,Q3,55,83,126,http://www.baywood.com/journals/PreviewJournals.asp?Id=0091-4150,Sin informacion,No
Applied Neuropsychology: Child,0.5,Q3,15,77,119,https://www.scimagojr.com/journalsearch.php?q=21100255433&tip=sid&clean=0,Sin informacion,No
Learning and Behavior,0.49,Q3,55,50,156,http://lb.psychonomic-journals.org/,1543-4494/1543-4508,A2
ACM Transactions on Applied Perception,0.489,Q3,45,22,65,https://dl.acm.org/journal/tap,1544-3558/1544-3965,A2
Journal of Developmental and Physical Disabilities,0.485,Q3,40,75,171,http://www.springer.com/psychology/child+%26+school+psychology/journal/10882,1056-263X/1573-3580,A2
Reading Psychology,0.479,Q3,35,30,107,https://www.tandfonline.com/loi/urpy20,0270-2711/1521-0685,A1
Journal of Motor Behavior,0.478,Q3,66,104,206,https://www.tandfonline.com/loi/vjmb20,0022-2895/1940-1027,B
Young,0.475,Q3,28,42,79,http://you.sagepub.com/,1103-3088/1741-3222,A2
Journal of Applied School Psychology,0.474,Q3,25,19,56,http://www.informaworld.com/smpp/title~content=t792303966~db=all,1537-7903/1537-7911,A2
Brain Impairment,0.47200000000000003,Q3,21,35,73,https://www.scimagojr.com/journalsearch.php?q=19400156832&tip=sid&clean=0,1443-9646/1839-5252,B
Gesture,0.469,Q3,33,0,45,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=GEST,1568-1475/1569-9773,A1
Journal of College Reading and Learning,0.46399999999999997,Q3,16,22,32,https://www.tandfonline.com/toc/ucrl20/current,1079-0195/2332-7413,A1
Perceptual and Motor Skills,0.45899999999999996,Q3,64,64,259,https://www.scimagojr.com/journalsearch.php?q=12798&tip=sid&clean=0,0031-5125/1558-688X,B
Contemporary Issues in Early Childhood,0.451,Q3,23,51,119,https://journals.sagepub.com/home/cie,1463-9491,A2
Early Child Development and Care,0.447,Q3,40,349,525,https://www.scimagojr.com/journalsearch.php?q=24575&tip=sid&clean=0,0300-4430/1476-8275,A2
Asian Journal of Social Psychology,0.445,Q3,47,50,102,https://onlinelibrary.wiley.com/journal/1467839x,1367-2223/1467-839X,A2
Journal of Organizational Behavior Management,0.444,Q3,30,18,64,http://www.informaworld.com/smpp/title~db=all~content=t792306941~tab=summary,0160-8061/1540-8604,A2
"Families, Systems and Health",0.439,Q3,44,64,200,http://www.apa.org/pubs/journals/fsh/index.aspx,Sin informacion,No
Journal of Trust Research,0.439,Q3,14,16,41,https://www.tandfonline.com/loi/rjtr20,2151-5581/2151-559X,B
Hispanic Journal of Behavioral Sciences,0.43799999999999994,Q3,59,31,88,http://hjb.sagepub.com/,0739-9863/1552-6364,A1
Applied Psychophysiology Biofeedback,0.435,Q3,60,32,105,http://www.springer.com/psychology/journal/10484,Sin informacion,No
International Journal of Emotional Education,0.435,Q3,5,11,59,https://www.um.edu.mt/ijee,2073-7629,A2
International Journal of Game-Based Learning,0.434,Q3,15,15,61,https://www.igi-global.com/journal/international-journal-game-based-learning/41019,Sin informacion,No
Youth Justice,0.431,Q3,24,28,44,http://yjj.sagepub.com/,Sin informacion,No
Revista de Psicologia del Trabajo y de las Organizaciones,0.43,Q3,15,18,67,https://www.scimagojr.com/journalsearch.php?q=19900193855&tip=sid&clean=0,Sin informacion,No
Cognitive Systems Research,0.429,Q3,44,148,245,http://www.elsevier.com/wps/find/journaldescription.cws_home/620288/description#description,1389-0417/2214-4366,B
Social Inclusion,0.428,Q3,12,101,227,https://www.cogitatiopress.com/socialinclusion,2183-2803,A2
"South African journal of communication disorders. Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings, The",0.428,Q3,10,19,56,http://www.research.up.ac.za/2004/Output/11484.html,Sin informacion,No
Laterality,0.42700000000000005,Q3,45,46,131,http://www.informaworld.com/smpp/title~content=t713683105~db=all,1357-650X/1464-0678,A2
International Journal of Cognitive Therapy,0.42200000000000004,Q3,28,24,74,https://www.scimagojr.com/journalsearch.php?q=19900191604&tip=sid&clean=0,1937-1209/1937-1217,B
Journal of Child and Adolescent Substance Abuse,0.42,Q3,33,29,149,http://www.informaworld.com/smpp/title~content=t792303974~db=all,1067-828X/1547-0652,A2
Journal of Social Distress and the Homeless,0.41700000000000004,Q3,19,42,47,https://www.scimagojr.com/journalsearch.php?q=40126&tip=sid&clean=0,1053-0789/1573-658X,A2
Measurement and Evaluation in Counseling and Development,0.41700000000000004,Q3,46,29,67,https://www.tandfonline.com/toc/uecd20/current,0748-1756/1947-6302,A2
Palgrave Communications,0.41600000000000004,Q3,13,153,414,https://www.scimagojr.com/journalsearch.php?q=21100873453&tip=sid&clean=0,2055-1045,A2
OCNOS,0.415,Q3,8,23,66,https://revista.uclm.es/index.php/ocnos,1885-446X,A1
Ethics and Behavior,0.414,Q3,39,66,120,http://www.informaworld.com/smpp/title~content=t782890670~db=all,1050-8422/1532-7019,B
Ecopsychology,0.41,Q3,19,30,95,https://www.scimagojr.com/journalsearch.php?q=21100228016&tip=sid&clean=0,1942-9347,B
Behaviormetrika,0.408,Q3,6,25,64,https://www.scimagojr.com/journalsearch.php?q=15947&tip=sid&clean=0,Sin informacion,No
Musicae Scientiae,0.408,Q3,34,51,101,http://www.escom.org/page2/page2.html,1029-8649/2045-4147,A1
Journal of Reproductive and Infant Psychology,0.40700000000000003,Q3,44,67,143,https://www.tandfonline.com/toc/cjri20/current,0264-6838/1469-672X,A2
Rehabilitation Counseling Bulletin,0.40700000000000003,Q3,39,26,57,http://rcb.sagepub.com/,0034-3552/1538-4853,A2
American Indian and Alaska Native Mental Health Research,0.406,Q3,23,20,66,http://aianp.uchsc.edu/ncaianmhr/journal_home.htm,0893-5394/1533-7731,A1
Anuario de Psicologia Juridica,0.405,Q3,7,12,40,https://journals.copmadrid.org/apj/,1133-0740/2174-0542,A2
Violence and Gender,0.402,Q3,7,35,87,https://home.liebertpub.com/publications/violence-and-gender/620/overview,2326-7836/2326-7852,A1
Kolner Zeitschrift fur Soziologie und Sozialpsychologie,0.401,Q3,32,50,114,http://www.vsjournals.de/index.php;do=viewmag/site=kzfss/lng=de/area=soz/id=4/sid=f3ad984e93ddf6364cd6c9e9f2298b27,0023-2653/1861-891X,A2
International Journal of Dream Research,0.4,Q3,12,14,83,https://www.scimagojr.com/journalsearch.php?q=21100201309&tip=sid&clean=0,1866-7953,B
Zeitschrift fur Padagogische Psychologie,0.39899999999999997,Q3,33,17,56,http://www.verlag-hanshuber.com/zeitschriften/journal.php?abbrev=zpp,1010-0652/1664-2910,B
Adoption & Fostering,0.39799999999999996,Q3,25,39,102,https://www.scimagojr.com/journalsearch.php?q=5700168544&tip=sid&clean=0,Sin informacion,No
American Journal of Psychology,0.39799999999999996,Q3,42,27,103,https://www.press.uillinois.edu/journals/ajp.html,0002-9556/1939-8298,A2
SA Journal of Industrial Psychology,0.39799999999999996,Q3,17,47,72,https://www.scimagojr.com/journalsearch.php?q=19900195028&tip=sid&clean=0,0258-5200/2071-0763,B
Training and Education in Professional Psychology,0.39799999999999996,Q3,30,65,111,http://www.apa.org/pubs/journals/tep/index.aspx,1931-3918/1931-3926,A2
Coaching,0.397,Q3,14,19,41,https://www.scimagojr.com/journalsearch.php?q=19700190348&tip=sid&clean=0,1752-1882/1752-1890,A2
Journal of Criminal Psychology,0.395,Q3,8,18,70,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jcp,2009-3829,A2
Revista de Psicopatologia y Psicologia Clinica,0.395,Q3,13,15,59,https://www.scimagojr.com/journalsearch.php?q=21100200812&tip=sid&clean=0,1136-5420,B
International Journal of Comparative and Applied Criminal Justice,0.39399999999999996,Q3,10,35,64,https://www.scimagojr.com/journalsearch.php?q=5800154205&tip=sid&clean=0,0192-4036/2157-6475,A2
Cognitive and Behavioral Neurology,0.392,Q3,64,31,80,http://journals.lww.com/cogbehavneurol/pages/default.aspx,1543-3633/1543-3641,B
Journal of Creativity in Mental Health,0.391,Q3,15,67,123,http://www.informaworld.com/smpp/title~content=t792303984~db=all,1540-1383/1540-1391,B
Journal of Research in Childhood Education,0.39,Q3,28,51,119,http://www.tandf.co.uk/journals/titles/02568543.asp,0256-8543/2150-2641,A2
Spanish Journal of Psychology,0.389,Q3,38,63,252,https://www.cambridge.org/core/journals/spanish-journal-of-psychology,1138-7416/1988-2904,A1
Child Care in Practice,0.38799999999999996,Q3,19,61,96,https://www.tandfonline.com/loi/cccp20,1357-5279/1476-489X,A2
Sleep Disorders,0.38799999999999996,Q3,4,0,6,https://www.hindawi.com/journals/sd/,Sin informacion,No
Kindheit und Entwicklung,0.386,Q3,32,27,80,http://www.hogrefe.de/zeitschriften/kindheit-und-entwicklung/,0942-5403/2190-6246,B
Journal of Psychophysiology,0.385,Q3,43,38,60,http://www.hogrefe.com/index.php?mod=journals&action=1&site=jop,0269-8803/2151-2124,B
Swiss Journal of Psychology,0.38299999999999995,Q3,29,8,51,http://www.verlag-hanshuber.com/zeitschriften/journal.php?abbrev=sjp,1421-0185/1662-0879,B
Social Science Journal,0.38,Q3,34,128,163,http://www.elsevier.com/wps/find/journaldescription.cws_home/620210/description#description,0362-3319/1873-5355,A2
International Journal for the Advancement of Counselling,0.379,Q3,25,47,89,http://www.springer.com/psychology/psychotherapy+%26+counseling/journal/10447,0165-0653/1573-3246,A2
South African Journal of Psychology,0.37799999999999995,Q3,32,69,145,http://www.journals.co.za/ej/ejour_sapsyc.html,0081-2463/2078-208X,B
Journal of Latina/o Psychology,0.377,Q3,5,0,62,https://www.apa.org/pubs/journals/lat/,Sin informacion,No
Obrazovanie i Nauka,0.377,Q3,5,68,84,https://www.edscience.ru/jour/index,1994-5639/2310-5828,A2
Educational and Developmental Psychologist,0.376,Q3,5,12,30,https://www.cambridge.org/core/journals/educational-and-developmental-psychologist,2059-0776/2059-0784,B
Journal of Muslim Mental Health,0.376,Q3,17,11,31,https://www.journalofmuslimmentalhealth.org/,1556-4908/1556-5009,A1
Papeles del Psicologo,0.376,Q3,18,27,81,http://www.papelesdelpsicologo.es/,0214-7823/1886-1415,B
Journal of Children's Services,0.375,Q3,19,25,64,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jcs,Sin informacion,No
Publicaciones de la Facultad de Educacion y Humanidades del Campus de Melilla,0.375,Q3,3,38,26,https://revistaseug.ugr.es/index.php/publicaciones/index,1577-4147/2530-9269,A2
Journal of Forensic Psychology Research and Practice,0.374,Q3,20,16,50,https://www.scimagojr.com/journalsearch.php?q=21100915638&tip=sid&clean=0,2473-2842/2473-2850,B
Partner Abuse,0.373,Q3,4,25,43,https://www.scimagojr.com/journalsearch.php?q=19900191409&tip=sid&clean=0,1946-6560/1946-6579,A2
Culture and Psychology,0.37200000000000005,Q3,45,55,99,http://cap.sagepub.com/,1354-067X/1461-7056,A1
Psychologische Rundschau,0.371,Q3,20,33,114,http://www.hogrefe.de/zeitschriften/psychologische-rundschau/,0033-3042/2190-6238,B
Journal of Fluorescence,0.37,Q3,68,149,628,http://www.springer.com/biomed/journal/10895,1053-0509/1573-4994,A2
Journal of Problem Solving,0.37,Q3,9,0,12,https://docs.lib.purdue.edu/jps/,1932-6246,B
PPmP Psychotherapie Psychosomatik Medizinische Psychologie,0.369,Q3,39,81,210,http://www.thieme.de/fz/ppmp/index.html,0173-7937/0937-2032,B
Psychoanalytic Review,0.368,Q3,17,32,96,https://npap.org/psychoanalyticreview/,0033-2836/1943-3301,B
International Journal of Group Psychotherapy,0.366,Q3,27,31,138,http://www.guilford.com/cgi-bin/cartscript.cgi?page=pr/jngr.htm&dir=periodicals/per_psych&cart_id=,0020-7284/1943-2836,B
Malaysian Journal of Learning and Instruction,0.366,Q3,5,20,67,http://mjli.uum.edu.my/,1675-8110/2180-2483,A1
Psychologie in Erziehung und Unterricht,0.366,Q3,18,15,60,https://www.scimagojr.com/journalsearch.php?q=15990&tip=sid&clean=0,0342-183X,B
Journal of Politeness Research,0.365,Q3,31,11,41,https://www.degruyter.com/view/journals/jplr/jplr-overview.xml,1612-5681/1613-4877,A1
Journal of Adult Development,0.364,Q3,40,42,78,http://www.springer.com/psychology/journal/10804,1068-0667/1573-3440,B
Journal of Counselor Leadership and Advocacy,0.364,Q3,6,16,45,https://www.scimagojr.com/journalsearch.php?q=21100887421&tip=sid&clean=0,2326-7178,A2
Fashion and Textiles,0.361,Q3,10,34,85,https://fashionandtextiles.springeropen.com/,2198-0802,A1
Journal of Professional Capital and Community,0.36,Q3,2,25,21,https://www.scimagojr.com/journalsearch.php?q=21100903415&tip=sid&clean=0,2056-9548/2056-9556,A2
Journal of Loss and Trauma,0.359,Q3,36,59,152,http://www.informaworld.com/smpp/title~content=t713723445~db=all,1532-5024/1532-5032,A2
Revista Iberoamericana de Psicologia del Ejercicio y el Deporte,0.359,Q3,13,21,92,https://www.scimagojr.com/journalsearch.php?q=21100204113&tip=sid&clean=0,1886-8576,B
Journal of Employment Counseling,0.35700000000000004,Q3,26,12,46,http://www.counseling.org/Publications/Journals.aspx,0022-0787/2161-1920,B
Social Behavior and Personality,0.35700000000000004,Q3,53,114,473,http://www.sbp-journal.com/,0301-2212/1179-6391,B
Australasian Journal of Early Childhood,0.355,Q3,10,34,81,https://journals.sagepub.com/home/aec,1836-9391/1839-5961,B
Indian Journal of Psychological Medicine,0.354,Q3,20,106,452,http://www.ijpm.info/,0253-7176/0975-1564,B
Advances in School Mental Health Promotion,0.353,Q3,18,0,34,https://www.scimagojr.com/journalsearch.php?q=21100329893&tip=sid&clean=0,Sin informacion,No
Journal of Personnel Psychology,0.35100000000000003,Q3,24,21,64,https://www.scimagojr.com/journalsearch.php?q=19700175255&tip=sid&clean=0,1866-5888/2190-5150,B
"TPM - Testing, Psychometrics, Methodology in Applied Psychology",0.35,Q3,17,39,101,https://www.scimagojr.com/journalsearch.php?q=21100228948&tip=sid&clean=0,Sin informacion,No
Soccer and Society,0.349,Q3,23,78,206,https://www.scimagojr.com/journalsearch.php?q=18000156705&tip=sid&clean=0,1466-0970/1743-9590,A1
British Journal of Special Education,0.34700000000000003,Q3,36,32,97,http://www.wiley.com/bw/journal.asp?ref=0952-3383,0952-3383/1467-8578,B
Infancia y Aprendizaje,0.34700000000000003,Q3,22,25,79,https://www.tandfonline.com/toc/riya20/current,0210-3702/1578-4126,B
Psychoanalytic Inquiry,0.34700000000000003,Q3,36,70,209,http://www.informaworld.com/smpp/title~content=t783567627~db=all,0735-1690/1940-9133,B
Psychoanalytic Study of the Child,0.34700000000000003,Q3,18,24,41,http://www.psotc.com/,0079-7308,B
Journal of Health Care Chaplaincy,0.345,Q3,18,25,34,http://www.informaworld.com/smpp/title~content=t792322384~db=all,0885-4726/1528-6916,A1
Beyond Behavior,0.341,Q3,7,21,63,https://www.scimagojr.com/journalsearch.php?q=21100905833&tip=sid&clean=0,1074-2956/2163-5323,B
Children Australia,0.341,Q3,8,32,96,https://www.scimagojr.com/journalsearch.php?q=21100381293&tip=sid&clean=0,1035-0772/2049-7776,A2
Child Development Research,0.34,Q3,3,3,26,https://www.hindawi.com/journals/cdr/contents/,2090-3987/2090-3995,A1
"International Journal of Disability, Development and Education",0.34,Q3,38,102,126,https://www.tandfonline.com/toc/cijd20/current,Sin informacion,No
International Journal of School and Educational Psychology,0.34,Q3,11,69,102,https://www.tandfonline.com/loi/usep20,2168-3603/2168-3611,B
Psychoanalytic Psychotherapy,0.33899999999999997,Q3,16,17,75,http://www.informaworld.com/smpp/title~content=t713706881~db=all,0266-8734/1474-9734,B
Cognitive Behaviour Therapist,0.33799999999999997,Q3,11,43,78,https://www.scimagojr.com/journalsearch.php?q=21100872040&tip=sid&clean=0,1754-470X,B
Sleep and Hypnosis,0.33799999999999997,Q3,18,16,65,https://www.scimagojr.com/journalsearch.php?q=19832&tip=sid&clean=0,1302-1192,A2
Cuadernos de Psicologia del Deporte,0.337,Q3,14,69,174,https://www.scimagojr.com/journalsearch.php?q=19900192340&tip=sid&clean=0,1578-8423/1989-5879,B
PsyCh Journal,0.337,Q3,12,61,99,https://onlinelibrary.wiley.com/journal/20460260,2046-0252/2046-0260,B
Bulletin of the Menninger Clinic,0.335,Q3,39,21,58,https://www.guilford.com/journals/Bulletin-of-the-Menninger-Clinic/Eric-Storch/00259284,0025-9284/1943-2828,A2
European Journal of Behavior Analysis,0.335,Q3,16,20,58,https://www.scimagojr.com/journalsearch.php?q=21100899439&tip=sid&clean=0,2377-729X,B
Neuropsychopharmacology Reports,0.33399999999999996,Q3,12,40,30,https://www.scimagojr.com/journalsearch.php?q=21100862294&tip=sid&clean=0,2574-173X,B
Psicologia Conductual,0.33399999999999996,Q3,21,27,82,https://www.scimagojr.com/journalsearch.php?q=13359&tip=sid&clean=0,1132-9483,B
Fat Studies,0.33299999999999996,Q3,11,43,56,https://www.tandfonline.com/toc/ufts20/current,2160-4851/2160-486X,A1
International Journal of Developmental Disabilities,0.33299999999999996,Q3,18,91,97,https://www.tandfonline.com/toc/yjdd20/current,2047-3869/2047-3877,B
Maltrattamento e Abuso all'Infanzia,0.33299999999999996,Q3,9,13,73,https://www.scimagojr.com/journalsearch.php?q=21100239659&tip=sid&clean=0,Sin informacion,No
Review of Cognitive Linguistics,0.331,Q3,20,22,54,https://www.scimagojr.com/journalsearch.php?q=19700200984&tip=sid&clean=0,1877-9751/1877-976X,A1
Journal of Child Psychotherapy,0.33,Q3,21,26,93,http://www.informaworld.com/smpp/title~content=t713735277~db=all,0075-417X/1469-9370,B
Journal of Constructivist Psychology,0.32899999999999996,Q3,30,51,88,http://www.informaworld.com/smpp/title~content=t713659385~db=all,1072-0537/1521-0650,A1
Life Span and Disability,0.32899999999999996,Q3,12,14,32,https://www.scimagojr.com/journalsearch.php?q=21100211372&tip=sid&clean=0,1721-0151/2035-5963,B
American Journal of Psychotherapy,0.326,Q3,35,20,51,http://www.ajp.org/,0002-9564/2575-6559,B
Psicologia: Reflexao e Critica,0.326,Q3,20,25,106,http://www.scielo.br/scielo.php?script=sci_serial&pid=0102-7972&lng=en&nrm=iso,Sin informacion,No
Humanistic Psychologist,0.324,Q3,23,43,77,https://www.scimagojr.com/journalsearch.php?q=19700188266&tip=sid&clean=0,0887-3267/1547-3333,B
Journal of Addictions and Offender Counseling,0.324,Q3,15,8,25,https://www.scimagojr.com/journalsearch.php?q=19500157216&tip=sid&clean=0,1055-3835/2161-1874,A2
Journal of Financial Therapy,0.32299999999999995,Q3,4,10,22,https://newprairiepress.org/jft/,1944-9771/1945-7774,B
"Journal of Neuroscience, Psychology, and Economics",0.32299999999999995,Q3,24,12,49,https://www.scimagojr.com/journalsearch.php?q=19700166619&tip=sid&clean=0,Sin informacion,No
"Journal of Educational, Cultural and Psychological Studies",0.322,Q3,5,26,86,https://www.ledonline.it/index.php/ECPS-Journal/,Sin informacion,No
Creativity,0.321,Q3,3,9,20,https://www.scimagojr.com/journalsearch.php?q=21100896926&tip=sid&clean=0,2354-0036,A1
Journal of Evidence-Informed Social Work,0.321,Q3,20,10,131,https://www.tandfonline.com/loi/webs20,Sin informacion,No
L1-Educational Studies in Language and Literature,0.321,Q3,12,14,67,https://www.scimagojr.com/journalsearch.php?q=145569&tip=sid&clean=0,Sin informacion,No
Journal of Child and Adolescent Mental Health,0.319,Q3,15,19,55,http://www.informaworld.com/smpp/title~content=t911233162~db=all,1728-0583/1728-0591,B
BioPsychoSocial Medicine,0.318,Q3,27,31,88,http://www.bpsmedicine.com/,1751-0759,B
Journal of Rehabilitation,0.317,Q3,33,18,70,https://www.scimagojr.com/journalsearch.php?q=16813&tip=sid&clean=0,0022-4154,B
International Journal of Sport Psychology,0.315,Q3,46,0,84,http://www.ijsp-online.com/,0047-0767,B
Journal of College Student Psychotherapy,0.315,Q3,23,49,83,http://www.informaworld.com/smpp/title~content=t792303990~db=all,1540-4730/8756-8225,B
Family Journal,0.314,Q3,32,60,162,http://tfj.sagepub.com/,Sin informacion,No
Journal of Applied Biobehavioral Research,0.314,Q3,25,27,89,http://www.wiley.com/bw/journal.asp?ref=1071-2089&site=1,1071-2089/1751-9861,A1
Psychodynamic Psychiatry,0.314,Q3,23,27,82,https://www.scimagojr.com/journalsearch.php?q=21100215102&tip=sid&clean=0,2162-2590/2162-2604,B
"Psychiatry, Psychology and Law",0.313,Q3,29,61,204,http://www.informaworld.com/smpp/title~content=t789039844~db=all,Sin informacion,No
American Journal of Psychoanalysis,0.311,Q3,17,53,86,http://www.palgrave-journals.com/ajp/index.html,0002-9548/1573-6741,B
Journal of Relationships Research,0.311,Q3,4,25,51,https://www.cambridge.org/core/journals/journal-of-relationships-research,1838-0956,B
Revista Colombiana de Psicologia,0.311,Q3,8,19,62,https://revistas.unal.edu.co/index.php/psicologia,Sin informacion,No
International Journal of Clinical and Experimental Hypnosis,0.31,Q3,45,29,80,https://www.tandfonline.com/toc/nhyp20/current,0020-7144/1744-5183,A2
International Journal of Aerospace Psychology,0.309,Q3,42,11,28,https://www.scimagojr.com/journalsearch.php?q=21100899523&tip=sid&clean=0,2472-1832/2472-1840,B
Conflict Resolution Quarterly,0.308,Q3,20,26,69,http://www3.interscience.wiley.com/journal/97519532/home,1536-5581/1541-1508,A2
Occupational Therapy in Mental Health,0.308,Q3,19,24,72,http://www.informaworld.com/smpp/title~content=t792306940~db=all,0164-212X/1541-3101,B
Suma Psicologica,0.308,Q3,9,16,48,https://www.scimagojr.com/journalsearch.php?q=19700188499&tip=sid&clean=0,Sin informacion,No
Ansiedad y Estres,0.307,Q3,11,22,60,https://www.scimagojr.com/journalsearch.php?q=19600157748&tip=sid&clean=0,1134-7937/2174-0437,B
International Journal of Play Therapy,0.304,Q3,26,22,72,http://www.apa.org/pubs/journals/pla/index.aspx,1555-6824/1939-0629,A2
Qualitative Report,0.303,Q3,29,192,524,https://nsuworks.nova.edu/tqr/,1052-0147/2160-3715,A1
"Food, Culture and Society",0.299,Q3,20,45,114,http://www.bergpublishers.com/BergJournals/FoodCultureandSociety/tabid/521/Default.aspx,Sin informacion,No
Pastoral Care in Education,0.299,Q3,19,23,77,https://www.scimagojr.com/journalsearch.php?q=19700190314&tip=sid&clean=0,0264-3944/1468-0122,B
Person-Centered and Experiential Psychotherapies,0.298,Q3,15,33,69,https://www.scimagojr.com/journalsearch.php?q=21100330721&tip=sid&clean=0,Sin informacion,No
Zeitschrift fur Arbeits- und Organisationspsychologie,0.298,Q3,16,16,46,http://www.hogrefe.de/zeitschriften/zeitschrift-fuer-arbeits-und-organisationspsychologie-a-o/,Sin informacion,No
Psicoperspectivas,0.297,Q3,13,33,125,https://www.psicoperspectivas.cl/index.php/psicoperspectivas,0717-7798/0718-6924,A2
Clinical Practice in Pediatric Psychology,0.29600000000000004,Q3,12,45,131,https://www.apa.org/pubs/journals/cpp,2169-4826/2169-4834,B
"Journal of Aggression, Conflict and Peace Research",0.29600000000000004,Q3,15,27,85,https://www.scimagojr.com/journalsearch.php?q=20600195510&tip=sid&clean=0,Sin informacion,No
Counselling and Psychotherapy Research,0.293,Q3,30,75,100,https://onlinelibrary.wiley.com/journal/17461405,1473-3145/1746-1405,B
International Journal of Developmental Sciences,0.293,Q3,20,7,47,https://www.scimagojr.com/journalsearch.php?q=21100244818&tip=sid&clean=0,2191-7485/2192-001X,B
Electronic Journal of Research in Educational Psychology,0.29,Q3,23,31,90,https://www.scimagojr.com/journalsearch.php?q=18800156721&tip=sid&clean=0,1696-2095/1699-5880,B
Journal of Social Ontology,0.29,Q3,7,6,38,https://www.scimagojr.com/journalsearch.php?q=21100900143&tip=sid&clean=0,2196-9663,A1
