Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Journal of Surfactants and Detergents,0.371 ,Q3,45,136,369,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1558-9293,1097-3958/1558-9293,A2
Journal of Fluorescence,0.370 ,Q3,68,149,628,http://www.springer.com/biomed/journal/10895,1053-0509/1573-4994,A2
Zeitschrift fur Physikalische Chemie,0.370 ,Q3,48,122,330,http://www.oldenbourg-wissenschaftsverlag.de/olb/de/1.c.335326.de,0942-9352,B
Advances in Polymer Technology,0.369 ,Q3,42,74,492,http://www3.interscience.wiley.com/journal/35650/home/ProductInformation.html,0730-6679/1098-2329,A2
Molecular Diversity,0.368 ,Q3,56,145,229,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/11030,1381-1991/1573-501X,A2
Synthetic Communications,0.367 ,Q3,72,289,759,http://www.informaworld.com/smpp/title~content=t713597304~db=all,0039-7911/1532-2432,B
High Performance Polymers,0.366 ,Q3,41,162,387,http://hip.sagepub.com/,0954-0083/1361-6412,A2
Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences,0.364 ,Q3,44,103,395,http://www.znaturforsch.com/a.htm,Sin informacion,No
Fullerenes Nanotubes and Carbon Nanostructures,0.363 ,Q3,46,132,315,http://www.informaworld.com/smpp/title~content=t713597253~db=all,1536-383X/1536-4046,A2
X-Ray Spectrometry,0.362 ,Q3,44,87,177,http://www3.interscience.wiley.com/journal/1870/home,Sin informacion,No
Journal of AOAC International,0.361 ,Q3,83,253,704,http://www.aoac.org/pubs/JOURNAL/years.htm,1060-3271/1944-7922,A2
Cellular Polymers,0.360 ,Q3,26,11,41,https://us.sagepub.com/en-us/sam/cellular-polymers/journal203550,0262-4893/1478-2421,A2
Journal of Radioanalytical and Nuclear Chemistry,0.360 ,Q3,65,580,2123,http://www.springer.com/chemistry/journal/10967,0236-5731/1588-2780,A2
Radiochimica Acta,0.359 ,Q3,63,132,294,https://www.degruyter.com/view/journals/ract/ract-overview.xml,0033-8230,A2
Zeitschrift fur Anorganische und Allgemeine Chemie,0.359 ,Q3,63,223,802,http://www3.interscience.wiley.com/journal/117930402/grouphome,0044-2313/1521-3749,B
Journal of Dispersion Science and Technology,0.357 ,Q3,49,380,689,http://www.informaworld.com/smpp/title~content=t713597266~db=all,0193-2691/1532-2351,A2
Medicinal Chemistry Research,0.357 ,Q3,42,188,785,http://www.springer.com/birkhauser/biosciences/journal/44,1054-2523/1554-8120,A2
International Journal of Chemical Kinetics,0.356 ,Q3,66,86,218,https://onlinelibrary.wiley.com/journal/10974601,0538-8066/1097-4601,B
Journal of Near Infrared Spectroscopy,0.354 ,Q3,53,44,144,http://www.impublications.com/nir/journal/jnirs,0967-0335/1751-6552,B
Journal of Asian Natural Products Research,0.353 ,Q3,39,207,431,https://www.tandfonline.com/loi/ganp20,1028-6020/1477-2213,A2
E-Polymers,0.352 ,Q3,21,67,173,https://www.degruyter.com/view/journals/epoly/epoly-overview.xml,Sin informacion,No
Tsvetnye Metally,0.347 ,Q3,10,139,475,https://www.scimagojr.com/journalsearch.php?q=28901&tip=sid&clean=0,Sin informacion,No
Wuli Huaxue Xuebao/ Acta Physico - Chimica Sinica,0.347 ,Q3,34,236,809,http://www.whxb.pku.edu.cn/EN/1000-6818/home.shtml,1000-6818,B
Gold Bulletin,0.346 ,Q3,57,21,64,https://www.springer.com/materials/special+types/journal/13404,0017-1557/2190-7579,A2
International Journal of Electrochemical Science,0.346 ,Q3,76,559,2851,http://www.electrochemsci.org/,1452-3981,B
Chinese Journal of Analytical Chemistry,0.345 ,Q3,27,74,234,https://www.journals.elsevier.com/chinese-journal-of-analytical-chemistry,Sin informacion,No
Journal of Molecular Modeling,0.345 ,Q3,65,374,1011,http://www.springer.com/chemistry/journal/894,0948-5023/1610-2940,B
"Reaction Kinetics, Mechanisms and Catalysis",0.345 ,Q3,39,210,577,https://www.springer.com/journal/11144,Sin informacion,No
Records of Natural Products,0.340 ,Q3,28,73,210,http://www.acgpubs.org/journal/records-of-natural-products,1307-6167,B
International Journal of Analytical Chemistry,0.336 ,Q3,12,65,160,https://www.hindawi.com/journals/ijac/,1687-8760/1687-8779,B
Grasas y Aceites,0.335 ,Q3,43,50,154,http://grasasyaceites.revistas.csic.es/index.php/grasasyaceites,0017-3495/1988-4214,B
Journal of Electrochemical Science and Technology,0.335 ,Q3,8,48,119,http://jecst.org/,2093-8551/2288-9221,B
Journal of Adhesion Science and Technology,0.332 ,Q3,66,187,588,http://www.brill.nl/default.aspx?partid=212&pid=9737,0169-4243/1568-5616,B
Chemical Papers,0.331 ,Q3,40,353,715,http://www.springer.com/chemistry/journal/11696,0366-6352/1336-9075,A2
"Herald of the Bauman Moscow State Technical University, Series Natural Sciences",0.331 ,Q3,5,35,185,http://vestniken.ru/eng/,Sin informacion,No
Current Organic Synthesis,0.330 ,Q3,44,82,250,https://benthamscience.com/journals/current-organic-synthesis/,1570-1794/1875-6271,B
Inorganic Materials,0.330 ,Q3,35,232,712,http://www.springer.com/chemistry/inorganic+chemistry/journal/10789,0020-1685/1608-3172,A2
Theoretical Foundations of Chemical Engineering,0.328 ,Q3,21,133,413,http://www.springer.com/chemistry/journal/11236,0040-5795/1608-3431,A2
Analytical Chemistry Research,0.327 ,Q3,11,0,25,https://www.journals.elsevier.com/analytical-chemistry-research,Sin informacion,No
Mineral Processing and Extractive Metallurgy: Transactions of the Institute of Mining and Metallurgy,0.325 ,Q3,24,54,116,https://www.scimagojr.com/journalsearch.php?q=21100872123&tip=sid&clean=0,Sin informacion,No
Chemistry of Heterocyclic Compounds,0.324 ,Q3,32,196,583,http://www.springer.com/chemistry/organic+chemistry/journal/10593,0009-3122/1573-8353,B
Journal of Physical Organic Chemistry,0.324 ,Q3,64,127,339,http://www3.interscience.wiley.com/journal/4569/home,0894-3230/1099-1395,B
Coloration Technology,0.323 ,Q3,48,59,167,http://www.wiley.com/bw/journal.asp?ref=1472-3581&site=1,1472-3581/1478-4408,A2
Journal of Planar Chromatography - Modern TLC,0.322 ,Q3,30,74,215,http://www.akkrt.hu/main.php?folderID=1585&articleID=4570&ctag=articlelist&iid=1,Sin informacion,No
Protection of Metals and Physical Chemistry of Surfaces,0.322 ,Q3,22,183,508,https://link.springer.com/journal/11124,2070-2051/2070-206X,A2
Clinical Mass Spectrometry,0.321 ,Q3,5,37,43,https://www.journals.elsevier.com/clinical-mass-spectrometry,2213-8005/2376-9998,B
Journal of Chemical Sciences,0.321 ,Q3,51,123,572,https://www.springer.com/chemistry/journal/12039,0973-7103/0974-3626,B
Journal of Photopolymer Science and Technology,0.320 ,Q3,37,125,379,http://www.jstage.jst.go.jp/browse/photopolymer,0914-9244,B
International Journal of Environmental Analytical Chemistry,0.317 ,Q3,41,324,306,https://www.tandfonline.com/toc/geac20/current,0306-7319/1029-0397,B
Russian Journal of Electrochemistry,0.315 ,Q3,32,153,463,https://www.springer.com/journal/11175,1023-1935/1608-3342,B
Monatshefte fur Chemie,0.312 ,Q3,63,222,752,http://www.springer.com/springerwiennewyork/chemistry/journal/706,0026-9247/1434-4475,B
Journal of Cluster Science,0.311 ,Q3,41,249,537,http://www.springer.com/chemistry/journal/10876,1040-7278/1572-8862,B
Polimeros,0.311 ,Q3,24,45,192,http://www.scielo.br/scielo.php?script=sci_serial&pid=0104-1428&lng=en&nrm=iso,0104-1428,B
Journal of Inclusion Phenomena and Macrocyclic Chemistry,0.308 ,Q3,57,103,248,http://www.springer.com/chemistry/organic+chemistry/journal/10847,Sin informacion,No
Journal of the Brazilian Chemical Society,0.308 ,Q3,66,266,831,http://www.scielo.br/scielo.php?script=sci_serial&pid=0103-5053&lng=en&nrm=iso,0103-5053/1678-4790,B
Materiale Plastice,0.308 ,Q3,22,180,501,https://www.scimagojr.com/journalsearch.php?q=14217&tip=sid&clean=0,2668-8220,C
Petroleum Chemistry,0.307 ,Q3,21,182,506,http://www.springer.com/chemistry/journal/11494,0965-5441/1555-6239,B
Concepts in Magnetic Resonance Part B: Magnetic Resonance Engineering,0.305 ,Q3,30,0,48,http://www3.interscience.wiley.com/journal/122684471/grouphome/home.html,Sin informacion,No
Crystallography Reports,0.304 ,Q3,33,201,550,http://www.springer.com/materials/journal/11445,1063-7745/1562-689X,B
High Energy Chemistry,0.304 ,Q3,21,85,261,http://www.springer.com/chemistry/physical+chemistry/journal/10733,0018-1439/1608-3148,B
Journal of Solution Chemistry,0.304 ,Q3,63,103,391,http://www.springer.com/chemistry/physical+chemistry/journal/10953,0095-9782/1572-8927,B
Journal of Mathematical Chemistry,0.301 ,Q3,58,131,385,http://www.springer.com/chemistry/physical+chemistry/journal/10910,0259-9791/1572-8897,A2
Analytical Letters,0.300 ,Q3,60,221,687,https://www.tandfonline.com/loi/lanl20,0003-2719/1532-236X,B
Open Chemistry,0.300 ,Q3,16,141,228,https://www.degruyter.com/view/j/chem,2391-5420,B
Colloid Journal,0.299 ,Q3,31,97,300,http://www.springer.com/chemistry/polymer+science/journal/10595,Sin informacion,No
Journal of the Chinese Chemical Society,0.299 ,Q3,42,251,466,http://chemistry.org.tw/public_jour.php,0009-4536/2192-6549,B
Journal of the Iranian Chemical Society,0.299 ,Q3,44,267,770,http://www.ics-ir.org/jics/,1735-207X/1735-2428,B
Journal of Macromolecular Science - Physics,0.298 ,Q3,45,64,210,http://www.informaworld.com/smpp/title~content=t713375300~db=all,Sin informacion,No
Acta Chimica Slovenica,0.297 ,Q3,44,111,339,http://acta.chem-soc.si/,1318-0207/1580-3155,B
Chinese Journal of Chemical Physics,0.297 ,Q3,22,107,338,http://www.iop.org/EJ/journal/cjcp,1003-7713/1674-0068,B
Combinatorial Chemistry and High Throughput Screening,0.296 ,Q3,62,82,285,https://benthamscience.com/journals/combinatorial-chemistry-and-high-throughput-screening/,1386-2073/1875-5402,B
Turczaninowia,0.296 ,Q3,5,170,215,http://turczaninowia.asu.ru/,1560-7259/1560-7267,B
Journal of Heterocyclic Chemistry,0.294 ,Q3,57,359,1074,http://www3.interscience.wiley.com/journal/121521817/home,0022-152X/1943-5193,B
Journal of Vinyl and Additive Technology,0.293 ,Q3,27,16,204,http://www3.interscience.wiley.com/journal/117935003/grouphome/home.html,1083-5601/1548-0585,A2
Doklady Physical Chemistry,0.292 ,Q3,20,46,143,http://www.springer.com/chemistry/physical+chemistry/journal/10634,0012-5016/1608-3121,B
Journal of Coordination Chemistry,0.291 ,Q3,48,236,890,https://www.tandfonline.com/toc/gcoo20/current,0095-8972/1029-0389,B
Fluoride - Quarterly Reports,0.288 ,Q3,45,8,119,http://www.fluoride-journal.com/,Sin informacion,No
Physicochemical Problems of Mineral Processing,0.288 ,Q3,21,145,297,http://www.minproc.pwr.wroc.pl/journal/,0137-1282/1643-1049,B
Chinese Journal of Organic Chemistry,0.287 ,Q3,32,409,1050,http://sioc-journal.cn/Jwk_yjhx/EN/volumn/current.shtml,0253-2786,B
Physics and Chemistry of Glasses: European Journal of Glass Science and Technology Part B,0.287 ,Q3,22,21,112,https://www.scimagojr.com/journalsearch.php?q=11000153753&tip=sid&clean=0,Sin informacion,No
Hanneng Cailiao/Chinese Journal of Energetic Materials,0.285 ,Q3,19,150,531,http://www.energetic-materials.org.cn/hnclen/ch/first_menu.aspx?parent_id=20090911162108001,Sin informacion,No
Polish Journal of Chemical Technology,0.282 ,Q3,16,38,226,http://versita.com/science/chemistry/pjcht/,1509-8117/1899-4741,B
Russian Chemical Bulletin,0.282 ,Q3,41,314,1083,http://www.springer.com/chemistry/journal/11172,1066-5285/1573-9171,B
Doklady Biochemistry and Biophysics,0.281 ,Q3,18,104,326,https://www.springer.com/journal/10628,1607-6729/1608-3091,B
Journal of Superhard Materials,0.281 ,Q3,19,55,170,https://www.springer.com/journal/11961,1063-4576/1934-9408,B
Spectroscopy (Santa Monica),0.281 ,Q3,23,12,184,http://www.spectroscopyonline.com/sourceissues,Sin informacion,No
Journal of the American Leather Chemists Association,0.279 ,Q3,30,52,144,https://www.scimagojr.com/journalsearch.php?q=27860&tip=sid&clean=0,0002-9726,B
Portugaliae Electrochimica Acta,0.279 ,Q3,26,30,95,http://www.peacta.org/,0872-1904/1647-1571,B
Australian Journal of Chemistry,0.278 ,Q3,75,157,493,http://www.publish.csiro.au/nid/51.htm,0004-9425/1445-0038,B
Soft Materials,0.277 ,Q3,22,49,104,https://www.tandfonline.com/loi/lsfm20,1539-445X/1539-4468,B
Cellulose Chemistry and Technology,0.273 ,Q3,29,102,233,http://www.ear.ro/3brevist/rv45/rv45.htm,0576-9787,B
ADMET and DMPK,0.272 ,Q3,12,20,71,http://pub.iapchem.org/ojs/index.php/admet/index,1848-7718,A2
Chemical and Biochemical Engineering Quarterly,0.272 ,Q3,38,36,160,http://www.fkit.hr/cabeq/,0352-9568/1846-5153,B
ChemTexts,0.272 ,Q3,8,21,55,https://www.scimagojr.com/journalsearch.php?q=21100921313&tip=sid&clean=0,2199-3793,B
"Tenside, Surfactants, Detergents",0.272 ,Q3,24,62,193,http://www.tsdjournal.com/web/o_archiv.asp?task=04&o_id=25921173837-114&navid=0,Sin informacion,No
Current Analytical Chemistry,0.271 ,Q3,29,74,214,https://benthamscience.com/journals/current-analytical-chemistry/,1573-4110/1875-6727,B
Progress in Chemistry,0.271 ,Q3,31,127,460,http://english.las.cas.cn/ap/publications/pic/,1005-281X,B
Iranian Journal of Catalysis,0.270 ,Q3,16,39,144,http://ijc.iaush.ac.ir/,2252-0236/2345-4865,B
Kinetics and Catalysis,0.270 ,Q3,33,90,301,https://www.springer.com/journal/10975,0023-1584/1608-3210,B
Spectroscopy Letters,0.270 ,Q3,35,82,266,http://www.informaworld.com/smpp/title~content=t713597299~db=all,0038-7010/1532-2289,B
Journal of Liquid Chromatography and Related Technologies,0.268 ,Q3,48,72,368,http://www.informaworld.com/smpp/title~content=t713597273~db=all,1082-6076/1520-572X,A2
Solid Fuel Chemistry,0.267 ,Q3,14,64,184,http://www.springer.com/chemistry/physical+chemistry/journal/11985,0361-5219/1934-8029,B
Rasayan Journal of Chemistry,0.265 ,Q3,20,291,535,https://rasayanjournal.co.in/,0974-1496/0976-0083,A2
International Journal of Peptide Research and Therapeutics,0.264 ,Q3,33,287,166,https://www.springer.com/journal/10989,1573-3149/1573-3904,B
Polymer Science - Series C,0.263 ,Q3,21,17,59,http://www.springer.com/chemistry/polymer+science/journal/11500,Sin informacion,No
Journal of Essential Oil-Bearing Plants,0.261 ,Q3,23,134,574,https://www.tandfonline.com/loi/teop20,Sin informacion,No
Acta Chromatographica,0.255 ,Q3,26,50,118,https://www.scimagojr.com/journalsearch.php?q=22659&tip=sid&clean=0,1233-2356/2083-5736,B
Scientia Iranica,0.255 ,Q3,47,240,872,http://scientiairanica.sharif.edu/,1026-3098/2345-3605,A2
Chemical and Process Engineering - Inzynieria Chemiczna i Procesowa,0.253 ,Q3,18,32,123,http://journals.pan.pl/cpe,Sin informacion,No
Revista de Chimie,0.253 ,Q3,28,935,1951,https://www.revistadechimie.ro/,0034-7752,A2
Fuhe Cailiao Xuebao/Acta Materiae Compositae Sinica,0.247 ,Q3,24,337,1146,http://en.cnki.com.cn/Journal_en/B-B020-FUHE.htm,Sin informacion,No
Chemistry and Chemical Technology,0.245 ,Q3,11,75,254,http://science2016.lp.edu.ua/chcht,1996-4196,B
"Combustion, Explosion and Shock Waves",0.245 ,Q3,38,93,277,http://www.springer.com/new+%26+forthcoming+titles+%28default%29/journal/10573,Sin informacion,No
Heteroatom Chemistry,0.242 ,Q3,40,19,157,http://www3.interscience.wiley.com/journal/38027/home,1042-7163/1098-1071,B
Indonesian Journal of Chemistry,0.242 ,Q3,12,115,229,https://jurnal.ugm.ac.id/ijc,1411-9420,B
Journal of Chemical Engineering of Japan,0.241 ,Q3,47,102,388,http://www.scej.org/jcej/,0021-9592,B
Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences,0.238 ,Q3,46,120,409,http://www.znaturforsch.com/b.htm,Sin informacion,No
Chemical Research in Chinese Universities,0.235 ,Q3,23,193,511,http://www.elsevier.com/wps/find/journaldescription.cws_home/707669/description#description,1005-9040/2210-3171,B
Journal of Nanoscience and Nanotechnology (discontinued),0.235 ,Q3,101,0,3741,https://www.scimagojr.com/journalsearch.php?q=28546&tip=sid&clean=0,Sin informacion,No
"Scientific Study and Research: Chemistry and Chemical Engineering, Biotechnology, Food Industry",0.234 ,Q3,8,51,116,http://pubs.ub.ro/?pg=revues&rev=cscc6&sc=about,Sin informacion,No
Informacion Tecnologica,0.232 ,Q3,13,193,423,http://www.scielo.cl/scielo.php?script=sci_serial&pid=0718-0764&lng=en&nrm=iso,0716-8756/0718-0764,A2
South African Journal of Chemistry,0.230 ,Q3,18,12,83,https://journals.co.za/content/journal/chem,0379-4350/1996-840X,B
Current Protocols in Essential Laboratory Techniques,0.228 ,Q3,7,8,27,https://www.scimagojr.com/journalsearch.php?q=19700182321&tip=sid&clean=0,1948-3430,B
Journal of the Serbian Chemical Society,0.228 ,Q3,42,116,336,https://www.scimagojr.com/journalsearch.php?q=21535&tip=sid&clean=0,0352-5139/1820-7421,B
Russian Journal of Applied Chemistry,0.228 ,Q3,27,229,877,http://www.springer.com/chemistry/journal/11167,1070-4272/1608-3296,B
Chalcogenide Letters,0.227 ,Q3,27,60,205,https://www.scimagojr.com/journalsearch.php?q=19200156904&tip=sid&clean=0,1584-8663,B
Moscow University Chemistry Bulletin,0.225 ,Q3,10,58,161,http://www.springer.com/chemistry/journal/11967,0027-1314/1935-0260,B
Oxidation Communications,0.224 ,Q3,21,43,517,http://scibulcom.net/home.html,0209-4541,B
Palpu Chongi Gisul/Journal of Korea Technical Association of the Pulp and Paper Industry,0.223 ,Q3,12,83,255,https://www.scimagojr.com/journalsearch.php?q=74390&tip=sid&clean=0,Sin informacion,No
Przemysl Chemiczny,0.222 ,Q3,17,149,1221,http://www.sigma-not.pl/show.do?en=1&mode=magazine&id=62,0033-2496,B
Voprosy Khimii i Khimicheskoi Tekhnologii,0.222 ,Q3,5,140,247,http://www.vhht.dp.ua/,0321-4095/2413-7987,B
Russian Journal of General Chemistry,0.221 ,Q3,27,422,1525,http://www.springer.com/chemistry/journal/11176,1070-3632/1608-3350,B
Accreditation and Quality Assurance,0.220 ,Q3,37,59,150,http://www.springer.com/chemistry/analytical+chemistry/journal/769,0949-1775/1432-0517,B
Russian Journal of Coordination Chemistry/Koordinatsionnaya Khimiya,0.220 ,Q3,26,112,323,http://www.springer.com/chemistry/physical+chemistry/journal/11173,Sin informacion,No
Turkish Journal of Chemistry,0.217 ,Q3,45,117,300,https://journals.tubitak.gov.tr/chem/index.htm,1300-0527/1303-6130,B
Chemie in Unserer Zeit,0.216 ,Q3,23,94,270,http://www3.interscience.wiley.com/journal/60500202/home,0009-2851/1521-3781,B
Chemie-Ingenieur-Technik,0.215 ,Q3,33,201,1011,http://www.wiley-vch.de/publish/en/journals/alphabeticIndex/2004/,Sin informacion,No
Bulletin of the Korean Chemical Society,0.214 ,Q3,57,235,943,https://onlinelibrary.wiley.com/journal/12295949,0253-2964/1229-5949,B
Iranian Journal of Chemistry and Chemical Engineering,0.214 ,Q3,22,98,310,http://www.ijcce.ac.ir/IJCCE/index.htm,1021-9986,B
Journal of Imaging Science and Technology,0.214 ,Q3,41,66,171,http://scitation.aip.org/dbt/dbt.jsp?KEY=JIMTE6&Volume=LASTVOL&Issue=LASTISS,1062-3701/1943-3522,B
"Iranian Journal of Science and Technology, Transaction A: Science",0.212 ,Q3,17,323,439,https://www.springer.com/journal/40995,Sin informacion,No
Physical Sciences Reviews,0.210 ,Q3,5,226,70,https://www.scimagojr.com/journalsearch.php?q=21100940940&tip=sid&clean=0,2365-659X,B
Croatica Chemica Acta,0.209 ,Q3,46,40,196,http://public.carnet.hr/ccacaa/,0011-1643/1334-417X,B
Journal of the Society of Leather Technologies and Chemists,0.209 ,Q3,24,29,135,https://www.scimagojr.com/journalsearch.php?q=28388&tip=sid&clean=0,0144-0322,B
Molecular Crystals and Liquid Crystals,0.209 ,Q3,49,170,1198,http://www.informaworld.com/smpp/title~content=t713644168~db=all,1542-1406/1543-5318,B
Doklady Chemistry,0.208 ,Q3,20,75,235,http://www.springer.com/chemistry/journal/10631,0012-5008/1608-3113,B
Journal of Cosmetic Science,0.205 ,Q3,34,24,82,https://library.scconline.org/journal-of-cosmetic-science/,1525-7886,B
Chemistry and Technology of Fuels and Oils,0.201 ,Q3,15,105,345,http://www.springer.com/chemistry/journal/10553,0009-3092/1573-8310,B
Journal of Silk,0.201 ,Q3,3,196,330,http://www.cnsilk.cn/en/,1001-7003,A1
Tappi Journal,0.201 ,Q3,43,43,187,https://www.scimagojr.com/journalsearch.php?q=32694&tip=sid&clean=0,Sin informacion,No
Quimica Nova,0.199 ,Q3,68,137,489,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-4042&lng=en&nrm=iso,0100-4042/1678-7064,B
Bulletin of the Chemical Society of Ethiopia,0.198 ,Q3,22,54,152,http://ajol.info/index.php/bcse,1011-3924/1726-801X,B
Macedonian Journal of Chemistry and Chemical Engineering,0.196 ,Q3,15,27,65,http://www.mjcce.org.mk/index.php/MJCCE,1857-5552/1857-5625,B
Journal of Chemical Research,0.193 ,Q3,28,105,496,https://journals.sagepub.com/home/chl,Sin informacion,No
Smart Science,0.192 ,Q3,8,25,75,https://www.tandfonline.com/toc/tsma20/current,2308-0477,A2
Journal of the Chilean Chemical Society,0.189 ,Q3,29,53,280,http://www.scielo.cl/scielo.php?script=sci_serial&pid=0717-9707&lng=en&nrm=iso,0717-9324/0717-9707,B
Eurasian Chemico-Technological Journal,0.188 ,Q3,7,46,118,http://ect-journal.kz/index.php/ectj,Sin informacion,No
Hemijska Industrija,0.185 ,Q3,17,36,166,https://www.scimagojr.com/journalsearch.php?q=19700174654&tip=sid&clean=0,0350-249X/0367-598X,B
Journal of Chemical Crystallography,0.184 ,Q3,33,77,108,http://www.springer.com/chemistry/organic+chemistry/journal/10870,1074-1542/1572-8854,B
Acta Scientiarum - Technology,0.183 ,Q3,15,60,195,http://periodicos.uem.br/ojs/index.php/ActaSciTechnol/index,Sin informacion,No
Chemicke Listy,0.183 ,Q3,27,104,384,http://www.chemicke-listy.cz/en/index.html,0009-2770/1213-7103,B
Egyptian Journal of Chemistry,0.183 ,Q3,9,216,272,http://www.egy-chem-soc.org/EJC.HTM,0449-2285,B
