Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Theory of Probability and its Applications,0.479,Q3,27,51,158,http://www.siam.org/journals/tvp.php,0040-585X/1095-7219,B
SORT,0.475,Q3,17,16,44,https://www.idescat.cat/sort/,1696-2281/2013-8830,B
"Eurasia Journal of Mathematics, Science and Technology Education",0.473,Q3,31,147,1092,http://www.ejmste.com/,Sin informacion,No
Australasian Journal of Combinatorics,0.47200000000000003,Q3,26,71,274,https://ajc.maths.uq.edu.au/,1034-4942/2202-3518,B
Journal of Integral Equations and Applications,0.47200000000000003,Q3,27,24,65,https://rmmc.asu.edu/jie/jie.html,0897-3962/1938-2626,A2
Journal of Graph Algorithms and Applications,0.47100000000000003,Q3,33,34,91,http://jgaa.info/,1526-1719,A2
Advances in Applied Clifford Algebras,0.469,Q3,22,106,357,http://www.springer.com/birkhauser/physics/journal/6,0188-7009/1661-4909,B
St. Petersburg Mathematical Journal,0.45799999999999996,Q3,17,54,154,https://www.scimagojr.com/journalsearch.php?q=21100223169&tip=sid&clean=0,Sin informacion,No
Regional Statistics,0.456,Q3,6,12,63,https://www.ksh.hu/terstat_eng,2063-9538/2064-8243,A2
Computational Methods and Function Theory,0.455,Q3,11,43,120,https://www.scimagojr.com/journalsearch.php?q=21100205111&tip=sid&clean=0,1617-9447/2195-3724,B
Journal of Function Spaces,0.455,Q3,21,109,377,https://www.scimagojr.com/journalsearch.php?q=21100298691&tip=sid&clean=0,2314-8888/2314-8896,A1
Quanta,0.455,Q3,7,8,22,http://quanta.ws/ojs/index.php/quanta,1314-7374,A1
Journal of Computer Science and Technology,0.45399999999999996,Q3,42,87,279,https://www.springer.com/journal/11390,1000-9000/1860-4749,A2
Journal of Management Analytics,0.45399999999999996,Q3,13,22,55,https://www.scimagojr.com/journalsearch.php?q=21100886542&tip=sid&clean=0,2327-0012/2327-0039,A2
Computational Biology and Chemistry,0.45299999999999996,Q3,58,209,463,http://www.elsevier.com/wps/find/journaldescription.cws_home/627320/description#description,1476-9271/1476-928X,B
Sankhya A,0.451,Q3,5,40,59,https://www.springer.com/statistics/journal/13171,0976-836X/0976-8378,B
Operators and Matrices,0.44799999999999995,Q3,15,78,215,http://oam.ele-math.com/,1846-3886,B
Algebra and Logic,0.446,Q3,23,46,136,http://www.springer.com/mathematics/algebra/journal/10469,0002-5232/1573-8302,B
Electronic Journal of Graph Theory and Applications,0.445,Q3,3,29,80,https://www.ejgta.org/index.php/ejgta/index,2338-2287,B
GAMM Mitteilungen,0.445,Q3,14,22,49,https://www.scimagojr.com/journalsearch.php?q=19600157213&tip=sid&clean=0,0936-7195,A2
Problemy Analiza,0.442,Q3,4,30,56,http://issuesofanalysis.petrsu.ru/,2306-3424/2306-3432,B
Letters in Biomathematics,0.439,Q3,6,16,51,https://www.scimagojr.com/journalsearch.php?q=21100886421&tip=sid&clean=0,2373-7867,A2
Probability and Mathematical Statistics,0.439,Q3,8,26,69,https://www.scimagojr.com/journalsearch.php?q=19900192611&tip=sid&clean=0,0208-4147/2300-8113,B
Informatica,0.43700000000000006,Q3,36,29,122,http://www.iospress.nl/loadtop/load.php?isbn=08684952,0350-5596/1854-3871,C
Conformal Geometry and Dynamics,0.434,Q3,15,16,40,http://www.ams.org/ecgd/,1088-4173,B
ACM Transactions on Economics and Computation,0.43200000000000005,Q3,11,19,64,https://teac.acm.org/index.cfm,2167-8375/2167-8383,A2
Bulletin of the Section of Logic,0.43200000000000005,Q3,11,9,53,https://www.scimagojr.com/journalsearch.php?q=21100200425&tip=sid&clean=0,0138-0680/2449-836X,A1
Journal of Supercomputing,0.43200000000000005,Q3,56,525,971,https://www.springer.com/journal/11227,0920-8542/1573-0484,A2
Journal of Mechanics of Materials and Structures,0.431,Q3,36,35,111,http://www.acclaimsubscriptions.com/international/catalog/viewItem/?prdid=564377&redir=1,1559-3959,A2
Mathematical Modelling of Natural Phenomena,0.431,Q3,29,40,183,https://www.scimagojr.com/journalsearch.php?q=19900192596&tip=sid&clean=0,0973-5348/1760-6101,A2
Journal of Commutative Algebra,0.429,Q3,13,27,83,https://rmmc.asu.edu/jca/jca.html,1939-0807/1939-2346,B
Australian and New Zealand Journal of Statistics,0.428,Q3,37,19,82,https://onlinelibrary.wiley.com/journal/1467842x,1369-1473/1467-842X,B
International Journal of Optimization and Control: Theories and Applications,0.42700000000000005,Q3,4,32,29,https://www.scimagojr.com/journalsearch.php?q=21100860443&tip=sid&clean=0,Sin informacion,No
Journal of Applied Mathematics and Computing,0.42700000000000005,Q3,32,110,309,https://www.springer.com/journal/12190,1598-5865/1865-2085,A1
Journal of Logical and Algebraic Methods in Programming,0.42700000000000005,Q3,11,70,120,https://www.journals.elsevier.com/journal-of-logical-and-algebraic-methods-in-programming,2352-2208/2352-2216,A1
Statistical Applications in Genetics and Molecular Biology,0.42700000000000005,Q3,43,24,77,http://www.bepress.com/sagmb/,1544-6115/2194-6302,B
Journal de Theorie des Nombres de Bordeaux,0.425,Q3,22,27,140,https://jtnb.math.u-bordeaux.fr/,1246-7405/2118-8572,B
International Journal of Fuzzy Logic and Intelligent Systems,0.424,Q3,6,26,80,http://www.ijfis.org/main.html,1598-2645/2093-744X,A2
Survey Methodology,0.424,Q3,18,19,33,https://www.scimagojr.com/journalsearch.php?q=14844&tip=sid&clean=0,0714-0045/1492-0921,B
IET Networks,0.423,Q3,16,45,118,https://digital-library.theiet.org/content/journals/iet-net,2047-4954/2047-4962,A2
Computational and Applied Mathematics,0.42100000000000004,Q3,23,204,538,https://www.springer.com/journal/40314,1807-0302/2238-3603,A2
Machines,0.42100000000000004,Q3,14,74,118,https://www.mdpi.com/journal/machines,2075-1702,A2
Mathematical Models and Computer Simulations,0.42,Q3,16,98,217,https://www.scimagojr.com/journalsearch.php?q=21100382607&tip=sid&clean=0,2070-0482/2070-0490,B
"Circuits, Systems, and Signal Processing",0.419,Q3,49,358,787,http://www.springer.com/birkhauser/engineering/journal/34,Sin informacion,No
Beitrage zur Algebra und Geometrie,0.418,Q3,18,69,162,http://www.emis.de/journals/BAG/,0138-4821/2191-0383,B
Mathematical Biosciences and Engineering,0.418,Q3,39,421,221,http://aimsciences.org/journals/mbe/index.htm,1547-1063/1551-0018,A2
Statistics in Biosciences,0.418,Q3,11,44,93,https://www.springer.com/journal/12561,1867-1764/1867-1772,B
Proceedings of the Japan Academy Series A: Mathematical Sciences,0.41700000000000004,Q3,19,23,74,https://www.japan-acad.go.jp/en/publishing/pja_a.html,Sin informacion,No
Theory in Biosciences,0.41700000000000004,Q3,36,27,54,http://www.springerlink.com/content/120616/,1431-7613/1611-7530,B
Bulletin of the Brazilian Mathematical Society,0.41600000000000004,Q3,25,88,170,http://www.springer.com/mathematics/journal/574,1678-7544/1678-7714,B
Journal of Experimental and Theoretical Artificial Intelligence,0.41600000000000004,Q3,40,76,188,http://www.informaworld.com/smpp/title~content=t713723652~db=all,0952-813X/1362-3079,A2
Journal of Porous Media,0.414,Q3,33,102,230,https://www.begellhouse.com/journals/porous-media.html,1091-028X/1934-0508,A2
Annals of Functional Analysis,0.413,Q3,13,38,158,https://www.scimagojr.com/journalsearch.php?q=21100286971&tip=sid&clean=0,2008-8752,B
Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics,0.413,Q3,21,177,414,https://www.scimagojr.com/journalsearch.php?q=4500151507&tip=sid&clean=0,Sin informacion,No
Periodica Mathematica Hungarica,0.41200000000000003,Q3,20,48,148,http://www.springer.com/mathematics/journal/10998,0031-5303/1588-2829,B
"International Journal of Innovative Computing, Information and Control",0.409,Q3,49,159,459,http://www.ijicic.org/,Sin informacion,No
Behaviormetrika,0.408,Q3,6,25,64,https://www.scimagojr.com/journalsearch.php?q=15947&tip=sid&clean=0,Sin informacion,No
European Journal of Computational Mechanics,0.408,Q3,24,7,81,https://journals.riverpublishers.com/index.php/ejcm,1779-7179/1958-5829,A2
Turkish Journal of Mathematics,0.408,Q3,24,223,492,http://journals.tubitak.gov.tr/math/index.htm,1300-0098/1303-6149,B
Applied Mathematical Finance,0.406,Q3,31,18,58,http://www.informaworld.com/smpp/title~content=t713694021~db=all,1350-486X/1466-4313,A2
Journal of the Korean Statistical Society,0.405,Q3,18,51,140,https://www.springer.com/journal/42952,1226-3192/1876-4231,B
American Mathematical Monthly,0.40399999999999997,Q3,43,122,338,https://www.maa.org/press/periodicals/american-mathematical-monthly,0002-9890/1930-0972,B
Discrete Mathematics and Theoretical Computer Science,0.40399999999999997,Q3,21,32,131,https://dmtcs.episciences.org/,Sin informacion,No
Games,0.40299999999999997,Q3,15,48,191,https://www.mdpi.com/journal/games,2073-4336,B
International Journal of Intelligent Transportation Systems Research,0.40299999999999997,Q3,14,43,52,https://www.springer.com/engineering/electronics/journal/13177,1868-8659,A2
Journal of Engineering Mathematics,0.40299999999999997,Q3,49,50,201,http://www.springer.com/new+%26+forthcoming+titles+%28default%29/journal/10665,0022-0833/1573-2703,A1
Robotica,0.401,Q3,62,183,372,http://journals.cambridge.org/action/displayJournal?jid=ROB,0263-5747/1469-8668,A2
"Vestnik Udmurtskogo Universiteta: Matematika, Mekhanika, Komp'yuternye Nauki",0.401,Q3,6,44,143,http://vm.udsu.ru/about,Sin informacion,No
Journal fur Mathematik-Didaktik,0.39899999999999997,Q3,12,21,51,https://www.scimagojr.com/journalsearch.php?q=19600161833&tip=sid&clean=0,Sin informacion,No
Applied Sciences,0.39799999999999996,Q3,17,21,88,http://www.mathem.pub.ro/apps/,2076-3417,A1
Sequential Analysis,0.39799999999999996,Q3,17,26,103,https://www.tandfonline.com/toc/lsqa20/current,0747-4946/1532-4176,B
Mathematica Slovaca,0.397,Q3,22,103,386,https://www.degruyter.com/view/journals/ms/ms-overview.xml?format=INT,0139-9918/1337-2211,B
Russian Mathematics,0.397,Q3,11,101,359,https://www.scimagojr.com/journalsearch.php?q=19700182651&tip=sid&clean=0,1066-369X/1934-810X,B
Lithuanian Mathematical Journal,0.396,Q3,17,48,116,http://www.springer.com/mathematics/journal/10986,0363-1672/1573-8825,B
"Nonlinear Dynamics, Psychology, and Life Sciences",0.396,Q3,26,24,72,http://www.springerlink.com/content/104290/,Sin informacion,No
Proceedings of the Steklov Institute of Mathematics,0.396,Q3,17,114,449,http://www.springer.com/mathematics/journal/11501,0081-5438/1531-8605,B
Journal of Applied Geodesy,0.39299999999999996,Q3,19,37,81,https://www.degruyter.com/view/journals/jag/jag-overview.xml,1862-9016/1862-9024,A1
Revista Colombiana de Estadistica,0.39299999999999996,Q3,13,12,47,https://revistas.unal.edu.co/index.php/estad,Sin informacion,No
Transactions on Data Privacy,0.391,Q3,21,10,29,https://www.scimagojr.com/journalsearch.php?q=19700186871&tip=sid&clean=0,1888-5063/2013-1631,B
Journal of Computational Analysis and Applications,0.39,Q3,28,213,665,http://www.springer.com/mathematics/numerical+and+computational+mathematics/journal/10819,1521-1398/1572-9206,B
Journal of Computational Acoustics,0.389,Q3,37,0,85,https://www.worldscientific.com/worldscinet/jtca,0218-396X/1793-6489,A2
Multidimensional Systems and Signal Processing,0.38799999999999996,Q3,37,128,240,http://www.springer.com/engineering/circuits+%26+systems/journal/11045,0923-6082/1573-0824,A2
International Journal of Circuit Theory and Applications,0.387,Q3,49,126,441,http://www3.interscience.wiley.com/journal/1976/home,0098-9886/1097-007X,A2
Open Mathematics,0.387,Q3,24,117,381,https://www.degruyter.com/view/j/math#,2391-5455,B
Journal of Engineering Thermophysics,0.386,Q3,18,47,159,http://www.springer.com/new+%26+forthcoming+titles+%28default%29/journal/11823,1810-2328/1990-5432,A2
LMS Journal of Computation and Mathematics,0.386,Q3,12,0,52,https://www.scimagojr.com/journalsearch.php?q=19900192440&tip=sid&clean=0,1461-1570,B
Sbornik Mathematics,0.386,Q3,25,37,247,http://www.iop.org/EJ/journal/Sbornik,1064-5616/1468-4802,A2
International Journal of High Performance Computing Applications,0.385,Q3,59,86,139,http://hpc.sagepub.com/,1094-3420/1741-2846,A2
Journal of the Operations Research Society of China,0.385,Q3,11,59,97,https://www.scimagojr.com/journalsearch.php?q=21100301413&tip=sid&clean=0,2194-668X/2194-6698,B
"Wind and Structures, An International Journal",0.385,Q3,37,66,197,http://www.techno-press.org/?journal=was&subpage=5,Sin informacion,No
Analysis Mathematica,0.384,Q3,15,47,101,http://www.springer.com/mathematics/analysis/journal/10476,0133-3852/1588-273X,B
Evolving Systems,0.382,Q3,25,91,74,https://www.springer.com/engineering/computational+intelligence+and+complexity/journal/12530?detailsPage=pltci_1242007,1868-6478/1868-6486,A2
Algebra Colloquium,0.38,Q3,23,49,153,http://www.worldscinet.com/ac/ac.shtml,1005-3867,B
Concurrent Engineering Research and Applications,0.38,Q3,40,25,87,http://cer.sagepub.com/,1063-293X/1531-2003,A1
International Review on Modelling and Simulations,0.38,Q3,20,42,156,https://www.praiseworthyprize.org/jsm/?journal=iremos,1974-9821/2533-1701,A2
Bulletin of the Malaysian Mathematical Sciences Society,0.379,Q3,24,275,374,http://math.usm.my/bulletin/html/scope.htm,0126-6705/2180-4206,A2
Journal of Computational Finance,0.379,Q3,11,22,54,https://www.risk.net/journal-of-computational-finance,1460-1559/1755-2850,A2
Kybernetes,0.376,Q3,37,237,311,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=k,0368-492X/1758-7883,A1
Pakistan Journal of Statistics and Operation Research,0.376,Q3,11,34,167,http://www.pjsor.com/index.php/pjsor,1816-2711/2220-5810,B
Vietnam Journal of Mathematics,0.375,Q3,10,55,162,https://www.springer.com/mathematics/journal/10013,2305-221X/2305-2228,B
Journal of Applied Logic,0.373,Q3,30,0,93,http://www.elsevier.com/wps/find/journaldescription.cws_home/672712/description#description,Sin informacion,No
Communications in Applied and Industrial Mathematics,0.37200000000000005,Q3,7,20,61,http://caim.simai.eu/index.php/caim/index,2038-0909,A2
Algebra and Discrete Mathematics,0.371,Q3,8,45,132,http://admjournal.luguniv.edu.ua/index.php/adm/information/authors,1726-3255/2415-721X,B
Journal of Chemometrics,0.371,Q3,88,89,270,http://www3.interscience.wiley.com/journal/4425/home,0886-9383/1099-128X,A2
Mathematical Notes,0.37,Q3,22,210,637,https://www.springer.com/journal/11006,0001-4346/1573-8876,B
Eurasip Journal on Bioinformatics and Systems Biology,0.369,Q3,19,0,29,https://link.springer.com/journal/13637/volumes-and-issues,Sin informacion,No
Stochastic Models,0.368,Q3,35,32,77,http://www.tandf.co.uk/journals/titles/15326349.asp,1532-4214/1532-6349,B
For the Learning of Mathematics,0.36700000000000005,Q3,10,25,59,https://www.scimagojr.com/journalsearch.php?q=21100201980&tip=sid&clean=0,0228-0671,A2
IMA Journal of Mathematical Control and Information,0.36700000000000005,Q3,34,31,199,http://imamci.oxfordjournals.org/,0265-0754/1471-6887,A2
Measurement,0.36700000000000005,Q3,14,16,76,https://www.scimagojr.com/journalsearch.php?q=21100902965&tip=sid&clean=0,1536-6359/1536-6367,A2
Symmetry,0.365,Q3,36,1483,1206,https://www.mdpi.com/journal/symmetry,2073-8994,A2
Quaestiones Mathematicae,0.364,Q3,22,216,245,http://www.informaworld.com/smpp/title~content=t911208259~db=all,1607-3606/1727-933X,A2
Quarterly Journal of Mechanics and Applied Mathematics,0.364,Q3,33,19,56,http://qjmam.oxfordjournals.org/,0033-5614/1464-3855,A2
Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences,0.364,Q3,44,103,395,http://www.znaturforsch.com/a.htm,Sin informacion,No
"African Journal of Research in Mathematics, Science and Technology Education",0.363,Q3,14,34,92,https://www.saarmste.org/about/ajrmste,Sin informacion,No
Journal of Mathematical Modelling and Algorithms in Operations Research,0.363,Q3,6,0,8,https://www.scimagojr.com/journalsearch.php?q=21100238631&tip=sid&clean=0,Sin informacion,No
Notices of the American Mathematical Society,0.363,Q3,30,189,308,http://www.ams.org/notices/201004/,0002-9920/1088-9477,B
Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering,0.36200000000000004,Q3,47,610,1884,https://cjme.springeropen.com/,Sin informacion,No
Rocky Mountain Journal of Mathematics,0.36200000000000004,Q3,38,140,357,http://rmmc.asu.edu/rmj/rmj.html,0035-7596/1945-3795,B
Bulletin of Symbolic Logic,0.361,Q3,34,27,61,http://www.aslonline.org/journals-bulletin.html,1079-8986/1943-5894,A1
COMPEL - The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,0.361,Q3,29,167,434,https://www.emeraldgrouppublishing.com/compel.htm,Sin informacion,No
Journal of Mechanics,0.361,Q3,21,89,221,http://www.jmech.org.tw/,1727-7191/1811-8216,A2
Probability in the Engineering and Informational Sciences,0.361,Q3,36,68,99,http://journals.cambridge.org/action/displayJournal?jid=PES,0269-9648/1469-8951,A2
Kongqi Donglixue Xuebao/Acta Aerodynamica Sinica,0.36,Q3,17,116,357,http://kqdlxxb.periodicals.net.cn/,Sin informacion,No
Algorithms,0.358,Q3,27,257,435,https://www.mdpi.com/journal/algorithms,1999-4893,B
Graphical Models,0.358,Q3,54,36,76,http://www.elsevier.com/wps/find/journaldescription.cws_home/622839/description#description,1524-0703/1524-0711,A2
Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,0.35700000000000004,Q3,31,292,1046,http://hkxb.buaa.edu.cn/hkxb/en/aboutjournal.asp,Sin informacion,No
Journal of Intelligent and Fuzzy Systems,0.35700000000000004,Q3,52,1246,2299,https://www.iospress.nl/journal/journal-of-intelligent-fuzzy-systems/,1064-1246/1875-8967,A2
"Numerical Algebra, Control and Optimization",0.35700000000000004,Q3,17,34,85,http://www.aimsciences.org/journal/2155-3289,Sin informacion,No
International Journal of Dynamics and Control,0.35600000000000004,Q3,16,153,290,https://link.springer.com/journal/40435,2195-268X/2195-2698,A2
Monte Carlo Methods and Applications,0.35600000000000004,Q3,21,26,68,https://www.scimagojr.com/journalsearch.php?q=21100199332&tip=sid&clean=0,0929-9629/1569-3961,B
Georgian Mathematical Journal,0.355,Q3,25,90,206,https://www.scimagojr.com/journalsearch.php?q=6100152706&tip=sid&clean=0,1072-947X/1572-9176,B
Journal of Industrial and Management Optimization,0.355,Q3,29,82,388,http://aimsciences.org/journals/jimo/index.htm,1547-5816/1553-166X,A2
Azerbaijan Journal of Mathematics,0.354,Q3,10,23,68,https://www.azjm.org/,2218-6816/2221-9501,B
Electronic Notes in Theoretical Computer Science,0.354,Q3,56,132,216,http://www.elsevier.com/wps/find/journaldescription.cws_home/681021/description#description,1571-0661,A2
"International Journal of Mathematical, Engineering and Management Sciences",0.353,Q3,8,120,74,https://www.ijmems.in/index.php,Sin informacion,No
Balkan Journal of Geometry and its Applications,0.35200000000000004,Q3,16,20,58,http://www.mathem.pub.ro/bjga/,1224-2780/1843-2875,B
Czechoslovak Mathematical Journal,0.35200000000000004,Q3,27,96,238,http://www.springer.com/mathematics/journal/10587,0011-4642/1572-9141,B
Mathematical Modeling and Analysis,0.35100000000000003,Q3,23,27,148,http://mma.vgtu.lt,Sin informacion,No
Mechanics of Composite Materials,0.35,Q3,28,68,230,http://www.springer.com/materials/characterization+%26+evaluation/journal/11029,0191-5665/1573-8922,A2
Siberian Electronic Mathematical Reports,0.35,Q3,8,83,386,https://www.scimagojr.com/journalsearch.php?q=21100199808&tip=sid&clean=0,1813-3304,B
Functional Analysis and its Applications,0.349,Q3,24,40,115,http://www.springer.com/mathematics/analysis/journal/10688,0016-2663/1573-8485,B
Expert Systems,0.348,Q3,35,151,183,http://www.wiley.com/bw/journal.asp?ref=0266-4720,0266-4720/1468-0394,A2
IAENG International Journal of Applied Mathematics,0.348,Q3,16,83,196,https://www.scimagojr.com/journalsearch.php?q=16800154715&tip=sid&clean=0,1992-9978/1992-9986,B
International Journal of Differential Equations,0.34700000000000003,Q3,17,17,95,https://www.hindawi.com/journals/ijde/,1687-9643/1687-9651,B
Parallel Computing,0.34600000000000003,Q3,63,90,202,http://www.elsevier.com/wps/find/journaldescription.cws_home/505617/description#description,0167-8191/1872-7336,A2
Categories and General Algebraic Structures with Applications,0.345,Q3,3,18,21,http://cgasa.sbu.ac.ir/,2345-5853/2345-5861,B
PRIMUS,0.345,Q3,14,103,193,https://www.scimagojr.com/journalsearch.php?q=18000156706&tip=sid&clean=0,1051-1970/1935-4053,B
Significance,0.345,Q3,18,102,287,http://www.wiley.com/bw/journal.asp?ref=1740-9705,1740-9705/1740-9713,B
Computation,0.34299999999999997,Q3,12,35,160,https://www.mdpi.com/journal/computation,2079-3197,A2
International Journal of Applied Mathematics and Computer Science,0.34299999999999997,Q3,45,52,186,https://www.amcs.uz.zgora.pl/,1641-876X/2083-8492,A2
Journal of Geometric Mechanics,0.342,Q3,13,33,59,https://www.scimagojr.com/journalsearch.php?q=21100215904&tip=sid&clean=0,1941-4889/1941-4897,B
Concurrency Computation Practice and Experience,0.341,Q3,63,729,1000,http://www3.interscience.wiley.com/journal/117946197/grouphome/home.html,1532-0626/1532-0634,A2
American Journal of Mathematical and Management Sciences,0.34,Q3,16,29,79,https://www.scimagojr.com/journalsearch.php?q=24650&tip=sid&clean=0,0196-6324,A2
Computational Intelligence,0.33899999999999997,Q3,49,62,120,http://www.wiley.com/bw/journal.asp?ref=0824-7935,0824-7935/1467-8640,B
Fundamenta Informaticae,0.33899999999999997,Q3,63,138,445,http://www.iospress.nl/loadtop/load.php?isbn=01692968,0169-2968/1875-8681,A2
Random Operators and Stochastic Equations,0.33899999999999997,Q3,16,23,59,https://www.degruyter.com/view/journals/rose/rose-overview.xml,0926-6364/1569-397X,B
Special Matrices,0.33899999999999997,Q3,6,26,90,https://www.degruyter.com/view/j/spma,2300-7451,B
Image Analysis and Stereology,0.33799999999999997,Q3,17,18,55,https://www.ias-iss.org/ojs/IAS/about/submissions#authorGuidelines,1580-3139/1854-5165,A2
International Journal of Computational Intelligence and Applications,0.33799999999999997,Q3,15,27,73,http://www.worldscinet.com/ijcia/ijcia.shtml,1469-0268,B
"Infinite Dimensional Analysis, Quantum Probability and Related Topics",0.337,Q3,27,30,84,http://www.worldscinet.com/idaqp/idaqp.shtml,Sin informacion,No
Proceedings of the Romanian Academy Series A - Mathematics Physics Technical Sciences Information Science,0.337,Q3,25,24,193,https://www.scimagojr.com/journalsearch.php?q=21100241779&tip=sid&clean=0,Sin informacion,No
Bulletin of the Korean Mathematical Society,0.336,Q3,24,118,434,http://bkms.kms.or.kr/,1015-8634,B
Journal of Computational and Theoretical Transport,0.336,Q3,27,14,92,https://www.tandfonline.com/toc/ltty21/current,2332-4309/2332-4325,B
Journal of Mathematics in Industry,0.336,Q3,9,11,40,https://www.scimagojr.com/journalsearch.php?q=21100201026&tip=sid&clean=0,2190-5983,B
Revista de la Union Matematica Argentina,0.336,Q3,10,39,47,https://www.scimagojr.com/journalsearch.php?q=19900191818&tip=sid&clean=0,0041-6932/1669-9637,B
Acta Mathematica Universitatis Comenianae,0.335,Q3,14,145,87,http://www.emis.de/journals/AMUC/,0231-6986/0862-9544,B
Chinese Journal of Electronics,0.335,Q3,23,173,542,https://www.scimagojr.com/journalsearch.php?q=24184&tip=sid&clean=0,1022-4653/2075-5597,A2
