Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
International Journal of Operations and Production Management,2.187 ,Q1,129,66,253,https://www.emeraldgrouppublishing.com/journal/ijopm?id=ijopm,0144-3577/1758-6593,A1
Statistics Surveys,2.136 ,Q1,20,4,10,https://imstat.org/journals-and-publications/statistics-surveys/,1935-7516,A1
Transportation Research Part A: Policy and Practice,2.109 ,Q1,120,298,760,https://www.journals.elsevier.com/transportation-research-part-a-policy-and-practice,Sin informacion,No
EURO Journal on Transportation and Logistics,2.100 ,Q1,16,29,51,https://www.springer.com/business+%26+management/operations+research/journal/13676,2192-4376/2192-4384,A1
Journal of Informetrics,2.079 ,Q1,65,81,302,https://www.journals.elsevier.com/journal-of-informetrics,1751-1577/1875-5879,A1
Finance and Stochastics,2.023 ,Q1,41,30,97,https://www.springer.com/journal/780,0949-2984/1432-1122,A1
Management Accounting Research,1.975 ,Q1,82,19,66,https://www.sciencedirect.com/journal/management-accounting-research,1044-5005/1096-1224,A1
"Accounting, Organizations and Society",1.924 ,Q1,125,42,118,https://www.journals.elsevier.com/accounting-organizations-and-society,Sin informacion,No
Decision Support Systems,1.918 ,Q1,138,114,338,https://www.journals.elsevier.com/decision-support-systems,0167-9236/1873-5797,A1
Electronic Journal of Probability,1.898 ,Q1,39,146,292,https://imstat.org/journals-and-publications/electronic-journal-of-probability/,1083-6489,A1
Annales de l'institut Henri Poincare (B) Probability and Statistics,1.895 ,Q1,43,78,247,https://imstat.org/journals-and-publications/annales-de-linstitut-henri-poincare/,Sin informacion,No
Statistics and Computing,1.878 ,Q1,66,81,264,https://www.springer.com/journal/11222,0960-3174/1573-1375,A1
Critical Perspectives on Accounting,1.823 ,Q1,63,56,123,https://www.journals.elsevier.com/critical-perspectives-on-accounting,1045-2354/1095-9955,A1
Annals of Applied Probability,1.812 ,Q1,72,82,313,https://imstat.org/journals-and-publications/annals-of-applied-probability/,1050-5164,A1
International Journal of Production Research,1.776 ,Q1,125,628,1332,https://www.tandfonline.com/toc/tprs20/current,0020-7543/1366-588X,A1
Knowledge-Based Systems,1.754 ,Q1,107,419,1178,https://www.journals.elsevier.com/knowledge-based-systems,Sin informacion,No
Journal of Industrial Information Integration,1.731 ,Q1,20,45,61,https://www.journals.elsevier.com/journal-of-industrial-information-integration,2452-414X/2467-964X,A1
Mathematics of Operations Research,1.727 ,Q1,73,68,199,https://pubsonline.informs.org/journal/moor,0364-765X/1526-5471,A1
Information Sciences,1.723 ,Q1,169,862,2171,https://www.journals.elsevier.com/information-sciences,0020-0255/1872-6291,A1
Annals of Applied Statistics,1.718 ,Q1,62,100,311,https://imstat.org/journals-and-publications/annals-of-applied-statistics/,1932-6157/1941-7330,A1
Computers and Operations Research,1.663 ,Q1,143,247,718,http://www.elsevier.com/wps/find/journaldescription.cws_home/300/description#description,0305-0548/1873-765X,A1
International Statistical Review,1.636 ,Q1,49,56,91,https://onlinelibrary.wiley.com/journal/17515823,0306-7734/1751-5823,A1
"Journal of the Royal Statistical Society. Series A, (Statistics in Society)",1.529 ,Q1,77,73,155,https://rss.onlinelibrary.wiley.com/journal/1467985x,Sin informacion,No
Journal of Leadership and Organizational Studies,1.504 ,Q1,39,38,100,https://journals.sagepub.com/home/jlo,1548-0518/1939-7089,A1
Judgment and Decision Making,1.499 ,Q1,51,65,156,http://journal.sjdm.org/,1930-2975,A1
INFORMS Journal on Computing,1.476 ,Q1,75,37,150,https://pubsonline.informs.org/journal/ijoc,1091-9856/1526-5528,A1
Statistica Sinica,1.450 ,Q1,71,73,311,http://www3.stat.sinica.edu.tw/statistica/,1017-0405/1996-8507,A1
Electronic Journal of Statistics,1.445 ,Q1,41,132,427,https://imstat.org/journals-and-publications/electronic-journal-of-statistics/,1935-7524,A1
Test,1.439 ,Q1,39,92,142,https://www.springer.com/journal/11749,1133-0686/1863-8260,A1
Journal of Multivariate Analysis,1.432 ,Q1,71,147,420,https://www.journals.elsevier.com/journal-of-multivariate-analysis,0047-259X/1095-7243,A1
Quality Technology and Quantitative Management,1.421 ,Q1,16,62,105,https://www.tandfonline.com/loi/ttqm20,1684-3703/1811-4857,A1
Production Planning and Control,1.394 ,Q1,70,144,299,https://www.tandfonline.com/toc/tppc20/current,0953-7287/1366-5871,A1
Sport Management Review,1.390 ,Q1,50,101,134,https://www.sciencedirect.com/journal/sport-management-review,1441-3523,A1
IEEE Transactions on Services Computing,1.382 ,Q1,62,119,368,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4629386,1939-1374,A1
SIAM-ASA Journal on Uncertainty Quantification,1.357 ,Q1,15,47,142,https://www.siam.org/publications/journals/siam-asa-journal-on-uncertainty-quantification-juq,Sin informacion,No
Journal of Sport Management,1.340 ,Q1,61,18,127,https://journals.humankinetics.com/view/journals/jsm/jsm-overview.xml,0888-4773/1543-270X,A1
Critical Military Studies,1.336 ,Q1,11,57,73,https://www.tandfonline.com/toc/rcms20/current,2333-7486/2333-7494,A1
Ecological Indicators,1.331 ,Q1,113,929,2224,https://www.sciencedirect.com/journal/ecological-indicators,1470-160X/1872-7034,A1
Communications in Analysis and Geometry,1.330 ,Q1,39,53,110,https://www.intlpress.com/site/pub/pages/journals/items/cag/_home/_main/index.php,1019-8385/1944-9992,A1
Decision Sciences,1.329 ,Q1,100,70,120,https://onlinelibrary.wiley.com/journal/15405915,0011-7315/1540-5915,A1
Socio-Economic Planning Sciences,1.318 ,Q1,47,119,101,https://www.journals.elsevier.com/socio-economic-planning-sciences,Sin informacion,No
Journal of Behavioral Decision Making,1.315 ,Q1,73,50,188,http://www3.interscience.wiley.com/journal/4637/home,0894-3257/1099-0771,A1
Scandinavian Journal of Statistics,1.306 ,Q1,59,85,171,https://onlinelibrary.wiley.com/journal/14679469,0303-6898/1467-9469,A1
Journal of Manufacturing Processes,1.294 ,Q1,46,483,816,https://www.sciencedirect.com/journal/journal-of-manufacturing-processes,1526-6125,A1
Journal of the Association for Information Science and Technology,1.270 ,Q1,134,156,568,https://asistdl.onlinelibrary.wiley.com/journal/23301643,2330-1635/2330-1643,A1
Journal of Management in Engineering - ASCE,1.255 ,Q1,62,62,278,https://ascelibrary.org/journal/jmenea,Sin informacion,No
Flexible Services and Manufacturing Journal,1.247 ,Q1,44,62,92,https://www.springer.com/journal/10696,1936-6582/1936-6590,A1
Statistical Modelling,1.244 ,Q1,38,50,84,https://journals.sagepub.com/home/smj,1471-082X/1477-0342,A1
Operations Management Research,1.231 ,Q1,23,12,30,https://www.springer.com/journal/12063,1936-9735/1936-9743,A1
Journal of Environmental Informatics,1.215 ,Q1,29,13,66,http://www.jeionline.org/index.php?journal=mys,1684-8799/1726-2135,A1
Scandinavian Actuarial Journal,1.206 ,Q1,34,63,132,https://www.tandfonline.com/loi/sact20,0346-1238/1651-2030,A1
Insurance: Mathematics and Economics,1.201 ,Q1,70,90,351,https://www.journals.elsevier.com/insurance-mathematics-and-economics,Sin informacion,No
Information Processing and Management,1.192 ,Q1,94,167,232,https://www.journals.elsevier.com/information-processing-and-management,0306-4573/1873-5371,A1
Journal of Time Series Analysis,1.173 ,Q1,49,61,140,https://onlinelibrary.wiley.com/journal/14679892,0143-9782/1467-9892,A1
Annals of Operations Research,1.117 ,Q1,96,568,1099,https://www.springer.com/journal/10479,0254-5330/1572-9338,A1
Journal of Scheduling,1.117 ,Q1,58,59,142,https://www.springer.com/journal/10951,1094-6136/1099-1425,A1
Journal of Quality Technology,1.112 ,Q1,80,62,88,https://www.tandfonline.com/loi/ujqt20,0022-4065/2575-6230,A1
Operations-Research-Spektrum,1.081 ,Q1,64,38,118,https://www.springer.com/journal/291,Sin informacion,No
Operations Research Perspectives,1.053 ,Q1,12,42,61,https://www.journals.elsevier.com/operations-research-perspectives,2214-7160,A1
Journal of Managerial Psychology,1.046 ,Q1,74,44,156,https://www.emeraldgrouppublishing.com/journal/jmp,0268-3946/1758-7778,A1
Journal of Responsible Innovation,1.045 ,Q1,18,36,95,https://www.tandfonline.com/loi/tjri20,2329-9037/2329-9460,A1
Management Learning,1.045 ,Q1,73,39,92,https://journals.sagepub.com/home/mlq,1350-5076/1461-7307,A1
EURO Journal on Computational Optimization,1.043 ,Q1,11,14,59,https://link.springer.com/journal/13675,2192-4406/2192-4414,A1
Big Data,0.973 ,Q1,22,28,86,https://www.liebertpub.com/loi/big,2167-6461/2167-647X,A1
Research in Transportation Business and Management,0.938 ,Q1,27,35,119,https://www.journals.elsevier.com/research-in-transportation-business-and-management,2210-5395/2210-5409,A1
Journal of Big Data,0.925 ,Q1,23,112,127,https://journalofbigdata.springeropen.com/,2196-1115,A1
International Journal of Systems Science: Operations and Logistics,0.872 ,Q1,16,43,83,https://www.scimagojr.com/journalsearch.php?q=21100886529&tip=sid&clean=0,Sin informacion,No
Journal of Engineering and Technology Management - JET-M,0.840 ,Q1,62,24,84,https://www.journals.elsevier.com/journal-of-engineering-and-technology-management,Sin informacion,No
Journal of Information Systems,0.780 ,Q1,30,34,62,https://aaahq.org/AIS/Journal,0888-7985/1558-7959,A1
