Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Krankenhauspharmazie,0.137 ,Q4,11,118,487,http://www.krankenhauspharmazie.de/KPH.HTM,0173-7597,C
Lekar a Technika,0.137 ,Q4,4,10,56,https://www.scimagojr.com/journalsearch.php?q=17088&tip=sid&clean=0,0301-5491/2336-5552,C
Neuroscience and Behavioral Physiology,0.137 ,Q4,31,177,489,http://www.elsevier.com/wps/find/journaldescription.cws_home/831/description#description,0097-0549/1573-899X,C
Phyton - Annales Rei Botanicae (discontinued),0.137 ,Q4,23,0,25,https://www.scimagojr.com/journalsearch.php?q=16556&tip=sid&clean=0,Sin informacion,No
Polski Merkuriusz Lekarski,0.137 ,Q4,19,100,359,https://www.scimagojr.com/journalsearch.php?q=17093&tip=sid&clean=0,1426-9686,C
Psychiatria Hungarica,0.137 ,Q4,11,39,100,https://www.scimagojr.com/journalsearch.php?q=60873&tip=sid&clean=0,0237-7896,C
"Rad Hrvatske Akademije Znanosti i Umjetnosti, Matematicke Znanosti",0.137 ,Q4,2,9,33,https://web.math.pmf.unizg.hr/~duje/radhazumz/,Sin informacion,No
RAUSP Management Journal,0.137 ,Q4,3,44,20,https://www.scimagojr.com/journalsearch.php?q=21100898103&tip=sid&clean=0,2531-0488,C
Review of Network Economics,0.137 ,Q4,16,6,33,https://www.degruyter.com/view/j/rne,1446-9022/2194-5993,C
Revista de la Asociacion Espanola de Especialistas en Medicina del Trabajo,0.137 ,Q4,4,32,70,http://www.aeemt.com/web/revista-aeemt/,1132-6255,C
Revue de Geographie Alpine,0.137 ,Q4,13,18,64,http://rga.revues.org/,0035-1121/1760-7426,C
Revue Medicale de Liege,0.137 ,Q4,21,143,334,http://www.rmlg.ulg.ac.be/index.php?page=HomePage&langue=EN,0035-3663/0370-629X,C
Revue Roumaine de Geographie,0.137 ,Q4,2,14,47,https://www.scimagojr.com/journalsearch.php?q=12607&tip=sid&clean=0,1220-5311,C
Russian Open Medical Journal,0.137 ,Q4,7,36,104,http://romj.org/,2304-3415,C
Sante Mentale au Quebec,0.137 ,Q4,11,8,95,http://www.santementaleauquebec.ca/spip.php?rubrique2&lang=en,0383-6320/1708-3923,C
Space Research Journal (discontinued),0.137 ,Q4,3,0,1,https://www.scimagojr.com/journalsearch.php?q=21100198713&tip=sid&clean=0,Sin informacion,No
Tierarztliche Umschau,0.137 ,Q4,13,78,181,https://www.scimagojr.com/journalsearch.php?q=18910&tip=sid&clean=0,0049-3864,C
Turkish Journal of Thoracic and Cardiovascular Surgery,0.137 ,Q4,9,88,420,https://www.scimagojr.com/journalsearch.php?q=19900191817&tip=sid&clean=0,1301-5680,C
Tutkimusraportti - Geologian Tutkimuskeskus,0.137 ,Q4,7,0,8,https://www.scimagojr.com/journalsearch.php?q=26341&tip=sid&clean=0,Sin informacion,No
Vacunas,0.137 ,Q4,7,18,46,http://www.doyma.es/revistas/ctl_servlet?_f=7032&revistaid=72,1576-9887/1578-8857,C
Acta Scientiae Veterinariae,0.136 ,Q4,11,153,237,http://www.ufrgs.br/actavet/,1678-0345/1679-9216,C
Aktuelle Ernahrungsmedizin Klinik und Praxis,0.136 ,Q4,17,100,130,http://www.thieme.de/fz/akternmed/index.html,0341-0501/1438-9916,C
Archivos de Cardiologia de Mexico,0.136 ,Q4,17,121,227,https://www.scimagojr.com/journalsearch.php?q=34097&tip=sid&clean=0,1405-9940/1665-1731,C
Beijing Huagong Daxue Xuebao (Ziran Kexueban)/Journal of Beijing University of Chemical Technology (Natural Science Edition),0.136 ,Q4,11,109,358,http://www.journal.buct.edu.cn/en/dqml.asp,Sin informacion,No
Biosciences Biotechnology Research Asia (discontinued),0.136 ,Q4,15,0,241,http://www.biotech-asia.org/,Sin informacion,No
"Bulletin of the Transilvania University of Brasov, Series III: Mathematics, Informatics, Physics",0.136 ,Q4,3,38,79,http://webbut.unitbv.ro/Bulletin/Series%20III/Series%20III.html,Sin informacion,No
Business and Economic Horizons (discontinued),0.136 ,Q4,4,0,135,https://pradec.eu/publications/business-and-economic-horizons/,Sin informacion,No
CESifo DICE Report,0.136 ,Q4,11,36,132,https://www.scimagojr.com/journalsearch.php?q=4700152766&tip=sid&clean=0,1612-0663,C
Chinese Journal of Cardiology,0.136 ,Q4,19,181,617,https://www.scimagojr.com/journalsearch.php?q=20703&tip=sid&clean=0,0253-3758,C
Connexions,0.136 ,Q4,8,19,79,http://www.cairn.info/revue-connexions.htm,0337-3126/1776-2804,C
Education Therapeutique du Patient,0.136 ,Q4,10,12,48,https://www.scimagojr.com/journalsearch.php?q=21100201720&tip=sid&clean=0,2100-0808/2100-0816,C
Epidemiologie et Sante Animale,0.136 ,Q4,3,0,77,https://www.scimagojr.com/journalsearch.php?q=21100236003&tip=sid&clean=0,0754-2186,C
Ericsson Review (English Edition),0.136 ,Q4,19,19,39,https://www.scimagojr.com/journalsearch.php?q=21258&tip=sid&clean=0,Sin informacion,No
Estudios de Economia,0.136 ,Q4,11,5,32,https://estudiosdeeconomia.uchile.cl/,0304-2758/0718-5286,C
Information Design Journal,0.136 ,Q4,19,0,85,http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=IDJ,0142-5471/1569-979X,C
International Journal of Applied Metaheuristic Computing,0.136 ,Q4,2,29,16,https://www.scimagojr.com/journalsearch.php?q=21100858129&tip=sid&clean=0,1947-8283/1947-8291,C
International Journal of Computational Vision and Robotics,0.136 ,Q4,9,35,117,https://www.inderscience.com/jhome.php?jcode=ijcvr,1752-9131/1752-914X,C
International Journal of Grid and Distributed Computing (discontinued),0.136 ,Q4,11,0,571,https://www.scimagojr.com/journalsearch.php?q=21100806998&tip=sid&clean=0,Sin informacion,No
International Journal of Smart Home (discontinued),0.136 ,Q4,21,0,322,https://www.scimagojr.com/journalsearch.php?q=20200195004&tip=sid&clean=0,Sin informacion,No
International Journal of Surgery Protocols,0.136 ,Q4,3,16,24,https://www.journals.elsevier.com/international-journal-of-surgery-protocols,2468-3574,C
International Journal of Thin Film Science and Technology,0.136 ,Q4,2,21,13,https://www.scimagojr.com/journalsearch.php?q=21100900149&tip=sid&clean=0,2090-9519/2090-9527,C
Istanbul Universitesi Veteriner Fakultesi Dergisi,0.136 ,Q4,7,0,57,https://www.scimagojr.com/journalsearch.php?q=21100200403&tip=sid&clean=0,Sin informacion,No
Italian Journal of Vascular and Endovascular Surgery,0.136 ,Q4,6,24,92,http://www.minervamedica.it/en/journals/vascular-endovascular-surgery/index.php,1824-4777/1827-1847,C
Journal of Analytical Oncology (discontinued),0.136 ,Q4,6,0,21,https://www.scimagojr.com/journalsearch.php?q=21100316045&tip=sid&clean=0,Sin informacion,No
Journal of Biobased Materials and Bioenergy (discontinued),0.136 ,Q4,30,0,130,https://www.scimagojr.com/journalsearch.php?q=18300156718&tip=sid&clean=0,Sin informacion,No
Journal of Integrated OMICS,0.136 ,Q4,11,13,21,http://www.jiomics.com/index.php/jio,2182-0287,C
Journal of Pediatric Infectious Diseases,0.136 ,Q4,11,49,123,https://www.thieme.com/books-main/immunology/product/2182-journal-of-pediatric-infectious-diseases,1305-7693/1305-7707,C
Journal of Veterinary Parasitology,0.136 ,Q4,10,20,64,https://www.scimagojr.com/journalsearch.php?q=19400157219&tip=sid&clean=0,0971-1031,C
Mining Engineering,0.136 ,Q4,18,88,329,https://me.smenet.org/index.cfm?,Sin informacion,No
Revista Brasileira de Medicina Veterinaria,0.136 ,Q4,6,22,247,https://www.scimagojr.com/journalsearch.php?q=21100855893&tip=sid&clean=0,0100-2430/2527-2179,C
Revista de Investigacion en Logopedia,0.136 ,Q4,5,5,29,https://revistas.ucm.es/index.php/RLOG/,2174-5218,C
Revue Francaise d'Allergologie,0.136 ,Q4,17,119,348,https://www.sciencedirect.com/journal/revue-francaise-dallergologie,Sin informacion,No
Sankhya: The Indian Journal of Statistics,0.136 ,Q4,17,22,63,http://sankhya.isical.ac.in/,Sin informacion,No
Seimitsu Kogaku Kaishi/Journal of the Japan Society for Precision Engineering,0.136 ,Q4,18,171,532,https://www.scimagojr.com/journalsearch.php?q=14421&tip=sid&clean=0,Sin informacion,No
Sri Lanka Journalof Child Health,0.136 ,Q4,5,83,255,https://sljch.sljol.info/,1391-5452/2386-110X,C
Theoretical Biology Forum,0.136 ,Q4,15,20,19,https://www.scimagojr.com/journalsearch.php?q=13592&tip=sid&clean=0,2282-2593,C
Veterinary Record Case Reports,0.136 ,Q4,4,161,246,https://vetrecordcasereports.bmj.com/,2052-6121,C
World's Veterinary Journal,0.136 ,Q4,2,14,27,http://wvj.science-line.com/,Sin informacion,No
Zhongguo ji sheng chong xue yu ji sheng chong bing za zhi = Chinese journal of parasitology & parasitic diseases,0.136 ,Q4,19,0,120,https://www.scimagojr.com/journalsearch.php?q=20904&tip=sid&clean=0,Sin informacion,No
Zhonghua shao shang za zhi = Zhonghua shaoshang zazhi = Chinese journal of burns,0.136 ,Q4,10,181,413,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=zhsszz,Sin informacion,No
Bilgi Dunyasi,0.135 ,Q4,3,9,39,https://www.scimagojr.com/journalsearch.php?q=21100245913&tip=sid&clean=0,1302-3217,C
Carpathian Journal of Food Science and Technology,0.135 ,Q4,6,49,235,http://chimie-biologie.ubm.ro/carpathian_journal/,2066-6845,C
China Journal of Accounting Studies,0.135 ,Q4,6,18,74,https://www.scimagojr.com/journalsearch.php?q=21100887414&tip=sid&clean=0,2169-7213/2169-7221,C
Chinese Education and Society,0.135 ,Q4,13,23,108,http://www.mesharpe.com/mall/results1.asp?acr=ced,1061-1932/1944-7116,C
Cuadernos de Desarrollo Rural,0.135 ,Q4,9,12,36,http://revistas.javeriana.edu.co/index.php/desarrolloRural/,Sin informacion,No
EurAsian Journal of BioSciences,0.135 ,Q4,7,311,87,http://www.ejobios.org/,1307-9867,C
European Journal of Government and Economics,0.135 ,Q4,6,11,27,https://journals.eurosci.net/index.php/ejge,2254-7088,C
Fisioterapia,0.135 ,Q4,9,47,137,http://www.elsevier.com/wps/find/journaldescription.cws_home/718567/description#description,0211-5638/1578-2107,C
Geothermal Energy Science,0.135 ,Q4,6,0,4,https://www.springer.com/earth+sciences+and+geography/engineering+geology/journal/40517,Sin informacion,No
International Journal of Automation and Smart Technology,0.135 ,Q4,8,16,74,https://www.ausmt.org/index.php/AUSMT,2223-9766,C
International Journal of Electrical and Electronic Engineering and Telecommunications,0.135 ,Q4,3,57,56,http://www.ijeetc.com/,2319-2518,C
"International Journal of Gas Turbine, Propulsion and Power Systems",0.135 ,Q4,7,0,22,https://www.scimagojr.com/journalsearch.php?q=19700201674&tip=sid&clean=0,Sin informacion,No
International Journal of Smart Grid and Clean Energy,0.135 ,Q4,3,104,68,http://www.ijsgce.com/,Sin informacion,No
International Medical Journal Malaysia,0.135 ,Q4,8,70,189,https://journals.iium.edu.my/kom/index.php/imjm,1823-4631,C
JCRS Online Case Reports,0.135 ,Q4,3,24,68,https://www.scimagojr.com/journalsearch.php?q=21100369811&tip=sid&clean=0,2214-1677,C
Journal of Applied Horticulture,0.135 ,Q4,8,4,108,http://horticultureresearch.net/index.php,0972-1045,C
Journal of Biorheology,0.135 ,Q4,9,11,29,https://www.scimagojr.com/journalsearch.php?q=19400158812&tip=sid&clean=0,1867-0466/1867-0474,C
Journal of Water Management Modeling,0.135 ,Q4,2,3,26,https://www.scimagojr.com/journalsearch.php?q=21100889432&tip=sid&clean=0,2292-6062,C
Korean Journal of Dermatology,0.135 ,Q4,13,178,582,http://www.koreascience.or.kr/browse/browseresult.jsp?no=4377&minyear=1984&maxyear=2009&subjcode=36&searchtype=JJB,0494-4739,C
"Marketing, Zeitschrift fur Forschung und Praxis",0.135 ,Q4,1,9,20,https://www.scimagojr.com/journalsearch.php?q=21100887416&tip=sid&clean=0,Sin informacion,No
Medico-Legal Journal,0.135 ,Q4,9,55,136,http://www.rsmjournals.com/misc/mlj.dtl,Sin informacion,No
Memoirs on Differential Equations and Mathematical Physics,0.135 ,Q4,16,9,67,https://www.scimagojr.com/journalsearch.php?q=21100305006&tip=sid&clean=0,1512-0015,C
Obshchaya Reanimatologiya,0.135 ,Q4,5,49,133,https://www.reanimatology.com/rmt/index,1813-9779/2411-7110,C
Orient,0.135 ,Q4,6,29,92,https://www.scimagojr.com/journalsearch.php?q=5600152983&tip=sid&clean=0,Sin informacion,No
Revista Catalana d'Ornitologia,0.135 ,Q4,5,0,21,https://www.scimagojr.com/journalsearch.php?q=21100197731&tip=sid&clean=0,Sin informacion,No
Revista Colombiana de Reumatologia,0.135 ,Q4,6,67,127,https://www.journals.elsevier.com/revista-colombiana-de-reumatologia,Sin informacion,No
Rynek Energii,0.135 ,Q4,17,5,153,https://www.scimagojr.com/journalsearch.php?q=19700174650&tip=sid&clean=0,1425-5960,C
Wiener Tierarztliche Monatsschrift,0.135 ,Q4,18,20,77,https://www.scimagojr.com/journalsearch.php?q=19579&tip=sid&clean=0,0043-535X/0253-9411,C
Zhongguo zhen jiu = Chinese acupuncture & moxibustion,0.135 ,Q4,15,0,271,https://www.scimagojr.com/journalsearch.php?q=4500151405&tip=sid&clean=0,Sin informacion,No
Acrocephalus,0.134 ,Q4,3,0,40,https://www.scimagojr.com/journalsearch.php?q=20956&tip=sid&clean=0,0351-2851,C
Acta Turistica,0.134 ,Q4,1,5,12,https://www.scimagojr.com/journalsearch.php?q=21100870844&tip=sid&clean=0,0353-4316/1848-6061,C
American Journal of Agricultural and Biological Science (discontinued),0.134 ,Q4,24,0,20,https://www.scimagojr.com/journalsearch.php?q=8300153132&tip=sid&clean=0,Sin informacion,No
American Review of Canadian Studies,0.134 ,Q4,15,30,79,http://www.informaworld.com/smpp/title~content=t713634235~db=all,0272-2011,C
Anales de Documentacion,0.134 ,Q4,5,9,32,https://revistas.um.es/analesdoc,Sin informacion,No
Annales de Chimie: Science des Materiaux,0.134 ,Q4,29,57,75,http://www.iieta.org/Journals/ACSM,Sin informacion,No
Applied and Computational Mechanics,0.134 ,Q4,3,10,37,https://www.kme.zcu.cz/acm/acm/index,1802-680X/2336-1182,C
Asia-Pacific Journal of Innovation in Hospitality and Tourism,0.134 ,Q4,1,4,29,https://university2.taylors.edu.my/apjiht/,Sin informacion,No
Astronomy and Geophysics,0.134 ,Q4,19,75,283,http://www.wiley.com/bw/journal.asp?ref=1366-8781,1366-8781/1468-4004,C
Ceskoslovenska Patologie,0.134 ,Q4,12,28,67,https://www.scimagojr.com/journalsearch.php?q=96570&tip=sid&clean=0,1210-7875/1805-4498,C
Communicatio,0.134 ,Q4,12,17,79,https://www.scimagojr.com/journalsearch.php?q=19900191348&tip=sid&clean=0,0250-0167/1753-5379,C
Communications in Statistics Case Studies Data Analysis and Applications,0.134 ,Q4,3,34,32,https://www.scimagojr.com/journalsearch.php?q=21100948959&tip=sid&clean=0,2373-7484,C
Dermatologia Revista Mexicana,0.134 ,Q4,8,93,214,https://www.scimagojr.com/journalsearch.php?q=24321&tip=sid&clean=0,0185-4038,C
Didactica Slovenica - Pedagoska Obzorja,0.134 ,Q4,5,8,96,http://www.pedagoska-obzorja.si/revija/,Sin informacion,No
EAI Endorsed Transactions on Pervasive Health and Technology,0.134 ,Q4,1,15,21,https://www.scimagojr.com/journalsearch.php?q=21100904323&tip=sid&clean=0,2411-7145,C
Ecologia Balkanica,0.134 ,Q4,1,25,45,http://eb.bio.uni-plovdiv.bg/es,1313-9940/1314-0213,C
Forum of Clinical Oncology,0.134 ,Q4,4,0,17,https://www.scimagojr.com/journalsearch.php?q=21100203941&tip=sid&clean=0,1792-345X/1792-362X,C
International Journal of Chemical Sciences (discontinued),0.134 ,Q4,16,0,293,https://www.tsijournals.com/journals/international-journal-of-chemical-sciences.html,Sin informacion,No
International Journal of Technoentrepreneurship,0.134 ,Q4,7,0,13,https://www.inderscience.com/jhome.php?jcode=ijte,Sin informacion,No
International Review on Computers and Software (discontinued),0.134 ,Q4,16,0,133,https://www.scimagojr.com/journalsearch.php?q=18800156705&tip=sid&clean=0,Sin informacion,No
Iranian Journal of Earth Sciences,0.134 ,Q4,3,20,46,https://www.scimagojr.com/journalsearch.php?q=21100285064&tip=sid&clean=0,2008-8779/2228-785X,C
Japanese Pharmacology and Therapeutics,0.134 ,Q4,14,161,399,https://www.scimagojr.com/journalsearch.php?q=22858&tip=sid&clean=0,0386-3603,C
Journal of Artificial Intelligence (discontinued),0.134 ,Q4,12,0,34,https://www.scimagojr.com/journalsearch.php?q=18800156718&tip=sid&clean=0,Sin informacion,No
Journal of Graphic Engineering and Design,0.134 ,Q4,1,4,12,https://www.scimagojr.com/journalsearch.php?q=21100900144&tip=sid&clean=0,2217-379X/2217-9860,C
Journal of Indian Academy of Forensic Medicine,0.134 ,Q4,16,45,334,https://www.scimagojr.com/journalsearch.php?q=21100199785&tip=sid&clean=0,0971-0973/0974-0848,C
Journal of Medical Practice Management,0.134 ,Q4,13,0,81,https://www.scimagojr.com/journalsearch.php?q=15966&tip=sid&clean=0,Sin informacion,No
Kleintierpraxis,0.134 ,Q4,13,45,142,http://www.vetline.de/zeitschriften/ktp/index.htm,0023-2076,C
Medecine Intensive Reanimation,0.134 ,Q4,1,48,63,https://www.scimagojr.com/journalsearch.php?q=21100886212&tip=sid&clean=0,2496-6142,C
Modern Food Science and Technology,0.134 ,Q4,8,434,1599,https://www.scimagojr.com/journalsearch.php?q=21100239243&tip=sid&clean=0,1673-9078,C
Moroccan Journal of Chemistry,0.134 ,Q4,3,43,73,https://www.scimagojr.com/journalsearch.php?q=21100878668&tip=sid&clean=0,2351-812X,C
Nervno-Myshechnye Bolezni,0.134 ,Q4,3,27,58,https://nmb.abvpress.ru/jour/index,Sin informacion,No
Okajimas Folia Anatomica Japonica (discontinued),0.134 ,Q4,21,0,29,https://www.scimagojr.com/journalsearch.php?q=12930&tip=sid&clean=0,Sin informacion,No
Physikalische Medizin Rehabilitationsmedizin Kurortmedizin,0.134 ,Q4,16,61,116,http://www.thieme.de/fz/physmed/index.html,0940-6689/1439-085X,C
Privredna Kretanja i Ekonomska Politika,0.134 ,Q4,5,2,14,http://hrcak.srce.hr/pkiep,1330-187X/1847-7860,C
Psychiatria,0.134 ,Q4,6,15,115,http://www.viamedica.pl/en/gazety/xgazGang/index.phtml,1732-9841,C
"Psychiatry, Psychotherapy and Clinical Psychology",0.134 ,Q4,1,56,174,https://onlinelibrary.wiley.com/journal/10990879,Sin informacion,No
Pulmonologiya,0.134 ,Q4,4,64,241,https://journal.pulmonology.ru/pulm,0869-0189/2541-9617,C
Research Journal of Chemistry and Environment,0.134 ,Q4,16,207,362,https://worldresearchersassociations.com/chemistryhome.aspx,0972-0626,C
Revista Argentina de Cardiologia,0.134 ,Q4,10,103,330,http://www.sac.org.ar/web/es/revista-argentina-de-cardiologia,0034-7000,C
Revista Espanola de Patologia,0.134 ,Q4,6,70,149,https://www.scimagojr.com/journalsearch.php?q=19700168806&tip=sid&clean=0,1699-8855/1988-561X,C
Ship Building of China,0.134 ,Q4,6,137,449,https://www.scimagojr.com/journalsearch.php?q=21100239237&tip=sid&clean=0,1000-4882,C
Societes Contemporaines,0.134 ,Q4,16,6,72,http://www.cairn.info/revue.php?ID_REVUE=SOCO,1150-1944/1950-6899,C
Soins Gerontologie,0.134 ,Q4,5,70,207,http://www.elsevier.com/wps/find/journaldescription.cws_home/709696/description#description,1268-6034,C
Turkderm Deri Hastaliklari ve Frengi Arsivi,0.134 ,Q4,9,41,104,https://www.scimagojr.com/journalsearch.php?q=85683&tip=sid&clean=0,Sin informacion,No
Veterinarija ir Zootechnika,0.134 ,Q4,9,0,82,https://vetzoo.lsmuni.lt/lt,1392-2130,C
Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences,0.134 ,Q4,11,100,298,http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=1329,Sin informacion,No
Actual Problems of Economics (discontinued),0.133 ,Q4,13,0,598,https://www.scimagojr.com/journalsearch.php?q=19700167903&tip=sid&clean=0,Sin informacion,No
Archiv fur Lebensmittelhygiene,0.133 ,Q4,15,14,44,http://www.vetline.de/zeitschriften/afl/index.htm,0003-925X,C
Biochimica Clinica,0.133 ,Q4,9,61,160,https://www.scimagojr.com/journalsearch.php?q=16873&tip=sid&clean=0,0393-0564,C
Bioscience Research (discontinued),0.133 ,Q4,7,0,599,https://www.isisn.org/Bioscience_Research.htm,Sin informacion,No
Cement International,0.133 ,Q4,6,33,95,http://www.verlagbt.de/verlag/ci/index.en.php,1610-6199,C
CFD Letters,0.133 ,Q4,12,80,8,https://www.scimagojr.com/journalsearch.php?q=21100198926&tip=sid&clean=0,2180-1363,C
Drug Invention Today,0.133 ,Q4,13,1085,719,http://jprsolutions.info/view_journal_new.php?journal_id=2,Sin informacion,No
Forstarchiv,0.133 ,Q4,9,0,37,https://www.scimagojr.com/journalsearch.php?q=22297&tip=sid&clean=0,Sin informacion,No
Giornale italiano di nefrologia : organo ufficiale della Società italiana di nefrologia,0.133 ,Q4,13,77,329,http://www.wichtig-publisher.com/gin/default.htm,Sin informacion,No
Indian Journal of Heterocyclic Chemistry,0.133 ,Q4,29,17,115,http://www.connectjournals.com/ijhc,0971-1627,C
International Journal of Strategic Change Management,0.133 ,Q4,1,0,4,https://www.scimagojr.com/journalsearch.php?q=21100890156&tip=sid&clean=0,1740-2859/1740-2867,C
International Journal of Vehicle Safety,0.133 ,Q4,13,11,41,https://www.inderscience.com/jhome.php?jcode=ijvs,1479-3105/1479-3113,C
Investigacion Clinica,0.133 ,Q4,20,32,104,https://www.produccioncientificaluz.org/index.php/investigacion,0535-5133,C
Iraqi Journal of Veterinary Sciences,0.133 ,Q4,8,77,95,https://vetmedmosul.com/,1607-3894/2071-1255,C
Journal of Applied Biotechnology Reports,0.133 ,Q4,6,30,87,http://www.biotechrep.ir/,2322-1186/2423-5784,C
Journal of Business Valuation and Economic Loss Analysis,0.133 ,Q4,7,6,22,https://www.degruyter.com/view/j/jbvela,1932-9156,C
Journal of Cardiovascular Disease Research,0.133 ,Q4,24,16,115,https://www.scimagojr.com/journalsearch.php?q=19700201139&tip=sid&clean=0,0975-3583/0976-2833,C
Journal of Economics and Economic Education Research (discontinued),0.133 ,Q4,7,0,107,https://www.scimagojr.com/journalsearch.php?q=19300157035&tip=sid&clean=0,Sin informacion,No
Journal of Laboratory Medicine,0.133 ,Q4,2,53,20,https://www.scimagojr.com/journalsearch.php?q=21100893350&tip=sid&clean=0,2567-9430/2567-9449,C
"Journal of Sciences, Islamic Republic of Iran",0.133 ,Q4,9,29,85,https://jsciences.ut.ac.ir/,Sin informacion,No
Kardiologiya,0.133 ,Q4,15,205,620,https://www.scimagojr.com/journalsearch.php?q=23904&tip=sid&clean=0,0022-9040/2412-5660,C
Kardiovaskulare Medizin,0.133 ,Q4,2,0,16,https://cardiovascmed.ch/,Sin informacion,No
Klinische Neurophysiologie,0.133 ,Q4,8,44,110,http://www.thieme.de/fz/klinneuro/index.html,1434-0275/1439-4081,C
Meteorologica,0.133 ,Q4,2,7,24,http://www.meteorologica.org.ar/,0325-187X/1850-468X,C
Nutrition Clinique et Metabolisme,0.133 ,Q4,14,28,110,https://www.journals.elsevier.com/nutrition-clinique-et-metabolisme,0985-0562/1768-3092,C
Oil Gas European Magazine,0.133 ,Q4,15,37,158,https://www.scimagojr.com/journalsearch.php?q=18234&tip=sid&clean=0,Sin informacion,No
Oral Surgery,0.133 ,Q4,9,78,172,https://www.scimagojr.com/journalsearch.php?q=21100231618&tip=sid&clean=0,1752-2471/1752-248X,C
"Revista Cubana de Hematologia, Inmunologia y Hemoterapia",0.133 ,Q4,8,45,159,http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-0289&lng=en&nrm=iso,Sin informacion,No
Revista de la Facultad de Agronomia,0.133 ,Q4,6,249,74,http://www.produccioncientificaluz.org/index.php/agronomia,0378-7818/1690-9763,A2
Revista Espanola de Drogodependencias,0.133 ,Q4,4,23,103,https://www.scimagojr.com/journalsearch.php?q=21100220152&tip=sid&clean=0,0213-7615,C
Revista Mexicana de Trastornos Alimentarios,0.133 ,Q4,5,0,41,http://journals.iztacala.unam.mx/index.php/amta/,2007-1523,C
Revue Francophone des Laboratoires (discontinued),0.133 ,Q4,7,0,239,http://www.elsevier.com/wps/find/journaldescription.cws_home/706434/description#description,Sin informacion,No
Tribologie und Schmierungstechnik,0.133 ,Q4,9,46,154,https://www.scimagojr.com/journalsearch.php?q=14370&tip=sid&clean=0,0724-3472,C
VacciMonitor,0.133 ,Q4,4,16,39,https://www.scimagojr.com/journalsearch.php?q=21100208082&tip=sid&clean=0,1025-028X/1025-0298,C
World hospitals and health services : the official journal of the International Hospital Federation,0.133 ,Q4,13,0,12,https://www.scimagojr.com/journalsearch.php?q=57396&tip=sid&clean=0,Sin informacion,No
Zhonghua xue ye xue za zhi = Zhonghua xueyexue zazhi,0.133 ,Q4,13,218,663,https://www.scimagojr.com/journalsearch.php?q=26093&tip=sid&clean=0,Sin informacion,No
Akusherstvo i Ginekologiya (Russian Federation),0.132 ,Q4,4,294,766,https://www.scimagojr.com/journalsearch.php?q=54360&tip=sid&clean=0,Sin informacion,No
Annales Mathematicae et Informaticae,0.132 ,Q4,12,20,57,https://www.scimagojr.com/journalsearch.php?q=19600157016&tip=sid&clean=0,1787-5021/1787-6117,C
Bandaoti Guangdian/Semiconductor Optoelectronics,0.132 ,Q4,11,179,572,https://www.scimagojr.com/journalsearch.php?q=13218&tip=sid&clean=0,Sin informacion,No
Bio-Algorithms and Med-Systems,0.132 ,Q4,7,20,76,https://www.degruyter.com/view/j/bams,Sin informacion,No
Biologie in Unserer Zeit,0.132 ,Q4,9,71,275,https://onlinelibrary.wiley.com/journal/1521415x,0045-205X/1521-415X,C
Digital Health,0.132 ,Q4,3,66,1,https://www.scimagojr.com/journalsearch.php?q=21100924250&tip=sid&clean=0,2055-2076,C
Drug and Therapeutics Bulletin,0.132 ,Q4,15,106,379,https://www.scimagojr.com/journalsearch.php?q=20767&tip=sid&clean=0,0012-6543/1755-5248,C
Far East Journal of Mathematical Sciences (discontinued),0.132 ,Q4,17,0,681,http://www.pphmj.com/journals/fjms.htm,Sin informacion,No
Fa yi xue za zhi,0.132 ,Q4,7,103,263,http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=822,1004-5619,C
Geography Teacher,0.132 ,Q4,4,32,89,https://www.scimagojr.com/journalsearch.php?q=19700188329&tip=sid&clean=0,1752-6884/1933-8341,C
Gesundheitsokonomie und Qualitatsmanagement,0.132 ,Q4,13,67,184,http://www.thieme.de/fz/gesqm/index.html,1432-2625/1439-4049,C
Healthcare Financial Management,0.132 ,Q4,20,0,126,http://www.hfma.org/,Sin informacion,No
Indian Journal of Community Health,0.132 ,Q4,7,90,234,https://www.scimagojr.com/journalsearch.php?q=21100203118&tip=sid&clean=0,0971-7587/2248-9509,C
"International Journal of Environment, Workplace and Employment",0.132 ,Q4,9,15,13,http://www.inderscience.com/browse/index.php?journalID=75,Sin informacion,No
International Journal of Intelligent Systems Technologies and Applications,0.132 ,Q4,16,34,66,https://www.inderscience.com/jhome.php?jcode=ijista,1740-8865/1740-8873,C
Journal of Business and Entrepreneurship,0.132 ,Q4,2,0,25,https://www.scimagojr.com/journalsearch.php?q=21100840149&tip=sid&clean=0,1042-6337,C
Journal of New Materials for Electrochemical Systems,0.132 ,Q4,42,0,75,http://www.polymtl.ca/newmaterials/eng/index.html,1480-2422,C
Journal of Postgraduate Medical Institute,0.132 ,Q4,10,50,210,https://www.jpmi.org.pk/index.php/jpmi,1013-5472/1811-9387,C
