Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
South Asian History and Culture,0.18,Q3,9,28,94,https://www.scimagojr.com/journalsearch.php?q=19700187803&tip=sid&clean=0,1947-2498/1947-2501,A2
Fudan Journal of the Humanities and Social Sciences,0.179,Q3,5,38,103,https://www.springer.com/journal/40647,1674-0750/2198-2600,B
Digital Creativity,0.175,Q3,19,22,76,https://www.tandfonline.com/toc/ndcr20/current,1462-6268/1744-3806,B
"AAPP Atti della Accademia Peloritana dei Pericolanti, Classe di Scienze Fisiche, Matematiche e Naturali",0.174,Q3,10,71,73,http://cab.unime.it/journals/index.php/AAPP/index,Sin informacion,No
Trames,0.17300000000000001,Q3,14,29,70,https://www.scimagojr.com/journalsearch.php?q=5600152962&tip=sid&clean=0,1406-0922/1736-7514,B
History of Education,0.172,Q3,17,48,135,http://www.informaworld.com/smpp/title~content=t713599897~db=all,0046-760X/1464-5130,B
Representations,0.172,Q3,31,18,86,http://www.ucpressjournals.com/journal.asp?j=rep,0734-6018/1533-855X,A2
Indian Journal of Gender Studies,0.171,Q3,14,28,60,https://journals.sagepub.com/home/ijg,0971-5215/0973-0672,A2
Journal of Medical Biography,0.171,Q3,11,69,195,http://jmb.rsmjournals.com/,0967-7720/1758-1087,B
Eighteenth Century Studies,0.17,Q3,18,25,80,http://muse.jhu.edu/journals/eighteenth-century_studies/,0013-2586/1086-315X,A2
Xi'an Jianzhu Keji Daxue Xuebao/Journal of Xi'an University of Architecture & Technology,0.17,Q3,13,110,427,https://www.scimagojr.com/journalsearch.php?q=37099&tip=sid&clean=0,Sin informacion,No
Annee Psychologique,0.16899999999999998,Q3,22,4,47,http://www.persee.fr/web/revues/home/prescript/revue/psy,Sin informacion,No
History of Education and Children's Literature,0.165,Q3,5,91,191,https://www.scimagojr.com/journalsearch.php?q=19900192618&tip=sid&clean=0,Sin informacion,No
Pertanika Journal of Social Science and Humanities,0.165,Q3,10,263,1000,http://www.pertanika.upm.edu.my/JSSH.php,0128-7702/2231-8534,B
Anthropologica,0.16399999999999998,Q3,16,38,86,http://www.wlu.ca/press/Journals/anthro/index.shtml,0003-5459/2292-3586,B
Acta Academica,0.162,Q3,8,15,45,http://journals.ufs.ac.za/index.php/aa,0587-2405,B
Journal for the History of Astronomy,0.162,Q3,16,22,59,http://www.shpltd.co.uk/jha.html,0021-8286/1753-8556,B
Local Population Studies,0.16,Q3,9,0,11,http://www.localpopulationstudies.org.uk/journal.htm,Sin informacion,No
Australasian Review of African Studies,0.158,Q3,2,16,31,http://afsaap.org.au/publications/aras/,1447-8420/2203-5184,B
HOPOS,0.156,Q3,5,14,39,https://www.scimagojr.com/journalsearch.php?q=21100864742&tip=sid&clean=0,2152-5188/2156-6240,B
"Space and Culture, India",0.156,Q3,7,62,90,http://www.spaceandculture.in/index.php/spaceandculture,Sin informacion,No
Journal of the American Oriental Society,0.155,Q3,14,43,71,http://www.umich.edu/~aos/,0003-0279/2169-2289,A2
Journal of the Royal Asiatic Society,0.155,Q3,15,26,112,https://www.scimagojr.com/journalsearch.php?q=18500167900&tip=sid&clean=0,1356-1863/1474-0591,A2
SEARCH (Malaysia),0.155,Q3,5,22,35,https://www.scimagojr.com/journalsearch.php?q=21100220154&tip=sid&clean=0,Sin informacion,No
Cogent Arts and Humanities,0.154,Q3,4,52,180,https://www.cogentoa.com/journal/arts-and-humanities,2331-1983,B
Journal of Social Sciences Research (discontinued),0.153,Q3,7,54,518,https://www.scimagojr.com/journalsearch.php?q=21100870214&tip=sid&clean=0,Sin informacion,No
Bilig - Turk DunyasI Sosyal Bilimler Dergisi,0.152,Q3,6,39,154,http://bilig.yesevi.edu.tr/index.php,Sin informacion,No
Collegium Antropologicum,0.152,Q3,40,25,117,https://www.collantropol.hr/antropo/index,0350-6134,B
Internet Archaeology,0.151,Q3,9,12,96,https://www.scimagojr.com/journalsearch.php?q=21100197179&tip=sid&clean=0,1363-5387,B
Journal of Medieval and Early Modern Studies,0.151,Q3,20,25,71,http://jmems.dukejournals.org/,1082-9636/1527-8263,A2
Black Scholar,0.15,Q3,14,25,74,http://www.theblackscholar.org/,0006-4246,A2
Revue Francaise de Pedagogie,0.15,Q3,15,7,113,https://www.scimagojr.com/journalsearch.php?q=16200154727&tip=sid&clean=0,0556-7807,B
Frontiers (discontinued),0.14800000000000002,Q3,20,0,36,"http://www.nebraskapress.unl.edu/product/Frontiers,673226.aspx",Sin informacion,No
Cuadernos de Economia (Colombia),0.147,Q3,6,30,90,http://revistas.unal.edu.co/index.php/ceconomia,Sin informacion,No
"Law, Culture and the Humanities",0.147,Q3,14,73,106,https://journals.sagepub.com/home/lch,Sin informacion,No
Nuncius / Istituto e museo di storia della scienza,0.147,Q3,7,24,64,http://www.olschki.it/riviste/nuncius.htm,Sin informacion,No
Revista de Humanidades (SPAIN),0.147,Q3,2,26,80,http://revistas.uned.es/index.php/rdh,Sin informacion,No
Teorie Vedy/ Theory of Science,0.147,Q3,6,11,41,http://teorievedy.flu.cas.cz/index.php/tv,Sin informacion,No
Studies in Eighteenth Century Culture,0.146,Q3,9,0,57,http://asecs.press.jhu.edu/secc.html,0360-2370,A2
Sagvntvm,0.145,Q3,1,0,30,https://ojs.uv.es/index.php/saguntum,0210-3729/2174-517X,B
Sprawozdania Archeologiczne,0.145,Q3,2,0,56,http://iaepan.vot.pl/czasopisma/index.php/sprawozdaniaarcheologiczne,0081-3834,B
Histoire de l'Education,0.14400000000000002,Q3,5,0,42,https://www.scimagojr.com/journalsearch.php?q=16800154746&tip=sid&clean=0,Sin informacion,No
Qualitative Research in Education,0.14400000000000002,Q3,1,13,12,https://www.scimagojr.com/journalsearch.php?q=21100899302&tip=sid&clean=0,2014-6418,B
Industrial Archaeology Review,0.142,Q3,7,13,37,http://maney.co.uk/index.php/journals/iar/,0309-0728/1745-8196,B
Academic Journal of Interdisciplinary Studies,0.141,Q3,3,58,52,https://www.scimagojr.com/journalsearch.php?q=21100897507&tip=sid&clean=0,2281-3993/2281-4612,B
Digithum,0.141,Q3,2,22,37,https://digithum.uoc.edu/,1575-2275,B
Revista Numismatica Hecate,0.141,Q3,2,16,50,https://www.scimagojr.com/journalsearch.php?q=21100920645&tip=sid&clean=0,2386-8643,B
Filologija,0.14,Q3,3,9,41,https://www.scimagojr.com/journalsearch.php?q=5800215407&tip=sid&clean=0,0449-363X,B
Historische Sprachforschung,0.14,Q3,9,0,30,http://www.v-r.de/de/zeitschriften/500012/,Sin informacion,No
Jezyk Polski,0.14,Q3,3,38,125,https://www.scimagojr.com/journalsearch.php?q=21100218134&tip=sid&clean=0,0021-6941,B
Journal of Family History,0.14,Q3,22,25,70,http://jfh.sagepub.com/,0363-1990/1552-5473,B
Studi Emigrazione,0.14,Q3,11,15,111,http://www.cser.it/cseritse.htm,0039-2936,B
Allgemeine Zeitschrift fur Philosophie,0.139,Q3,2,22,56,https://www.frommann-holzboog.de/periodika/91?lang=en-gb,0340-7969,B
Dirasat: Human and Social Sciences,0.139,Q3,3,19,345,https://journals.ju.edu.jo/DirasatHum,Sin informacion,No
"Etudes Mongoles et Siberiennes, Centrasiatiques et Tibetaines",0.139,Q3,3,12,34,https://www.scimagojr.com/journalsearch.php?q=21100235621&tip=sid&clean=0,Sin informacion,No
Journal of Near Eastern Studies,0.139,Q3,16,17,55,http://www.journals.uchicago.edu/toc/jnes/current,0022-2968/1545-6978,A2
Lengua y Habla,0.139,Q3,3,41,42,http://erevistas.saber.ula.ve/index.php/lenguayhabla/index,Sin informacion,No
Revista de Filosofia,0.139,Q3,4,0,52,https://produccioncientificaluz.org/index.php/filosofia,0034-8236/0718-4360,C
Sententiae,0.139,Q3,2,19,67,https://sententiae.vntu.edu.ua/index.php/sententiae,2075-6461/2308-8915,B
Studia Phaenomenologica,0.139,Q3,5,0,55,https://www.scimagojr.com/journalsearch.php?q=16100154762&tip=sid&clean=0,1582-5647/2069-0061,B
Annals of Science,0.138,Q3,17,17,60,http://www.informaworld.com/smpp/title~content=t713692742~db=all,0003-3790/1464-505X,B
Critical Philosophy of Race,0.138,Q3,3,17,27,http://www.psupress.org/Journals/jnls_CPR.html,2165-8684/2165-8692,B
Isegoria,0.138,Q3,6,32,99,https://www.scimagojr.com/journalsearch.php?q=19700172808&tip=sid&clean=0,1130-2097/1988-8376,B
Journal of the British Society for Phenomenology,0.138,Q3,9,26,74,https://www.scimagojr.com/journalsearch.php?q=16200154754&tip=sid&clean=0,0007-1773/2332-0486,B
Perspektivy Nauki i Obrazovania,0.138,Q3,3,222,269,https://www.scimagojr.com/journalsearch.php?q=21100888252&tip=sid&clean=0,2307-2334,B
Poradnik Jezykowy,0.138,Q3,3,88,247,https://www.scimagojr.com/journalsearch.php?q=21100218509&tip=sid&clean=0,0551-5343,B
Research in Language,0.138,Q3,8,15,71,https://content.sciendo.com/view/journals/rela/rela-overview.xml,1731-7533/2083-4616,B
Ethik in der Medizin,0.13699999999999998,Q3,11,39,108,http://www.springer.com/medicine/journal/481,0935-7335/1437-1618,B
International Journal of Communication and Linguistic Studies,0.13699999999999998,Q3,3,9,28,https://cgscholar.com/bookstore/cgrn/228/230,2327-7882/2327-8617,B
Principia,0.13699999999999998,Q3,3,0,72,https://www.scimagojr.com/journalsearch.php?q=21100207202&tip=sid&clean=0,Sin informacion,No
Written Language and Literacy,0.13699999999999998,Q3,22,5,31,https://www.scimagojr.com/journalsearch.php?q=5800207693&tip=sid&clean=0,1387-6732/1570-6001,B
Cultural Dynamics,0.136,Q3,22,24,63,http://cdy.sagepub.com/,0921-3740/1461-7048,A2
Eire-Ireland; a journal of Irish studies,0.136,Q3,12,19,73,http://muse.jhu.edu/journals/eir/,Sin informacion,No
Mitteilungen des Deutschen Archaologischen Instituts - Abteilung Kairo,0.136,Q3,8,0,12,https://www.scimagojr.com/journalsearch.php?q=16500154709&tip=sid&clean=0,Sin informacion,No
Moderna Sprak,0.136,Q3,6,14,48,http://ojs.ub.gu.se/ojs/index.php/modernasprak,2000-3560,C
Centro Journal,0.135,Q3,11,20,82,http://redalyc.uaemex.mx/src/inicio/HomRevRed.jsp?iCveEntRev=377#,1538-6279/2163-2960,B
New German Critique,0.135,Q3,12,28,83,http://ngc.dukejournals.org/,0094-033X/1558-1462,A2
Philosophisches Jahrbuch,0.135,Q3,3,0,19,https://www.scimagojr.com/journalsearch.php?q=16000154771&tip=sid&clean=0,Sin informacion,No
Journal of Mind and Behavior,0.134,Q3,16,13,37,https://www.scimagojr.com/journalsearch.php?q=30013&tip=sid&clean=0,0271-0137,B
Middle East Journal of Culture and Communication,0.134,Q3,10,19,47,http://www.brill.nl/default.aspx?partid=212&pid=28725,1873-9857/1873-9865,A2
Sistemi Intelligenti,0.134,Q3,7,21,88,https://www.scimagojr.com/journalsearch.php?q=21100204931&tip=sid&clean=0,1120-9550/1973-8226,B
"Analele Universitatii din Craiova, Seria Filozofie",0.133,Q3,4,9,49,https://www.scimagojr.com/journalsearch.php?q=21100202738&tip=sid&clean=0,Sin informacion,No
Comparative American Studies,0.133,Q3,5,0,39,http://maney.co.uk/index.php/journals/cas/,Sin informacion,No
Jezikoslovlje,0.133,Q3,5,23,79,https://www.scimagojr.com/journalsearch.php?q=5800207660&tip=sid&clean=0,1331-7202,B
Journal of Arabian Studies,0.133,Q3,9,6,56,https://www.scimagojr.com/journalsearch.php?q=21100897527&tip=sid&clean=0,2153-4780,A2
Linguistics of the Tibeto-Burman Area,0.133,Q3,8,12,31,https://www.scimagojr.com/journalsearch.php?q=17600155302&tip=sid&clean=0,Sin informacion,No
Phenomenology and Mind,0.133,Q3,2,11,33,https://www.scimagojr.com/journalsearch.php?q=21100896229&tip=sid&clean=0,2239-4028/2280-7853,B
International Journal of Intangible Heritage,0.132,Q3,7,0,42,http://www.ijih.org/,1975-3586/1975-4019,A2
Roczniki Filozoficzne,0.132,Q3,2,19,122,"https://www.kul.pl/wydania-w-wersji-on-line,art_4877.html",0035-7685/2450-002X,B
Utopian studies,0.132,Q3,4,25,95,https://www.scimagojr.com/journalsearch.php?q=24625&tip=sid&clean=0,1045-991X/2154-9648,B
Ambix,0.131,Q3,10,19,68,http://maney.co.uk/index.php/journals/amb/,0002-6980/1745-8234,B
Architektura a Urbanizmus,0.131,Q3,4,20,72,http://www.architektura-urbanizmus.sk/index.php/en/about,0044-8680,B
English Australia Journal,0.131,Q3,1,0,23,https://www.scimagojr.com/journalsearch.php?q=21100863712&tip=sid&clean=0,1444-4496/2202-6169,B
Great Plains Quarterly,0.131,Q3,9,12,51,http://www.unl.edu/plains/publications/GPQ/gpq.shtml,0275-7664/2333-5092,B
Intellectual Discourse,0.131,Q3,6,46,103,https://journals.iium.edu.my/intdiscourse/index.php/islam/index,0128-4878,B
International Philosophical Quarterly,0.131,Q3,8,15,73,http://secure.pdcnet.org/pdc/BVDB.nsf/journal?openform&journal=pdc_ipq,0019-0365/2153-8077,B
Journal of Intellectual Property,0.131,Q3,5,15,76,https://home.heinonline.org/titles/Law-Journal-Library/ChicagoKent-Journal-of-Intellectual-Property/,1559-9493,B
Neuphilologische Mitteilungen,0.131,Q3,7,0,30,https://www.scimagojr.com/journalsearch.php?q=25018&tip=sid&clean=0,0028-3754,B
Radical Philosophy,0.131,Q3,17,22,35,https://www.scimagojr.com/journalsearch.php?q=5000155902&tip=sid&clean=0,0300-211X,B
Archeo-Nil,0.13,Q3,4,10,21,https://www.scimagojr.com/journalsearch.php?q=21100241806&tip=sid&clean=0,Sin informacion,No
Dutch Journal of Applied Linguistics,0.13,Q3,6,8,42,https://www.jbe-platform.com/content/journals/22117253,2211-7245/2211-7253,B
Estudis Romanics,0.13,Q3,3,27,66,https://www.scimagojr.com/journalsearch.php?q=98366&tip=sid&clean=0,0211-8572/2013-9500,B
Hyle,0.13,Q3,17,3,20,http://www.hyle.org/,1433-5158/1617-4240,B
Journal of English as an International Language,0.13,Q3,2,12,14,https://www.scimagojr.com/journalsearch.php?q=21100902545&tip=sid&clean=0,2200-2014,B
Journal of Research in Applied Linguistics,0.13,Q3,3,36,69,http://rals.scu.ac.ir/,2345-3303/2588-3887,B
Open Library of Humanities,0.13,Q3,5,33,97,https://olh.openlibhums.org/,2056-6700,A2
Strategic Design Research Journal,0.13,Q3,2,7,36,https://www.scimagojr.com/journalsearch.php?q=21100886216&tip=sid&clean=0,1984-2988,B
Studies in East European Thought,0.13,Q3,9,34,76,http://www.springer.com/philosophy/political+philosophy/journal/11212,0925-9392/1573-0948,B
Synergies Europe,0.13,Q3,2,3,35,https://www.scimagojr.com/journalsearch.php?q=21100374322&tip=sid&clean=0,1951-6088/2260-653X,B
Korean Journal of Medical History,0.129,Q3,6,13,40,https://www.scimagojr.com/journalsearch.php?q=93217&tip=sid&clean=0,1225-505X/2093-5609,B
Museums and Social Issues,0.129,Q3,5,0,43,https://www.tandfonline.com/toc/ymsi20/current,1559-6893/2051-6193,A2
Peuce,0.129,Q3,5,8,37,https://www.scimagojr.com/journalsearch.php?q=21100244209&tip=sid&clean=0,0258-8102,B
Pluralist,0.129,Q3,7,20,66,https://www.scimagojr.com/journalsearch.php?q=20300195009&tip=sid&clean=0,1930-7365/1944-6489,B
Revista Brasileira de Linguistica Aplicada,0.129,Q3,2,41,73,http://periodicos.letras.ufmg.br/index.php/rbla.,1676-0786/1984-6398,B
SATS,0.129,Q3,6,4,27,https://www.scimagojr.com/journalsearch.php?q=20100195049&tip=sid&clean=0,1600-1974/1869-7577,B
Avant,0.128,Q3,8,29,148,https://www.scimagojr.com/journalsearch.php?q=21100286804&tip=sid&clean=0,2082-6710/2082-7598,B
Balkan Journal of Philosophy,0.128,Q3,1,17,32,https://www.pdcnet.org/bjp/Balkan-Journal-of-Philosophy,1313-888X/2367-5438,B
Korean Language in America,0.128,Q3,1,5,20,https://www.scimagojr.com/journalsearch.php?q=21100872050&tip=sid&clean=0,2332-0346/2374-670X,B
"Studies in Logic, Grammar and Rhetoric",0.128,Q3,10,15,100,https://www.scimagojr.com/journalsearch.php?q=21100205925&tip=sid&clean=0,Sin informacion,No
AICCM Bulletin,0.127,Q3,8,12,41,https://www.scimagojr.com/journalsearch.php?q=21100886526&tip=sid&clean=0,1034-4233/2204-4183,B
Asian Agri-History (discontinued),0.127,Q3,12,0,10,http://www.agri-history.org/,Sin informacion,No
Erasmus Journal for Philosophy and Economics,0.127,Q3,8,7,41,https://ejpe.org/journal,1876-9098,B
Mediterranean Studies,0.127,Q3,5,9,28,http://www.manchesteruniversitypress.co.uk/journals/journal.asp?id=15,1074-164X/2161-4741,B
Panacea,0.127,Q3,5,0,67,https://www.scimagojr.com/journalsearch.php?q=21100228048&tip=sid&clean=0,1537-1964,B
Studies in Chinese Linguistics,0.127,Q3,4,3,18,https://content.sciendo.com/view/journals/scl/scl-overview.xml,1017-1274,B
Ural-Altaic Studies,0.127,Q3,4,19,80,https://iling-ran.ru/web/en/publications/journals/ural-altai,Sin informacion,No
American Journal of Semiotics (discontinued),0.126,Q3,8,0,37,https://www.scimagojr.com/journalsearch.php?q=5700170931&tip=sid&clean=0,Sin informacion,No
Calidoscopio,0.126,Q3,4,42,155,https://www.scimagojr.com/journalsearch.php?q=19700181224&tip=sid&clean=0,2177-6202,B
Catholic Historical Review,0.126,Q3,10,21,57,https://www.scimagojr.com/journalsearch.php?q=17699&tip=sid&clean=0,0008-8080/1534-0708,B
Etikk i Praksis,0.126,Q3,7,14,51,https://www.scimagojr.com/journalsearch.php?q=21100201034&tip=sid&clean=0,1890-3991/1890-4009,B
Good Society,0.126,Q3,6,0,57,https://www.scimagojr.com/journalsearch.php?q=19700182415&tip=sid&clean=0,1089-0017/1538-9731,B
inTRAlinea,0.126,Q3,3,44,75,https://www.scimagojr.com/journalsearch.php?q=21100204109&tip=sid&clean=0,1827-000X,B
Journal of Language Relationship,0.126,Q3,1,0,18,https://www.scimagojr.com/journalsearch.php?q=21100898969&tip=sid&clean=0,2073-6320,B
Names,0.126,Q3,10,21,81,http://maney.co.uk/index.php/journals/nam/,Sin informacion,No
OBETS,0.126,Q3,6,8,81,https://revistaobets.ua.es/,1989-1385/2529-9727,B
Public Reason,0.126,Q3,5,0,19,https://www.scimagojr.com/journalsearch.php?q=21100239603&tip=sid&clean=0,2065-7285/2065-8958,B
Acta Linguistica Asiatica,0.125,Q3,2,14,15,https://www.scimagojr.com/journalsearch.php?q=21100860057&tip=sid&clean=0,2232-3317,B
Discurso y Sociedad,0.125,Q3,1,24,31,https://www.scimagojr.com/journalsearch.php?q=21100862242&tip=sid&clean=0,1887-4606,B
Estudios Irlandeses,0.125,Q3,3,29,94,https://www.scimagojr.com/journalsearch.php?q=21100220142&tip=sid&clean=0,1699-311X,B
Human Affairs,0.125,Q3,12,44,117,https://www.scimagojr.com/journalsearch.php?q=5600152881&tip=sid&clean=0,1210-3055/1337-401X,B
Law and Humanities,0.125,Q3,3,13,49,https://www.tandfonline.com/loi/rlah20,1752-1483/1752-1491,B
Revue Philosophique de la France et de La Etranger,0.125,Q3,3,21,64,http://www.puf.com/wiki/Revue_philosophique_de_la_France_et_de_l%27%C3%A9tranger,Sin informacion,No
"RLA, Revista de linguistica teorica y aplicada",0.125,Q3,11,0,46,https://www.scimagojr.com/journalsearch.php?q=5800156831&tip=sid&clean=0,Sin informacion,No
Rupkatha Journal on Interdisciplinary Studies in Humanities,0.125,Q3,5,48,278,http://rupkatha.com/,0975-2935,B
Studies in Slavic and General Linguistics,0.125,Q3,4,0,1,https://www.scimagojr.com/journalsearch.php?q=5800221957&tip=sid&clean=0,0169-0124,B
Zagadnienia Filozoficzne w Nauce,0.125,Q3,2,13,14,https://www.scimagojr.com/journalsearch.php?q=21100896997&tip=sid&clean=0,0867-8286/2451-0602,B
Analyse und Kritik,0.124,Q3,8,24,68,https://www.scimagojr.com/journalsearch.php?q=5600155212&tip=sid&clean=0,0171-5860,B
Arbor,0.124,Q3,13,44,184,http://arbor.revistas.csic.es/index.php/arbor,0210-1963/1988-303X,B
Asian Social Science (discontinued),0.124,Q3,25,0,269,https://www.scimagojr.com/journalsearch.php?q=21100198464&tip=sid&clean=0,Sin informacion,No
Conservation Science in Cultural Heritage,0.124,Q3,4,0,45,https://conservation-science.unibo.it/,1973-9494/1974-4951,B
Estudos de Linguistica Galega,0.124,Q3,4,10,25,https://www.scimagojr.com/journalsearch.php?q=19700170150&tip=sid&clean=0,1889-2566/1989-578X,B
Russian Linguistics,0.124,Q3,9,15,48,https://www.springer.com/journal/11185,0304-3487/1572-8714,B
SKASE Journal of Theoretical Linguistics,0.124,Q3,1,19,33,http://www.skase.sk/jtl.html,1336-782X,B
Anuario de Estudios Medievales,0.12300000000000001,Q3,8,27,79,http://estudiosmedievales.revistas.csic.es/index.php/estudiosmedievales,0066-5061/1988-4230,B
Ars et Humanitas,0.12300000000000001,Q3,2,42,98,https://revije.ff.uni-lj.si/arshumanitas,1854-9632/2350-4218,B
Comunicacao e Sociedade,0.12300000000000001,Q3,1,28,52,http://revistacomsoc.pt/,1645-2089/2183-3575,B
Estudios de Asia y Africa,0.12300000000000001,Q3,2,21,66,https://estudiosdeasiayafrica.colmex.mx/index.php/eaa,0185-0164,B
Historiallinen aikakauskirja,0.12300000000000001,Q3,2,40,126,https://www.scimagojr.com/journalsearch.php?q=15225&tip=sid&clean=0,0018-2362,B
Logos (Lithuania),0.12300000000000001,Q3,5,60,259,https://www.scimagojr.com/journalsearch.php?q=21100205746&tip=sid&clean=0,Sin informacion,No
Nashim,0.12300000000000001,Q3,3,13,37,https://www.scimagojr.com/journalsearch.php?q=21100286900&tip=sid&clean=0,0793-8934/1565-5288,B
Revue de Metaphysique et de Morale,0.12300000000000001,Q3,4,22,88,http://www.puf.com/wiki/Revue_de_m%C3%A9taphysique_et_de_morale,0035-1571/2102-5177,B
Tijdschrift Voor Geschiedenis,0.12300000000000001,Q3,6,20,85,https://www.scimagojr.com/journalsearch.php?q=16000154784&tip=sid&clean=0,0040-7518,B
Vingtieme Siecle: Revue d'Histoire,0.12300000000000001,Q3,13,0,178,https://www.scimagojr.com/journalsearch.php?q=19200156708&tip=sid&clean=0,Sin informacion,No
Bioarchaeology of the Near East,0.122,Q3,6,0,23,https://www.scimagojr.com/journalsearch.php?q=19900193220&tip=sid&clean=0,1898-9403/1899-962X,B
Contemporary Pragmatism,0.122,Q3,7,23,79,https://www.scimagojr.com/journalsearch.php?q=21100203307&tip=sid&clean=0,1572-3429/1875-8185,B
Dialogue,0.122,Q3,7,10,114,https://www.scimagojr.com/journalsearch.php?q=21100213000&tip=sid&clean=0,0242-8962/1961-8662,B
Indian Historical Review,0.122,Q3,2,17,38,https://journals.sagepub.com/home/ihr,0376-9836/0975-5977,B
Journal of Aesthetic Education,0.122,Q3,15,27,83,http://www.press.uillinois.edu/journals/jae.html,0021-8510/1543-7809,B
Langages,0.122,Q3,12,19,96,https://www.revues.armand-colin.com/lettres-langue/langages,0458-726X/1958-9549,B
Pragmatism Today,0.122,Q3,2,0,50,http://www.pragmatismtoday.eu/,1338-2799,B
Archaeologia Bulgarica,0.121,Q3,4,5,37,https://www.scimagojr.com/journalsearch.php?q=21100198236&tip=sid&clean=0,1310-9537,B
Cesky Lid,0.121,Q3,6,23,64,http://www.eu.cas.cz/index.php?c=100,0009-0794/2570-9216,B
Educacao and Realidade,0.121,Q3,2,68,84,https://www.scimagojr.com/journalsearch.php?q=21100897945&tip=sid&clean=0,0100-3143/2175-6236,B
Epigraphica,0.121,Q3,4,0,98,https://www.scimagojr.com/journalsearch.php?q=71508&tip=sid&clean=0,0013-9572,B
International journal of maritime history,0.121,Q3,6,49,137,https://www.scimagojr.com/journalsearch.php?q=19700169113&tip=sid&clean=0,0843-8714/2052-7756,B
Journal of American Studies,0.121,Q3,15,62,184,http://journals.cambridge.org/action/displayJournal?jid=AMS,0021-8758/1469-5154,B
Journal of Modern Jewish Studies,0.121,Q3,5,46,90,https://www.scimagojr.com/journalsearch.php?q=5700162134&tip=sid&clean=0,1472-5886,B
Journal of Tourism History,0.121,Q3,9,13,56,https://www.tandfonline.com/loi/rjth20,1755-182X/1755-1838,B
Neohelicon,0.121,Q3,8,52,137,http://www.springer.com/education+%26+language/linguistics/languages+%26+literature/journal/11059,0324-4652/1588-2810,B
Open Cultural Studies,0.121,Q3,2,41,84,https://www.scimagojr.com/journalsearch.php?q=21100938281&tip=sid&clean=0,2451-3474,B
Revista de Filosofia (Spain),0.121,Q3,2,16,49,https://revistas.ucm.es/index.php/RESF,Sin informacion,No
Rivista di Filosofia,0.121,Q3,1,6,58,https://www.scimagojr.com/journalsearch.php?q=27135&tip=sid&clean=0,0035-6239/2612-1042,B
"Zeitschrift der Savigny-Stiftung fur Rechtsgeschichte, Kanonistische Abteilung",0.121,Q3,4,9,58,https://www.degruyter.com/view/j/zrgk,Sin informacion,No
Asia-Pacific Review,0.12,Q3,15,18,45,https://www.scimagojr.com/journalsearch.php?q=5600156022&tip=sid&clean=0,Sin informacion,No
Cahiers de Lexicologie,0.12,Q3,4,10,91,https://classiques-garnier.com/journal-of-lexicology.html,0007-9871,B
