Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Marine Geophysical Researches,0.600 ,Q2,47,46,90,http://www.springer.com/earth+sciences+%26+geography/oceanography/journal/11001,0025-3235/1573-0581,A2
Pure and Applied Geophysics,0.593 ,Q2,84,359,791,http://www.springer.com/birkhauser/geo+science/journal/24,0033-4553/1420-9136,A2
Journal of Foraminiferal Research,0.592 ,Q2,58,27,74,http://jfr.geoscienceworld.org/,0096-1191,A2
Geografia Fisica e Dinamicca Quaternaria,0.590 ,Q2,25,0,36,https://www.scimagojr.com/journalsearch.php?q=25886&tip=sid&clean=0,Sin informacion,No
Geologica Belgica,0.585 ,Q2,20,10,45,http://www2.ulg.ac.be/geolsed/GB/,1374-8505/2034-1954,A2
Interpretation,0.585 ,Q2,20,58,422,https://seg.org/Publications/Journals/Interpretation,0020-9635,C
Geoenvironmental Disasters,0.584 ,Q2,12,18,80,https://www.scimagojr.com/journalsearch.php?q=21100900344&tip=sid&clean=0,2197-8670,A2
Cuadernos de Investigacion Geografica,0.583 ,Q2,17,31,108,https://publicaciones.unirioja.es/ojs/index.php/cig,0211-6820/1697-9540,A2
Acta Geographica Sinica,0.581 ,Q2,53,162,497,http://www.geog.com.cn/EN/volumn/current_abs.shtml#,0375-5444,A2
Applied Geomatics,0.580 ,Q2,18,48,75,https://www.springer.com/earth+sciences+and+geography/geography/journal/12518,1866-928X/1866-9298,A1
Journal of Geosciences,0.579 ,Q2,28,18,72,http://www.jgeosci.org/,1802-6222/1803-1943,A2
Scientia Marina,0.576 ,Q2,65,51,159,http://scientiamarina.revistas.csic.es/index.php/scientiamarina,0214-8358/1886-8134,A2
Marine Georesources and Geotechnology,0.574 ,Q2,26,207,301,http://www.informaworld.com/smpp/title~content=t713773387~db=all,1064-119X/1521-0618,A2
Journal of Atmospheric and Solar-Terrestrial Physics,0.573 ,Q2,85,190,593,http://www.elsevier.com/wps/find/journaldescription.cws_home/211/description#description,Sin informacion,No
Acta Petrologica Sinica,0.572 ,Q2,85,98,690,http://ysxb.periodicals.net.cn/,1000-0569/2095-8927,A2
Nonlinear Processes in Geophysics,0.571 ,Q2,55,29,143,http://www.nonlinear-processes-in-geophysics.net/index.html,1023-5809/1607-7946,A2
Geomicrobiology Journal,0.569 ,Q2,73,99,277,http://www.informaworld.com/smpp/title~content=t713722957~db=all,0149-0451/1521-0529,A2
Indonesian Journal of Science and Technology,0.569 ,Q2,9,26,54,https://ejournal.upi.edu/index.php/ijost/,2527-8045/2528-1410,A1
International Journal of Geotechnical Engineering,0.567 ,Q2,16,158,243,https://www.tandfonline.com/loi/yjge20,1938-6362/1939-7879,A2
Australian Geographer,0.563 ,Q2,42,34,103,http://www.informaworld.com/smpp/title~content=t713403176~db=all,0004-9182/1465-3311,A2
Prace - Panstwowego Instytutu Geologicznego,0.562 ,Q2,22,0,1,http://www.pgi.gov.pl/index.php?option=displaypage&Itemid=318&op=page&SubMenu=,Sin informacion,No
Journal of Environmental and Engineering Geophysics,0.558 ,Q2,30,60,107,https://www.eegs.org/jeeg,1083-1363,A2
Journal of Sustainable Mining,0.557 ,Q2,13,32,75,https://www.scimagojr.com/journalsearch.php?q=21100871631&tip=sid&clean=0,2300-3960/2543-4950,A2
Mediterranean Marine Science,0.557 ,Q2,34,49,164,https://ejournals.epublishing.ekt.gr/index.php/hcmr-med-mar-sc,1108-393X/1791-6763,A2
Physics and Chemistry of the Earth,0.554 ,Q2,76,98,235,https://www.journals.elsevier.com/physics-and-chemistry-of-the-earth-parts-a-b-c,1474-7065/1873-5193,A2
International Journal of Speleology,0.551 ,Q2,30,23,88,https://www.scimagojr.com/journalsearch.php?q=7000153218&tip=sid&clean=0,0392-6672/1827-806X,A2
Mining Technology: Transactions of the Institute of Mining and Metallurgy,0.548 ,Q2,24,21,70,https://www.scimagojr.com/journalsearch.php?q=21100855410&tip=sid&clean=0,Sin informacion,No
Journal of African Earth Sciences,0.547 ,Q2,71,325,875,http://www.elsevier.com/wps/find/journaldescription.cws_home/691/description#description,1464-343X/1879-1956,A2
Journal of Navigation,0.544 ,Q2,50,106,264,http://journals.cambridge.org/action/displayJournal?jid=NAV,0373-4633/1469-7785,A2
Singapore Journal of Tropical Geography,0.543 ,Q2,40,30,81,https://onlinelibrary.wiley.com/journal/14679493,0129-7619/1467-9493,A2
Geotechnical and Geological Engineering,0.541 ,Q2,51,412,652,https://www.springer.com/journal/10706,0960-3182/1573-1529,A1
"Geoscientific Instrumentation, Methods and Data Systems",0.538 ,Q2,11,26,125,https://www.geoscientific-instrumentation-methods-and-data-systems.net/,Sin informacion,No
Proceedings of the Institution of Civil Engineers: Geotechnical Engineering,0.538 ,Q2,36,53,163,http://www.icevirtuallibrary.com/content/serial/geng,Sin informacion,No
Swiss Journal of Geosciences,0.538 ,Q2,31,31,111,http://www.springer.com/birkhauser/geo+science/journal/15,1661-8726/1661-8734,A2
Acta Geologica Polonica,0.535 ,Q2,34,21,103,https://www.scimagojr.com/journalsearch.php?q=24523&tip=sid&clean=0,0001-5709/2300-1887,A2
Geobios,0.533 ,Q2,46,45,118,http://www.elsevier.com/wps/find/journaldescription.cws_home/622310/description#description,0016-6995/1777-5728,A2
Advances in Meteorology,0.532 ,Q2,27,129,511,https://www.hindawi.com/journals/amete/,1687-9309/1687-9317,A2
Journal of Seismology,0.532 ,Q2,52,88,274,http://www.springer.com/earth+sciences+%26+geography/geophysics/journal/10950,1383-4649/1573-157X,A2
"Geografiska Annaler, Series A: Physical Geography",0.531 ,Q2,49,22,70,https://www.tandfonline.com/loi/tgaa20,Sin informacion,No
Bulletin of the Geological Society of Malaysia,0.529 ,Q2,10,34,70,https://gsm.org.my/content.php?id=99,0126-6187,A2
GeoResJ,0.529 ,Q2,12,0,34,https://www.scimagojr.com/journalsearch.php?q=21100324361&tip=sid&clean=0,Sin informacion,No
Memoirs of Museum Victoria,0.528 ,Q2,10,5,41,https://www.scimagojr.com/journalsearch.php?q=19400157530&tip=sid&clean=0,1447-2546/1447-2554,A2
International Journal of Astrobiology,0.527 ,Q2,34,77,131,http://journals.cambridge.org/action/displayJournal?jid=IJA,1473-5504/1475-3006,A2
Journal of Geography,0.527 ,Q2,29,22,75,https://www.tandfonline.com/loi/rjog20,0022-1341/1752-6868,A2
Eurasian Soil Science,0.526 ,Q2,26,155,450,http://www.springer.com/earth+sciences+%26+geography/journal/11475,1064-2293/1556-195X,A2
Geologica Acta,0.526 ,Q2,43,10,81,http://www.geologica-acta.com/HomeAC.do,1695-6133/1696-5728,A2
Turkish Journal of Earth Sciences,0.526 ,Q2,40,47,77,http://journals.tubitak.gov.tr/earth/index.htm;jsessionid=DF87A4F5C60D2E112A9CF16804F466B5,1300-0985/1303-619X,A2
Aquatic Biology,0.524 ,Q2,41,16,60,https://www.int-res.com/journals/ab/ab-home/,1864-7782/1864-7790,A2
Atoll Research Bulletin,0.523 ,Q2,25,6,24,https://www.scimagojr.com/journalsearch.php?q=93709&tip=sid&clean=0,0077-5630,A2
Ameghiniana,0.520 ,Q2,37,8,131,http://www.ameghiniana.org.ar/index.php/ameghiniana,0002-7014/1851-8044,A2
Resource Geology,0.520 ,Q2,40,23,86,http://www.wiley.com/bw/journal.asp?ref=1344-1698,1344-1698/1751-3928,A2
Advances in Oceanography and Limnology,0.517 ,Q2,15,10,47,https://www.pagepressjournals.org/index.php/aiol/,1947-5721/1947-573X,A2
Egyptian Journal of Aquatic Research,0.516 ,Q2,23,54,147,https://www.journals.elsevier.com/egyptian-journal-of-aquatic-research/,1687-4285/2090-3278,A2
Micropaleontology,0.516 ,Q2,42,25,58,http://micropal.geoscienceworld.org/,0026-2803/1937-2795,A2
Chinese Geographical Science,0.513 ,Q2,32,87,233,http://www.springer.com/earth+sciences+%26+geography/geography/journal/11769,1002-0063/1993-064X,A2
Applied Geophysics,0.512 ,Q2,22,46,176,https://www.springer.com/journal/11770,1672-7975/1993-0658,A2
Geological Quarterly,0.509 ,Q2,38,55,183,http://www.pgi.gov.pl/index.php?option=displaypage&Itemid=317&op=page&SubMenu=,1641-7291/2082-5099,A2
Survey Review,0.509 ,Q2,24,90,159,https://www.tandfonline.com/loi/ysre20,0039-6265/1752-2706,A2
Polar Science,0.507 ,Q2,23,75,154,https://www.journals.elsevier.com/polar-science,1873-9652/1876-4428,A2
Episodes,0.506 ,Q2,67,31,121,http://www.episodes.org/,0705-3797,A2
Geochemical Perspectives,0.506 ,Q2,12,0,6,http://www.geochemicalperspectives.org/,2223-7755/2224-2759,A1
Integrated Ocean Drilling Program: Preliminary Reports,0.506 ,Q2,9,1,13,https://www.scimagojr.com/journalsearch.php?q=7500153119&tip=sid&clean=0,Sin informacion,No
Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science),0.505 ,Q2,24,125,409,http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=1280,Sin informacion,No
Marine Biodiversity,0.502 ,Q2,34,225,471,https://www.springer.com/journal/12526/,1867-1616/1867-1624,A2
Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences,0.500 ,Q2,35,321,736,https://www.scimagojr.com/journalsearch.php?q=22545&tip=sid&clean=0,Sin informacion,No
Journal of Geophysics and Engineering,0.495 ,Q2,35,99,460,http://www.iop.org/EJ/journal/jge,1742-2132/1742-2140,A2
Proceedings of the Geologists Association,0.495 ,Q2,39,74,188,http://www.elsevier.com/wps/find/journaldescription.cws_home/716553/description#description,0016-7878,A2
Journal of Applied Remote Sensing,0.494 ,Q2,43,247,807,https://www.spiedigitallibrary.org/journals/journal-of-applied-remote-sensing?SSO=1,1931-3195,A2
Journal of Geographical Systems,0.494 ,Q2,53,27,58,https://www.springer.com/journal/10109,1435-5930/1435-5949,A2
Minerals,0.494 ,Q2,28,784,976,https://www.mdpi.com/journal/minerals,2075-163X,A2
