Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Scientific Drilling,0.958 ,Q1,23,12,26,https://www.scimagojr.com/journalsearch.php?q=92266&tip=sid&clean=0,1816-3459/1816-8957,A1
IEEE Power Electronics Magazine,0.947 ,Q1,16,42,130,https://www.scimagojr.com/journalsearch.php?q=21100358106&tip=sid&clean=0,Sin informacion,No
Tianranqi Gongye/Natural Gas Industry,0.932 ,Q1,34,216,645,http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=1726,Sin informacion,No
Annals of Nuclear Energy,0.918 ,Q1,59,584,1684,https://www.journals.elsevier.com/annals-of-nuclear-energy,0306-4549/1873-2100,A1
Chemical Engineering and Processing: Process Intensification,0.911 ,Q1,96,257,742,http://www.elsevier.com/wps/find/journaldescription.cws_home/504081/description#description,Sin informacion,No
High Power Laser Science and Engineering,0.905 ,Q1,17,58,87,https://www.cambridge.org/core/journals/high-power-laser-science-and-engineering/,2052-3289/2095-4719,A1
Journal of Loss Prevention in the Process Industries,0.904 ,Q1,72,192,741,https://www.sciencedirect.com/journal/journal-of-loss-prevention-in-the-process-industries,0950-4230/1873-3352,A1
Power System Technology,0.892 ,Q1,61,551,1620,http://www.dwjszz.cn/,1000-3673,A1
Journal of World Energy Law and Business,0.889 ,Q1,7,16,98,https://academic.oup.com/jwelb,1754-9957/1754-9965,A1
Nuclear Science and Engineering,0.861 ,Q1,55,87,272,http://www.new.ans.org/pubs/journals/nse/,0029-5639/1943-748X,A1
Energy Technology,0.846 ,Q1,36,394,712,https://onlinelibrary.wiley.com/journal/21944296,2194-4288/2194-4296,A1
SPE Reservoir Evaluation and Engineering,0.819 ,Q1,75,106,203,http://www.spe.org/papers/pubs/REEjournal.php,1094-6470/1930-0212,A1
International Journal of Energy Research,0.785 ,Q1,88,636,752,https://onlinelibrary.wiley.com/journal/1099114x,0363-907X/1099-114X,A1
Nuclear Engineering and Technology,0.745 ,Q1,34,295,473,https://www.journals.elsevier.com/nuclear-engineering-and-technology,1738-5733/2234-358X,A1
