Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Journal of Statistical Software,9.443999999999999,Q1,129,52,235,https://www.jstatsoft.org/index,1548-7660,A1
Publications Mathématiques,8.89,Q1,36,11,26,https://www.springer.com/journal/10240,Sin informacion,No
Journal of the American Mathematical Society,8.581,Q1,87,20,75,https://www.ams.org/publications/journals/journalsframework/jams,0894-0347/1088-6834,A1
Annals of Mathematics,7.77,Q1,108,34,119,https://annals.math.princeton.edu/about,0003-486X/1939-8980,A1
IEEE Transactions on Pattern Analysis and Machine Intelligence,7.5360000000000005,Q1,344,218,626,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=34,0162-8828/1939-3539,A1
Molecular Systems Biology,7.337999999999999,Q1,140,51,178,https://www.embopress.org/journal/17444292,1744-4292,A1
Journal of the Royal Statistical Society. Series B: Statistical Methodology,6.218,Q1,122,34,163,https://rss.onlinelibrary.wiley.com/journal/14679868,Sin informacion,No
Inventiones Mathematicae,5.848,Q1,97,85,225,http://www.springer.com/mathematics/journal/222,0020-9910/1432-1297,A1
Acta Mathematica,5.766,Q1,62,9,36,https://www.intlpress.com/site/pub/pages/journals/items/acta/_home/_main/index.php,0001-5962/1871-2509,A1
"Vital and health statistics. Series 2, Data evaluation and methods research",5.138,Q1,23,2,16,https://www.cdc.gov/nchs/products/series/series02.htm,Sin informacion,No
Science Robotics,5.126,Q1,30,72,119,https://robotics.sciencemag.org/,2470-9476,A1
Duke Mathematical Journal,4.907,Q1,76,65,205,https://www.dukeupress.edu/duke-mathematical-journal,0012-7094/1547-7398,A1
Journal of the American Statistical Association,4.814,Q1,177,252,465,https://www.tandfonline.com/toc/uasa20/current,0162-1459/1537-274X,A1
Annals of Statistics,4.723,Q1,150,119,316,https://imstat.org/journals-and-publications/annals-of-statistics/,0090-5364,A1
Acta Numerica,4.3580000000000005,Q1,61,6,17,https://www.cambridge.org/core/journals/acta-numerica,0962-4929/1474-0508,A1
Communications on Pure and Applied Mathematics,4.271,Q1,95,65,164,https://onlinelibrary.wiley.com/journal/10970312,0010-3640/1097-0312,A1
Wiley Interdisciplinary Reviews: Computational Molecular Science,4.091,Q1,71,49,112,https://onlinelibrary.wiley.com/journal/17590884,Sin informacion,No
