Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Journal of Friction and Wear,0.394 ,Q3,15,99,267,https://www.scimagojr.com/journalsearch.php?q=20965&tip=sid&clean=0,1068-3666/1934-9386,A2
Advances in Bioinformatics,0.390 ,Q3,16,5,36,https://www.scimagojr.com/journalsearch.php?q=19700182335&tip=sid&clean=0,1687-8027/1687-8035,B
Journal of Applied Biomaterials and Functional Materials,0.390 ,Q3,26,40,178,http://journals.sagepub.com/home/jbf,2280-8000,B
Acta of Bioengineering and Biomechanics,0.386 ,Q3,23,72,230,http://www.actabio.pwr.wroc.pl/,1509-409X,B
Regenerative Engineering and Translational Medicine,0.382 ,Q3,8,37,52,https://www.springer.com/materials/biomaterials/journal/40883,2364-4133/2364-4141,B
Built Environment Project and Asset Management,0.379 ,Q3,17,66,123,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=bepam,2044-124X/2044-1258,B
Photomedicine and Laser Surgery,0.378 ,Q3,81,0,325,http://www.liebertpub.com/products/product.aspx?pid=128,Sin informacion,No
High-Throughput,0.374 ,Q3,6,21,93,https://www.mdpi.com/journal/high-throughput,Sin informacion,No
ISH Journal of Hydraulic Engineering,0.366 ,Q3,13,109,184,https://www.scimagojr.com/journalsearch.php?q=21100274232&tip=sid&clean=0,0971-5010/2164-3040,A2
Avicenna Journal of Medical Biotechnology,0.362 ,Q3,18,28,121,https://www.scimagojr.com/journalsearch.php?q=19700174698&tip=sid&clean=0,2008-2835/2008-4625,B
Bulletin of Materials Science,0.358 ,Q3,68,278,569,http://www.springer.com/materials/journal/12034,0250-4707/0973-7669,A2
Expert Review of Ophthalmology,0.358 ,Q3,22,26,138,http://www.expert-reviews.com/loi/eop,1746-9899,A2
Proceedings of the Institution of Civil Engineers: Engineering Sustainability,0.356 ,Q3,23,15,136,https://www.icevirtuallibrary.com/page/submit,Sin informacion,No
"Composites: Mechanics, Computations, Applications",0.354 ,Q3,10,19,58,https://www.scimagojr.com/journalsearch.php?q=19800188005&tip=sid&clean=0,Sin informacion,No
Microarrays,0.352 ,Q3,3,0,9,https://www.mdpi.com/journal/microarrays,Sin informacion,No
Micro and Nano Systems Letters,0.351 ,Q3,12,20,54,https://www.scimagojr.com/journalsearch.php?q=21100900147&tip=sid&clean=0,2213-9621,B
Canadian Journal of Civil Engineering,0.350 ,Q3,57,97,293,http://www.nrcresearchpress.com/journal/cjce,0315-1468/1208-6029,A2
International Journal of Systems Assurance Engineering and Management,0.350 ,Q3,20,172,444,https://www.springer.com/journal/13198,0975-6809/0976-4348,B
Mechanics of Composite Materials,0.350 ,Q3,28,68,230,http://www.springer.com/materials/characterization+%26+evaluation/journal/11029,0191-5665/1573-8922,A2
Footwear Science,0.347 ,Q3,21,143,145,https://www.scimagojr.com/journalsearch.php?q=19700188148&tip=sid&clean=0,1942-4280/1942-4299,B
Journal of Geometric Mechanics,0.342 ,Q3,13,33,59,https://www.scimagojr.com/journalsearch.php?q=21100215904&tip=sid&clean=0,1941-4889/1941-4897,B
Acta Geodaetica et Geophysica,0.337 ,Q3,18,34,130,https://www.scimagojr.com/journalsearch.php?q=21100236211&tip=sid&clean=0,2213-5812/2213-5820,B
Computer-Aided Design and Applications,0.335 ,Q3,28,64,276,https://www.scimagojr.com/journalsearch.php?q=4700151607&tip=sid&clean=0,Sin informacion,No
Journal of Space Safety Engineering,0.335 ,Q3,4,43,68,https://www.scimagojr.com/journalsearch.php?q=21100871641&tip=sid&clean=0,2468-8967/2468-8975,B
Journal of Medical and Biological Engineering,0.334 ,Q3,30,91,274,https://www.springer.com/journal/40846/,1609-0985/2199-4757,B
Journal of Adhesion Science and Technology,0.332 ,Q3,66,187,588,http://www.brill.nl/default.aspx?partid=212&pid=9737,0169-4243/1568-5616,B
Materials Science,0.331 ,Q3,21,122,347,http://www.springer.com/materials/journal/11003,1068-820X/1573-885X,B
Industrial Lubrication and Tribology,0.330 ,Q3,27,210,442,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ilt,0036-8792/1758-5775,A2
Yuhang Xuebao/Journal of Astronautics,0.330 ,Q3,30,162,526,https://www.scimagojr.com/journalsearch.php?q=13628&tip=sid&clean=0,Sin informacion,No
FME Transactions,0.329 ,Q3,19,117,244,https://www.mas.bg.ac.rs/istrazivanje/fme/start,1451-2092,B
Materials Physics and Mechanics,0.329 ,Q3,14,106,350,https://www.scimagojr.com/journalsearch.php?q=59007&tip=sid&clean=0,1605-2730/1605-8119,B
Materials Transactions,0.329 ,Q3,97,357,957,http://www.journalarchive.jst.go.jp/english/jnltop_en.php?cdjournal=matertrans1989,1345-9678/1347-5320,B
Pacific Economic Review,0.328 ,Q3,31,45,112,http://www.wiley.com/bw/journal.asp?ref=1361-374X,1361-374X/1468-0106,A2
Cosmic Research,0.326 ,Q3,20,47,160,http://www.springer.com/astronomy/practical+astronomy/journal/10604,0010-9525/1608-3075,B
Fluids,0.326 ,Q3,11,200,218,https://www.scimagojr.com/journalsearch.php?q=21100902013&tip=sid&clean=0,2311-5521,A2
Journal of Computer Security,0.326 ,Q3,53,22,68,http://www.mitre.org/public/jcs/,0926-227X/1875-8924,B
Journal of Medical Engineering and Technology,0.326 ,Q3,42,58,189,http://informahealthcare.com/loi/jmt,0309-1902/1464-522X,B
Measurement Science Review,0.326 ,Q3,25,36,106,http://www.measurement.sk/,1335-8871,B
Ugol,0.326 ,Q3,9,185,332,https://www.scimagojr.com/journalsearch.php?q=17768&tip=sid&clean=0,0041-5790/2412-8333,B
Advances in Mechanical Engineering,0.325 ,Q3,34,703,2212,https://journals.sagepub.com/home/ade,1687-8132/1687-8140,B
Coupled Systems Mechanics,0.325 ,Q3,6,32,70,http://www.techno-press.com/?journal=csm&subpage=3,2234-2184/2234-2192,B
Journal of Applied Mathematics and Mechanics (English translation of Prikladnaya Matematika i Mekhanika),0.325 ,Q3,23,0,93,https://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics,Sin informacion,No
Experimental Techniques,0.323 ,Q3,31,66,265,http://www.wiley.com/bw/journal.asp?ref=0732-8818,0732-8818/1747-1567,B
International Journal of Metrology and Quality Engineering,0.323 ,Q3,11,10,74,https://www.metrology-journal.org/,2107-6839/2107-6847,B
International Journal of Occupational Safety and Ergonomics,0.323 ,Q3,31,143,276,https://www.tandfonline.com/toc/tose20/current,1080-3548/2376-9130,A2
Open Bioinformatics Journal,0.323 ,Q3,6,6,20,https://openbioinformaticsjournal.com/,1875-0362,A2
Aerospace,0.322 ,Q3,14,120,186,https://www.mdpi.com/journal/aerospace,2226-4310,B
International Journal of Disaster Resilience in the Built Environment,0.322 ,Q3,15,46,105,https://www.emeraldgrouppublishing.com/journal/ijdrbe,1759-5908/1759-5916,B
Presence: Teleoperators and Virtual Environments,0.321 ,Q3,86,10,60,http://www.mitpressjournals.org/loi/pres,Sin informacion,No
Proceedings of Institution of Civil Engineers: Construction Materials,0.321 ,Q3,20,38,107,https://www.scimagojr.com/journalsearch.php?q=11700154367&tip=sid&clean=0,Sin informacion,No
Safety,0.321 ,Q3,6,85,111,https://www.scimagojr.com/journalsearch.php?q=21100923470&tip=sid&clean=0,2313-576X,A2
Applied Bionics and Biomechanics,0.320 ,Q3,20,65,177,http://www.informaworld.com/smpp/title~content=t778164488~db=all,1176-2322/1754-2103,B
Nuclear Technology and Radiation Protection,0.320 ,Q3,15,46,160,http://ntrp.vinca.rs/,1451-3994/1452-8185,B
Road and Transport Research,0.320 ,Q3,17,0,31,https://www.scimagojr.com/journalsearch.php?q=17355&tip=sid&clean=0,Sin informacion,No
EPJ Applied Metamaterials,0.319 ,Q3,9,19,35,https://www.scimagojr.com/journalsearch.php?q=21100897517&tip=sid&clean=0,2272-2394,B
Aircraft Engineering and Aerospace Technology,0.318 ,Q3,27,133,308,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=aeat,1748-8842/1758-4213,C
REACH,0.318 ,Q3,6,6,24,https://www.journals.elsevier.com/reach,2352-3093,B
Biomedical Physics and Engineering Express,0.317 ,Q3,12,222,438,https://iopscience.iop.org/journal/2057-1976,2057-1976,B
Biomedizinische Technik,0.317 ,Q3,35,101,213,http://www.degruyter.de/journals/journalsAlphaEn.cfm,Sin informacion,No
International Journal of Structural Integrity,0.317 ,Q3,16,113,151,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijsi,1757-9864/1757-9872,B
Romanian Journal of Acoustics and Vibration,0.315 ,Q3,9,13,68,https://www.scimagojr.com/journalsearch.php?q=21100220472&tip=sid&clean=0,1584-7284,B
Health Policy and Technology,0.314 ,Q3,17,59,160,https://www.scimagojr.com/journalsearch.php?q=21100201770&tip=sid&clean=0,2211-8837/2211-8845,B
Journal of Construction in Developing Countries,0.313 ,Q3,18,30,47,http://web.usm.my/jcdc/,1823-6499/2180-4222,B
Australasian Physical and Engineering Sciences in Medicine,0.312 ,Q3,28,123,293,https://www.springer.com/biomed/journal/13246,1879-5447,B
Lipid Technology,0.312 ,Q3,19,0,66,http://www3.interscience.wiley.com/journal/113515494/home,Sin informacion,No
Economic Affairs,0.311 ,Q3,18,34,118,https://onlinelibrary.wiley.com/journal/14680270,0265-0665/1468-0270,B
Paiguan Jixie Gongcheng Xuebao/Journal of Drainage and Irrigation Machinery Engineering,0.311 ,Q3,19,175,553,https://www.scimagojr.com/journalsearch.php?q=19700170815&tip=sid&clean=0,Sin informacion,No
Building Acoustics,0.310 ,Q3,22,19,56,https://www.scimagojr.com/journalsearch.php?q=19900193250&tip=sid&clean=0,1351-010X/2059-8025,B
IISE Transactions on Healthcare Systems Engineering,0.310 ,Q3,17,32,78,https://www.tandfonline.com/toc/uhse21/current,2472-5579/2472-5587,A2
Robotics,0.310 ,Q3,16,99,145,https://www.mdpi.com/journal/robotics,2218-6581,B
Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings,0.309 ,Q3,74,1679,4231,http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000269,Sin informacion,No
International Journal of Aerospace Psychology,0.309 ,Q3,42,11,28,https://www.scimagojr.com/journalsearch.php?q=21100899523&tip=sid&clean=0,2472-1832/2472-1840,B
"ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems, Part B: Mechanical Engineering",0.308 ,Q3,10,50,115,http://risk.asmedigitalcollection.asme.org/journal.aspx,Sin informacion,No
Bridge Construction,0.308 ,Q3,11,123,381,https://www.scimagojr.com/journalsearch.php?q=21100239249&tip=sid&clean=0,1003-4722,B
Journal of Cellular Automata,0.308 ,Q3,13,21,85,https://www.oldcitypublishing.com/journals/jca-home/,1557-5969/1557-5977,A2
Materiale Plastice,0.308 ,Q3,22,180,501,https://www.scimagojr.com/journalsearch.php?q=14217&tip=sid&clean=0,2668-8220,C
"Journal of Mining and Metallurgy, Section B: Metallurgy",0.307 ,Q3,18,45,125,http://www.jmmab.com/,Sin informacion,No
Metallurgist,0.307 ,Q3,16,162,562,http://www.springer.com/materials/special+types/journal/11015,0026-0894/1573-8892,A2
Roads and Bridges - Drogi i Mosty,0.307 ,Q3,9,19,60,http://www.rabdim.pl/index.php/rb,Sin informacion,No
International Journal of Advanced Structural Engineering,0.306 ,Q3,13,42,96,https://www.springer.com/engineering/civil+engineering/journal/40091,2008-3556/2008-6695,B
Neuroscience and Biomedical Engineering,0.305 ,Q3,1,0,3,https://benthamscience.com/journals/neuroscience-and-biomedical-engineering/,Sin informacion,No
Geophysical and Astrophysical Fluid Dynamics,0.304 ,Q3,33,38,69,http://www.informaworld.com/smpp/title~content=t713642804~db=all,0309-1929/1029-0419,B
Transportation Infrastructure Geotechnology,0.303 ,Q3,7,25,36,https://link.springer.com/journal/40515,2196-7202/2196-7210,B
International Journal of Fluid Power,0.302 ,Q3,24,6,47,https://www.scimagojr.com/journalsearch.php?q=18535&tip=sid&clean=0,1439-9776,B
Aeronautical Journal,0.301 ,Q3,42,95,267,http://www.raes.org.uk/cmspage.asp?cmsitemid=Publications_Journal,0001-9240/2059-6464,B
Cyber-Physical Systems,0.301 ,Q3,7,13,22,https://www.scimagojr.com/journalsearch.php?q=21100899307&tip=sid&clean=0,Sin informacion,No
Journal of the International Association for Shell and Spatial Structures,0.301 ,Q3,21,18,82,http://www.iass-structures.org/index.cfm/journal.home,1028-365X/1996-9015,A2
Bio-Medical Materials and Engineering,0.300 ,Q3,52,40,204,http://www.iospress.nl/loadtop/load.php?isbn=09592989,Sin informacion,No
Case Studies in Mechanical Systems and Signal Processing,0.300 ,Q3,7,0,8,https://www.journals.elsevier.com/mechanical-systems-and-signal-processing,Sin informacion,No
International Journal of GEOMATE,0.300 ,Q3,14,318,838,http://www.geomatejournal.com/,2186-2982/2186-2990,B
International Journal of Heat and Technology,0.300 ,Q3,26,140,570,http://www.iieta.org/Journals/IJHT,0392-8764,A2
Mechanics of Solids,0.300 ,Q3,17,78,236,https://www.scimagojr.com/journalsearch.php?q=14497&tip=sid&clean=0,0025-6544/1934-7936,B
"Zhendong Ceshi Yu Zhenduan/Journal of Vibration, Measurement and Diagnosis",0.300 ,Q3,18,180,539,https://www.scimagojr.com/journalsearch.php?q=22178&tip=sid&clean=0,Sin informacion,No
Journal of Failure Analysis and Prevention,0.299 ,Q3,24,190,429,http://www.springer.com/materials/journal/11668,1547-7029/1864-1245,B
Journal of the Mechanical Behavior of Materials,0.299 ,Q3,5,15,47,https://www.degruyter.com/view/j/jmbm,0334-8938/2191-0243,B
Archives of Control Sciences,0.298 ,Q3,17,37,99,http://acs.polsl.pl/,1230-2384/2300-2611,A1
Journal of Signal Processing Systems,0.298 ,Q3,49,115,368,http://www.springer.com/engineering/signals/journal/11265,1939-8018/1939-8115,B
Advances in Computational Design,0.297 ,Q3,6,24,70,https://www.scimagojr.com/journalsearch.php?q=21100889855&tip=sid&clean=0,2383-8477/2466-0523,B
Binggong Xuebao/Acta Armamentarii,0.297 ,Q3,21,297,931,https://www.scimagojr.com/journalsearch.php?q=17155&tip=sid&clean=0,Sin informacion,No
Bio-Medical Engineering,0.297 ,Q3,14,96,292,https://www.springer.com/journal/10527,Sin informacion,No
Intelligent Buildings International,0.297 ,Q3,18,31,64,https://www.tandfonline.com/toc/tibi20/current,1750-8975/1756-6932,B
ROBOMECH Journal,0.297 ,Q3,9,22,89,https://robomechjournal.springeropen.com/,2197-4225,B
Yosetsu Gakkai Ronbunshu/Quarterly Journal of the Japan Welding Society,0.297 ,Q3,22,24,142,http://jweld.jp/journal/index.html,Sin informacion,No
ETRI Journal,0.296 ,Q3,44,89,290,https://onlinelibrary.wiley.com/journal/22337326,1225-6463/2233-7326,A2
Open Construction and Building Technology Journal,0.295 ,Q3,20,28,116,https://benthamopen.com/TOBCTJ/home/,1874-8368,B
Theoretical and Applied Mechanics,0.295 ,Q3,4,12,50,http://www.mi.sanu.ac.rs/tam/,1450-5584/2406-0925,B
Tuijin Jishu/Journal of Propulsion Technology,0.295 ,Q3,21,326,995,https://www.scimagojr.com/journalsearch.php?q=13027&tip=sid&clean=0,Sin informacion,No
Welding Journal,0.295 ,Q3,68,131,350,https://www.scimagojr.com/journalsearch.php?q=12040&tip=sid&clean=0,0043-2296,A2
Hongwai yu Jiguang Gongcheng/Infrared and Laser Engineering,0.293 ,Q3,28,547,1727,http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=1468,Sin informacion,No
Acta Technologica Agriculturae,0.292 ,Q3,7,26,72,https://content.sciendo.com/view/journals/ata/ata-overview.xml,1335-2555/1338-5267,B
International Journal of Computer Science in Sport,0.292 ,Q3,7,21,35,https://content.sciendo.com/view/journals/ijcss/ijcss-overview.xml,1684-4769,A2
International Journal of Mechanical Engineering Education,0.292 ,Q3,12,40,65,http://www.manchesteruniversitypress.co.uk/journals/journal.asp?id=12,0306-4190/2050-4586,B
Kang T'ieh/Iron and Steel (Peking),0.291 ,Q3,20,199,567,https://www.scimagojr.com/journalsearch.php?q=29695&tip=sid&clean=0,Sin informacion,No
Wireless Personal Communications,0.291 ,Q3,54,802,2889,https://www.springer.com/journal/11277/,0929-6212/1572-834X,B
Case Studies in Fire Safety,0.290 ,Q3,7,0,9,https://www.journals.elsevier.com/case-studies-in-fire-safety,Sin informacion,No
Materialpruefung/Materials Testing,0.290 ,Q3,19,166,469,https://www.hanser-elibrary.com/loi/mp,Sin informacion,No
Russian Journal of Nonlinear Dynamics,0.290 ,Q3,3,22,42,https://www.scimagojr.com/journalsearch.php?q=21100926584&tip=sid&clean=0,2658-5316/2658-5324,B
"Vestnik Tomskogo Gosudarstvennogo Universiteta, Matematika i Mekhanika",0.290 ,Q3,4,62,122,http://journals.tsu.ru/mathematics,Sin informacion,No
"Eurasip Journal on Audio, Speech, and Music Processing",0.289 ,Q3,26,24,64,https://asmp-eurasipjournals.springeropen.com/,Sin informacion,No
"IET Circuits, Devices and Systems",0.289 ,Q3,48,166,255,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4123966,Sin informacion,No
Journal of Robotics and Mechatronics,0.289 ,Q3,17,90,316,https://www.fujipress.jp/jrm/rb/,0915-3942/1883-8049,A2
Lean Construction Journal,0.289 ,Q3,21,9,16,https://www.leanconstruction.org/learning/publications/lean-construction-journal/,1555-1369,B
Baltic Journal of Road and Bridge Engineering,0.288 ,Q3,19,29,107,https://bjrbe-journals.rtu.lv/,1822-427X/1822-4288,B
Metal Science and Heat Treatment,0.288 ,Q3,22,125,402,http://www.springer.com/materials/special+types/journal/11041,0026-0673/1573-8973,A2
Geomechanik und Tunnelbau,0.287 ,Q3,16,70,204,http://www3.interscience.wiley.com/journal/117885018/home,1865-7362/1865-7389,B
Journal of Enhanced Heat Transfer,0.287 ,Q3,32,34,87,http://www.begellhouse.com/journals/4c8f5faa331b09ea.html,1026-5511/1065-5131,B
Journal of Power Electronics,0.287 ,Q3,32,145,553,https://www.springer.com/journal/43236,1598-2092/2093-4718,B
Technology and Economics of Smart Grids and Sustainable Energy,0.287 ,Q3,7,16,56,https://www.scimagojr.com/journalsearch.php?q=21100922103&tip=sid&clean=0,2199-4706,B
Hangkong Dongli Xuebao/Journal of Aerospace Power,0.286 ,Q3,23,297,1093,http://www.jasp.com.cn/second/index_en.asp?channelid=110160,Sin informacion,No
IRBM,0.286 ,Q3,26,49,136,http://www.elsevier.com/wps/find/journaldescription.cws_home/721140/description#description,1876-0988/1959-0318,B
Journal of Computer and Systems Sciences International,0.286 ,Q3,18,87,243,https://www.springer.com/journal/11488,1064-2307/1555-6530,B
Journal of Testing and Evaluation,0.286 ,Q3,33,375,788,http://www.astm.org/JOURNALS/TESTEVAL/jte_home.html,0090-3973/1945-7553,B
Advances in Civil Engineering,0.285 ,Q3,21,743,688,https://new.hindawi.com/journals/ace/,1687-8086/1687-8094,B
Dianli Jianshe/Electric Power Construction,0.285 ,Q3,9,170,401,http://dljszz.llyj.net/,Sin informacion,No
IEEE Transactions on Computational Intelligence and AI in Games,0.285 ,Q3,40,0,85,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4804728,Sin informacion,No
International Journal of Civil Engineering and Technology (discontinued),0.285 ,Q3,22,509,4212,https://www.scimagojr.com/journalsearch.php?q=21100785495&tip=sid&clean=0,Sin informacion,No
Journal of Aerospace Technology and Management,0.285 ,Q3,16,48,148,https://www.scimagojr.com/journalsearch.php?q=19700188347&tip=sid&clean=0,1984-9648/2175-9146,B
Journal of Applied Fluid Mechanics,0.285 ,Q3,26,192,672,http://jafmonline.net/web/guest/home,1735-3572/1735-3645,B
Systems Science and Control Engineering,0.285 ,Q3,20,74,173,https://www.tandfonline.com/action/journalInformation?journalCode=tssc20,2164-2583,B
Iranian Journal of Science and Technology - Transactions of Mechanical Engineering,0.284 ,Q3,11,192,103,https://www.springer.com/journal/40997,Sin informacion,No
Journal of Theoretical and Applied Mechanics (Bulgaria),0.284 ,Q3,5,23,67,http://www.imbm.bas.bg/tm/jtam/,Sin informacion,No
International Journal of Thermofluid Science and Technology,0.283 ,Q3,6,9,45,https://www.scimagojr.com/journalsearch.php?q=21100942927&tip=sid&clean=0,2706-9885,B
Iranian Journal of Science and Technology - Transactions of Civil Engineering,0.283 ,Q3,12,184,114,https://www.springer.com/journal/40996,Sin informacion,No
Journal of Electrical and Computer Engineering,0.283 ,Q3,23,49,255,https://www.scimagojr.com/journalsearch.php?q=21100197510&tip=sid&clean=0,2090-0147/2090-0155,A2
Metalurgija,0.283 ,Q3,26,88,415,https://pubweb.carnet.hr/metalurg/journal-metalurgija-2,0543-5846,B
Russian Aeronautics,0.283 ,Q3,11,103,306,http://www.springer.com/engineering/mechanical+eng/journal/11977,1068-7998/1934-7901,B
International Journal of Applied Electromagnetics and Mechanics,0.282 ,Q3,27,285,650,http://www.iospress.nl/loadtop/load.php?isbn=13835416,1383-5416/1875-8800,B
"Journal of Circuits, Systems and Computers",0.282 ,Q3,27,441,651,http://www.worldscinet.com/jcsc/jcsc.shtml,Sin informacion,No
Journal of Medical Engineering,0.281 ,Q3,5,0,2,https://www.hindawi.com/journals/jme/,Sin informacion,No
Strength of Materials,0.281 ,Q3,17,88,311,http://www.springer.com/materials/characterization+%26+evaluation/journal/11223,0039-2316/1573-9325,B
Zhongguo Jiguang/Chinese Journal of Lasers,0.280 ,Q3,31,490,1339,http://www.opticsjournal.net/zgjgb.htm,Sin informacion,No
Archives of Civil Engineering,0.279 ,Q3,12,61,192,https://content.sciendo.com/view/journals/ace/ace-overview.xml?tab_body=overview,1230-2945/2300-3103,B
"EEA - Electrotehnica, Electronica, Automatica",0.279 ,Q3,14,51,244,https://www.scimagojr.com/journalsearch.php?q=21100255070&tip=sid&clean=0,Sin informacion,No
International Journal of Architectural Computing,0.279 ,Q3,11,23,79,https://www.scimagojr.com/journalsearch.php?q=19900192316&tip=sid&clean=0,1478-0771,B
Mathematical and Computer Modelling of Dynamical Systems,0.279 ,Q3,31,25,102,https://www.tandfonline.com/loi/nmcm20,1387-3954/1744-5051,B
Traitement du Signal,0.279 ,Q3,6,72,56,http://www.iieta.org/Journals/TS,0765-0019/1958-5608,B
International Journal of Antennas and Propagation,0.278 ,Q3,33,188,601,https://www.scimagojr.com/journalsearch.php?q=19700186861&tip=sid&clean=0,1687-5869/1687-5877,B
BioNanoScience,0.277 ,Q3,21,137,379,https://www.scimagojr.com/journalsearch.php?q=21100204924&tip=sid&clean=0,2191-1630/2191-1649,B
Recent Patents on Drug Delivery and Formulation,0.277 ,Q3,32,24,60,https://benthamscience.com/journals/recent-patents-on-drug-delivery-and-formulation/,1872-2113/2212-4039,A2
Advances in Complex Systems,0.275 ,Q3,30,22,60,http://www.worldscinet.com/acs/acs.shtml,0219-5259/1793-6802,A2
Dongli Gongcheng Xuebao/Journal of Chinese Society of Power Engineering,0.275 ,Q3,15,152,464,https://www.scimagojr.com/journalsearch.php?q=19700171106&tip=sid&clean=0,Sin informacion,No
International Journal of Electrical Engineering Education,0.275 ,Q3,21,166,107,https://journals.sagepub.com/home/ije,0020-7209/2050-4578,B
Journal of Automation and Information Sciences,0.275 ,Q3,13,66,243,https://www.begellhouse.com/journals/automation-and-information-sciences.html,1064-2315,B
International Journal of Microwave and Wireless Technologies,0.274 ,Q3,19,141,512,https://www.scimagojr.com/journalsearch.php?q=19700186823&tip=sid&clean=0,1759-0787/1759-0795,B
Journal of Radars,0.274 ,Q3,9,74,216,https://doaj.org/toc/2095-283X?source=%7B%22query%22%3A%7B%22filtered%22%3A%7B%22filter%22%3A%7B%22bool%22%3A%7B%22must%22%3A%5B%7B%22terms%22%3A%7B%22index.issn.exact%22%3A%5B%222095-283X%22%5D%7D%7D%2C%7B%22term%22%3A%7B%22_type%22%3A%22article%22%7D%7D%5D%7D%7D%2C%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%7D%7D%2C%22from%22%3A0%2C%22size%22%3A100%7D,2095-283X,B
Shuili Xuebao/Journal of Hydraulic Engineering,0.274 ,Q3,30,148,502,http://scitation.aip.org/hyo/,Sin informacion,No
Business: Theory and Practice,0.273 ,Q3,15,45,88,https://journals.vgtu.lt/index.php/BTP,Sin informacion,No
Jiqiren/Robot,0.273 ,Q3,24,89,299,https://www.scimagojr.com/journalsearch.php?q=18056&tip=sid&clean=0,Sin informacion,No
Materials Science-Poland,0.273 ,Q3,28,82,337,http://www.materialsscience.pwr.wroc.pl/,Sin informacion,No
Advances in Mechanics,0.272 ,Q3,14,11,40,https://www.scimagojr.com/journalsearch.php?q=21100239244&tip=sid&clean=0,1000-0992,B
Automatic Control and Computer Sciences,0.272 ,Q3,14,121,345,https://www.springer.com/journal/11950,0146-4116/1558-108X,B
Bridge Structures,0.272 ,Q3,12,26,38,https://www.iospress.nl/journal/bridge-structures/,1573-2487/1744-8999,B
International Journal of Acoustics and Vibrations,0.272 ,Q3,18,73,174,https://www.scimagojr.com/journalsearch.php?q=20426&tip=sid&clean=0,1027-5851,B
Multidiscipline Modeling in Materials and Structures,0.272 ,Q3,18,109,151,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=mmms,1573-6105/1573-6113,B
Plasma Medicine,0.271 ,Q3,17,7,97,https://www.begellhouse.com/journals/plasma-medicine.html,1947-5764/1947-5772,B
