Nombre,Factor,Categoria,IndiceH,CantidadArticulosUltimo,CantidadArticulosUltimosTres,Enlace,ISSN,Homologacion
Journal of Enterprise Transformation,0.115,Q4,12,0,23,https://www.tandfonline.com/toc/ujet20/current,1948-8289/1948-8297,C
International Journal of Customer Relationship Marketing and Management,0.113,Q4,1,16,17,https://www.scimagojr.com/journalsearch.php?q=21100896465&tip=sid&clean=0,1947-9247/1947-9255,C
Logistics Journal,0.113,Q4,4,8,156,https://www.logistics-journal.de/,1860-7977,C
ACRN Journal of Finance and Risk Perspectives,0.11199999999999999,Q4,2,8,26,http://www.acrn-journals.eu/,2305-7394,C
Journal of Management Information and Decision Science,0.11199999999999999,Q4,3,34,29,https://www.scimagojr.com/journalsearch.php?q=21100805732&tip=sid&clean=0,1524-7252/1532-5806,C
International Journal of Applied Systemic Studies,0.111,Q4,6,0,47,https://www.inderscience.com/jhome.php?jcode=ijass,1751-0589/1751-0597,C
Journal of the Statistical and Social Inquiry Society of Ireland,0.111,Q4,5,0,16,https://www.scimagojr.com/journalsearch.php?q=19900194804&tip=sid&clean=0,0081-4776,C
International Journal of Business Continuity and Risk Management,0.11,Q4,1,18,20,https://www.scimagojr.com/journalsearch.php?q=21100890137&tip=sid&clean=0,1758-2164/1758-2172,C
Journal of Information Technology Management,0.11,Q4,2,0,69,https://jitm.ut.ac.ir/,2008-5893/2423-5059,C
International Journal of Cyber Warfare and Terrorism,0.109,Q4,1,11,15,https://www.scimagojr.com/journalsearch.php?q=21100878578&tip=sid&clean=0,1947-3435/1947-3443,C
International Journal of Services Operations and Informatics,0.109,Q4,13,9,37,https://www.inderscience.com/jhome.php?jcode=ijsoi,1741-539X/1741-5403,C
International Journal of Computational Intelligence in Control,0.106,Q4,0,5,4,https://www.scimagojr.com/journalsearch.php?q=21100902642&tip=sid&clean=0,0974-8571,C
International Journal of Construction Supply Chain Management,0.106,Q4,2,4,14,https://doaj.org/toc/1179-0776?source=%7B%22query%22%3A%7B%22filtered%22%3A%7B%22filter%22%3A%7B%22bool%22%3A%7B%22must%22%3A%5B%7B%22terms%22%3A%7B%22index.issn.exact%22%3A%5B%221179-0776%22%5D%7D%7D%2C%7B%22term%22%3A%7B%22_type%22%3A%22article%22%7D%7D%5D%7D%7D%2C%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%7D%7D%2C%22from%22%3A0%2C%22size%22%3A100%7D,1179-0776,C
International Journal of Sustainable Manufacturing,0.105,Q4,15,0,5,https://www.scimagojr.com/journalsearch.php?q=21100199124&tip=sid&clean=0,1742-7223/1742-7231,C
Statistica e Applicazioni,0.105,Q4,2,0,14,http://statisticaeapplicazioni.vitaepensiero.it/,1824-6672/2283-6659,C
Decyzje,0.102,Q4,0,1,15,https://www.scimagojr.com/journalsearch.php?q=21100886371&tip=sid&clean=0,1733-0092/2391-761X,C
ECTI Transactions on Computer and Information Technology,0.102,Q4,1,16,14,https://www.scimagojr.com/journalsearch.php?q=21100899864&tip=sid&clean=0,2286-9131,C
Reliability: Theory and Applications,0.102,Q4,2,0,22,https://www.scimagojr.com/journalsearch.php?q=21100967049&tip=sid&clean=0,Sin informacion,No
Foundry Trade Journal International,0.10099999999999999,Q4,2,20,31,https://www.scimagojr.com/journalsearch.php?q=74292&tip=sid&clean=0,Sin informacion,No
International Journal of Systematic Innovation,0.10099999999999999,Q4,4,6,29,https://www.ijosi.org/index.php/IJOSI,2077-7973/2077-8767,C
